"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.104314790E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
1.128765840E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.153208540E-1,-9.162708884E-4,0.000000000E0,1.679830020E-3,1.913473605E-3
1.177643960E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.202087710E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
1.226539270E-1,-9.162708884E-4,0.000000000E0,1.679830020E-3,1.913473605E-3
1.250981980E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
1.275416880E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
1.299861150E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.324312190E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
1.348754900E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
1.373190310E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
1.397634060E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
1.422085110E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
1.446527810E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
1.470963230E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
1.495406980E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
1.519858540E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
1.544301250E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
1.568736150E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
1.593180420E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
1.617631460E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.642074170E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.666509590E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
1.690953340E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
1.715404380E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.739847090E-1,1.527118147E-3,-2.443389036E-3,-1.985253533E-3,3.499067220E-3
1.764282500E-1,1.527118147E-3,-2.443389036E-3,4.581354442E-4,2.917555124E-3
1.788726250E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
1.813177810E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
1.837620520E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
1.862055940E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
1.886499690E-1,-9.162708884E-4,1.221694518E-3,1.679830020E-3,2.270224379E-3
1.910950730E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
1.935393440E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
1.959828860E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
1.984272610E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
2.008723650E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.033166360E-1,1.527118147E-3,-2.443389036E-3,4.581354442E-4,2.917555124E-3
2.057601770E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.082045520E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.106497090E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
2.130939790E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
2.155375210E-1,2.748812549E-3,-1.221694518E-3,1.679830020E-3,3.445335516E-3
2.179818960E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
2.204270000E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
2.228712710E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
2.253148130E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
2.277591880E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
2.302042920E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
2.326485630E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
2.350921040E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
2.375364790E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
2.399816360E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
2.424259060E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.448694480E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
2.473138230E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
2.497589270E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
2.522031980E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
2.546467400E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
2.570911150E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
2.595362710E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
2.619804900E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.644240310E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
2.668684060E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.693135630E-1,1.527118147E-3,1.221694518E-3,4.581354442E-4,2.008610320E-3
2.717578340E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
2.742013750E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
2.766457500E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
2.790908540E-1,3.054236295E-4,1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.815351250E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
2.839786670E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
2.864230420E-1,-9.162708884E-4,-2.443389036E-3,-7.635590737E-4,2.718956561E-3
2.888681980E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
2.913124690E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
2.937559590E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
2.962003860E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
2.986454900E-1,-9.162708884E-4,1.221694518E-3,4.581354442E-4,1.594358153E-3
3.010897610E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.035333020E-1,3.054236295E-4,-1.221694518E-3,-3.206948051E-3,3.445335527E-3
3.059776770E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
3.084227810E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
3.108670520E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
3.133105940E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.157549690E-1,-9.162708884E-4,0.000000000E0,1.679830020E-3,1.913473605E-3
3.182001250E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.206443960E-1,2.748812549E-3,-1.221694518E-3,-7.635590737E-4,3.103470699E-3
3.230879380E-1,1.527118147E-3,-2.443389036E-3,1.679830020E-3,3.335276407E-3
3.255323130E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.279774170E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
3.304216880E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
3.328652290E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.353096040E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
3.377547090E-1,2.748812549E-3,0.000000000E0,2.901524538E-3,3.996850644E-3
3.401989790E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.426425210E-1,3.054236295E-4,-3.665083554E-3,-7.635590737E-4,3.756213986E-3
3.450868960E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
3.475320520E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
3.499763230E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
3.524198650E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
3.548642400E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
3.573093440E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
3.597536150E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
3.621971560E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.646415310E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
3.670866360E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.695310110E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
3.719744480E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.744188230E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.768639790E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
3.793082500E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
3.817517920E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.841961670E-1,-2.137965523E-3,-1.221694518E-3,-7.635590737E-4,2.578072251E-3
3.866412710E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
3.890855420E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
3.915290840E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
3.939734590E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.964185630E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.988629380E-1,2.748812549E-3,-2.443389036E-3,-1.985253533E-3,4.179396129E-3
4.013063750E-1,-9.162708884E-4,-1.221694518E-3,-1.985253533E-3,2.504659943E-3
4.037507500E-1,1.527118147E-3,-3.665083554E-3,4.581354442E-4,3.996850682E-3
4.061959060E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
4.086401770E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.110837190E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
4.135280940E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
4.159731980E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.184174690E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.208610110E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.233053860E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
4.257505420E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
4.281948130E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.306383020E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.330826770E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.355278340E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.379721040E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.404156460E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.428600210E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
4.453051250E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
4.477493960E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.501929380E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
4.526373130E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
4.550824690E-1,1.527118147E-3,1.221694518E-3,1.679830020E-3,2.578072192E-3
4.575267400E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.599702290E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
4.624146040E-1,3.054236295E-4,-2.443389036E-3,1.679830020E-3,2.980815739E-3
4.648597610E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.673040310E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.697475730E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
4.721919480E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.746370520E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.770813230E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.795248650E-1,1.527118147E-3,-1.221694518E-3,-1.985253533E-3,2.786729072E-3
4.819692400E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.844143960E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
4.868586670E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.893022090E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
4.917465840E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
4.941916880E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
4.966359590E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.990795000E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
5.015238750E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.039689790E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
5.064132500E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
5.088567920E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
5.113011670E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.137463230E-1,-9.162708884E-4,0.000000000E0,1.679830020E-3,1.913473605E-3
5.161905940E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.186341360E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
5.210785110E-1,-9.162708884E-4,-1.221694518E-3,-1.985253533E-3,2.504659943E-3
5.235236150E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.259678860E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
5.284114270E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
5.308558020E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.333009060E-1,-2.137965523E-3,-2.443389036E-3,4.581354442E-4,3.278861791E-3
5.357451770E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
5.381887190E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.406330940E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.430782500E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
5.455225210E-1,1.527118147E-3,0.000000000E0,-1.985253533E-3,2.504659943E-3
5.479660630E-1,1.527118147E-3,1.221694518E-3,-7.635590737E-4,2.099440352E-3
5.504104380E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
5.528555420E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.552998130E-1,-9.162708884E-4,1.221694518E-3,1.679830020E-3,2.270224379E-3
5.577433540E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
5.601877290E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
5.626328340E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
5.650771040E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
5.675206460E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.699650210E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
5.724101770E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.748544480E-1,-9.162708884E-4,-1.221694518E-3,1.679830020E-3,2.270224379E-3
5.772979900E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
5.797423650E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
5.821874690E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
5.846317400E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.870752810E-1,3.054236295E-4,0.000000000E0,-3.206948051E-3,3.221459203E-3
5.895196560E-1,1.527118147E-3,-2.443389036E-3,-1.985253533E-3,3.499067220E-3
5.919647610E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.944091360E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
5.968525730E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
5.992969480E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.017421040E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.041863750E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
6.066299170E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.090742920E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.115193960E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
6.139636670E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.164072090E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
6.188515840E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
6.212966880E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
6.237409590E-1,2.748812549E-3,-2.443389036E-3,1.679830020E-3,4.043259738E-3
6.261845000E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.286288750E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.310740310E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.335183020E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
6.359618440E-1,1.527118147E-3,1.221694518E-3,-7.635590737E-4,2.099440352E-3
6.384062190E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.408513230E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
6.432955940E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
6.457391360E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
6.481835110E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
6.506286150E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
6.530729900E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
6.555164270E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
6.579608540E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.604059590E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
6.628502290E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
6.652937710E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
6.677381460E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
6.701832500E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
6.726275210E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
6.750710630E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.775154380E-1,1.527118147E-3,-2.443389036E-3,-1.985253533E-3,3.499067220E-3
6.799605940E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
6.824048650E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.848484060E-1,-9.162708884E-4,-2.443389036E-3,-7.635590737E-4,2.718956561E-3
6.872927810E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
6.897378860E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.921821560E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
6.946256980E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
6.970700730E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
6.995151770E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
7.019594480E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
7.044029900E-1,2.748812549E-3,-1.221694518E-3,4.123218823E-3,5.103865338E-3
7.068473650E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
7.092925210E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
7.117367920E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.141803340E-1,-9.162708884E-4,1.221694518E-3,1.679830020E-3,2.270224379E-3
7.166247090E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
7.190698130E-1,3.054236295E-4,-1.221694518E-3,-3.206948051E-3,3.445335527E-3
7.215140840E-1,-9.162708884E-4,-1.221694518E-3,-3.206948051E-3,3.551986154E-3
7.239576250E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
7.264020000E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.288471040E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
7.312913750E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
7.337349170E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
7.361792920E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
7.386244480E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
7.410687190E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
7.435122610E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
7.459566360E-1,1.527118147E-3,1.221694518E-3,4.581354442E-4,2.008610320E-3
7.484017400E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
7.508460110E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
7.532895520E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
7.557339270E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
7.581790310E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
7.606233020E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
7.630668440E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
7.655112190E-1,-9.162708884E-4,-1.221694518E-3,-1.985253533E-3,2.504659943E-3
7.679563750E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
7.704006460E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
7.728441880E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
7.752885630E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
7.777336670E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.801779380E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
