"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.966438650E-1,-7.118647546E-2,9.696016312E0,4.097708687E-2,9.696364213E0
1.990683440E-1,-3.529413417E-2,9.703194618E0,5.533402413E-2,9.703416580E0
2.014923550E-1,-6.161518395E-2,9.700801849E0,3.140579537E-2,9.701048360E0
2.039170420E-1,-5.443671346E-2,9.707980156E0,1.704886183E-2,9.708147750E0
2.063412090E-1,-4.965107143E-2,9.700801849E0,2.901297435E-2,9.700972297E0
2.087657920E-1,-5.682953820E-2,9.705587387E0,2.183450572E-2,9.705778324E0
2.111894380E-1,-7.836493850E-2,9.703194618E0,2.662015148E-2,9.703547573E0
2.136133440E-1,-5.922235921E-2,9.703194618E0,4.815555736E-2,9.703494837E0
2.160374590E-1,-4.965107143E-2,9.712766647E0,4.576273263E-2,9.713001359E0
2.184607920E-1,-6.640082598E-2,9.705587387E0,3.619144112E-2,9.705882001E0
2.208844380E-1,-7.118647546E-2,9.703194618E0,1.704886183E-2,9.703470718E0
2.233079280E-1,-6.879365444E-2,9.679266930E0,5.084747914E-3,9.679512731E0
2.257317300E-1,-4.007977992E-2,9.719944954E0,-2.123630047E-2,9.720050786E0
2.281550110E-1,-6.161518395E-2,9.717552185E0,-2.093719784E-3,9.717747747E0
2.305791780E-1,-6.400800496E-2,9.707980156E0,-1.166501082E-2,9.708198175E0
2.330039170E-1,-3.529413417E-2,9.691230774E0,-4.037888348E-2,9.691379161E0
2.354282920E-1,-4.247260094E-2,9.684052467E0,-4.037888348E-2,9.684229787E0
2.378520420E-1,-4.486542568E-2,9.681659698E0,-2.602194622E-2,9.681798622E0
2.402758960E-1,-4.486542568E-2,9.715159416E0,-3.080759197E-2,9.715311858E0
2.426996980E-1,-4.007977992E-2,9.705587387E0,5.084747914E-3,9.705671475E0
2.451241260E-1,-3.050848842E-2,9.705587387E0,2.183450572E-2,9.705659897E0
2.475485530E-1,-2.333002165E-2,9.707980156E0,2.662015148E-2,9.708044686E0
2.499725630E-1,-2.333002165E-2,9.698409081E0,3.379862010E-2,9.698496034E0
2.523968860E-1,-2.572284266E-2,9.686445236E0,5.533402413E-2,9.686637437E0
2.548207400E-1,-7.118647546E-2,9.693623543E0,5.533402413E-2,9.694042849E0
2.572448550E-1,-5.204389244E-2,9.684052467E0,5.294119939E-2,9.684337021E0
2.596685010E-1,-4.965107143E-2,9.696016312E0,4.336991161E-2,9.696240431E0
2.620921460E-1,-4.965107143E-2,9.703194618E0,4.336991161E-2,9.703418572E0
2.645158440E-1,-4.247260094E-2,9.700801849E0,2.901297435E-2,9.700938212E0
2.669395940E-1,-4.725824669E-2,9.707980156E0,1.226321608E-2,9.708102927E0
2.693635530E-1,-5.682953820E-2,9.712766647E0,1.226321608E-2,9.712940643E0
2.717880320E-1,-3.529413417E-2,9.686445236E0,9.870393202E-3,9.686514565E0
2.742123030E-1,-5.204389244E-2,9.715159416E0,2.991028305E-4,9.715298819E0
2.766359480E-1,-6.640082598E-2,9.707980156E0,2.991028305E-4,9.708207243E0
2.790597510E-1,-5.204389244E-2,9.703194618E0,2.183450572E-2,9.703358754E0
2.814839690E-1,-5.204389244E-2,9.717552185E0,2.901297435E-2,9.717734859E0
2.839083440E-1,-4.486542568E-2,9.681659698E0,2.662015148E-2,9.681800249E0
2.863325110E-1,-5.443671346E-2,9.688838005E0,4.576273263E-2,9.689099002E0
2.887564170E-1,-5.443671346E-2,9.717552185E0,4.097708687E-2,9.717791053E0
2.911801150E-1,-7.118647546E-2,9.710372925E0,5.294119939E-2,9.710778168E0
2.936039690E-1,-6.161518395E-2,9.717552185E0,4.815555736E-2,9.717866837E0
2.960281880E-1,-3.529413417E-2,9.698409081E0,5.533402413E-2,9.698631152E0
2.984524070E-1,-6.640082598E-2,9.698409081E0,2.183450572E-2,9.698660965E0
3.008765730E-1,-9.032905847E-2,9.696016312E0,2.901297435E-2,9.696480465E0
3.033002190E-1,-6.640082598E-2,9.698409081E0,3.140579537E-2,9.698687235E0
3.057241260E-1,-4.486542568E-2,9.703194618E0,2.662015148E-2,9.703334857E0
3.081480840E-1,-6.879365444E-2,9.700801849E0,2.183450572E-2,9.701070345E0
3.105716260E-1,-5.682953820E-2,9.705587387E0,7.477570791E-3,9.705756644E0
3.129953230E-1,-5.204389244E-2,9.688838005E0,1.944168471E-2,9.688997287E0
3.154193340E-1,-5.204389244E-2,9.693623543E0,1.704886183E-2,9.693778243E0
3.178429280E-1,-4.725824669E-2,9.684052467E0,1.465603895E-2,9.684178867E0
3.202667820E-1,-6.400800496E-2,9.691230774E0,2.422732860E-2,9.691472432E0
3.226909480E-1,-6.161518395E-2,9.686445236E0,2.183450572E-2,9.686665809E0
3.251150630E-1,-5.682953820E-2,9.691230774E0,2.662015148E-2,9.691433957E0
3.275392300E-1,-4.725824669E-2,9.703194618E0,3.379862010E-2,9.703368564E0
3.299635010E-1,-4.007977992E-2,9.703194618E0,4.815555736E-2,9.703396887E0
3.323869900E-1,-3.529413417E-2,9.705587387E0,5.054837838E-2,9.705783191E0
3.348108960E-1,-3.768695518E-2,9.710372925E0,5.054837838E-2,9.710577624E0
3.372349070E-1,-4.965107143E-2,9.703194618E0,4.576273263E-2,9.703429562E0
