"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.976801650E-1,8.554340899E-2,-9.272187948E-2,9.861420631E0,9.862227532E0
2.001254250E-1,6.879365444E-2,-1.022931710E-1,9.866206169E0,9.866976266E0
2.025690710E-1,6.161518395E-2,-1.118644550E-1,9.870991707E0,9.871817835E0
2.050135500E-1,5.922235921E-2,-9.032905847E-2,9.873384476E0,9.873975270E0
2.074580290E-1,5.682953820E-2,-8.793623000E-2,9.859027863E0,9.859583803E0
2.099024040E-1,5.682953820E-2,-1.046859920E-1,9.885348320E0,9.886065960E0
2.123477170E-1,5.443671346E-2,-8.793623000E-2,9.899705887E0,9.900246097E0
2.147913100E-1,9.272187948E-2,-8.793623000E-2,9.887741089E0,9.888566831E0
2.172358420E-1,6.640082598E-2,-9.272187948E-2,9.875777245E0,9.876435724E0
2.196811020E-1,6.400800496E-2,-9.511470050E-2,9.885348320E0,9.886013111E0
2.221246960E-1,8.075776696E-2,-1.022931710E-1,9.892526627E0,9.893385102E0
2.245692270E-1,9.511470050E-2,-8.315058798E-2,9.863813400E0,9.864622427E0
2.270136020E-1,7.357929647E-2,-1.118644550E-1,9.875777245E0,9.876684856E0
2.294581330E-1,8.075776696E-2,-8.554340899E-2,9.870991707E0,9.871692700E0
2.319033940E-1,7.118647546E-2,-9.750752151E-2,9.878170013E0,9.878907735E0
2.343469870E-1,9.272187948E-2,-9.032905847E-2,9.878170013E0,9.879018145E0
2.367915190E-1,9.032905847E-2,-9.750752151E-2,9.880562782E0,9.881456773E0
2.392367790E-1,8.793623000E-2,-9.990034252E-2,9.873384476E0,9.874281435E0
2.416803730E-1,7.597211748E-2,-9.272187948E-2,9.880562782E0,9.881289896E0
2.441249040E-1,7.118647546E-2,-1.118644550E-1,9.873384476E0,9.874274767E0
2.465692790E-1,8.075776696E-2,-1.142572835E-1,9.880562782E0,9.881553392E0
2.490138100E-1,7.357929647E-2,-1.094716340E-1,9.878170013E0,9.879050600E0
2.514590710E-1,7.118647546E-2,-1.118644550E-1,9.890133858E0,9.891022641E0
2.539026650E-1,7.118647546E-2,-1.070788130E-1,9.887741089E0,9.888577108E0
2.563471960E-1,8.554340899E-2,-1.166501045E-1,9.861420631E0,9.862481523E0
2.587924560E-1,7.118647546E-2,-1.070788130E-1,9.875777245E0,9.876614277E0
2.612360500E-1,9.032905847E-2,-1.238285750E-1,9.849455833E0,9.850648358E0
2.636805290E-1,6.879365444E-2,-1.070788130E-1,9.885348320E0,9.886167602E0
2.661250080E-1,8.554340899E-2,-1.214357466E-1,9.873384476E0,9.874501776E0
2.685694870E-1,6.879365444E-2,-9.990034252E-2,9.870991707E0,9.871736925E0
2.710147480E-1,7.597211748E-2,-1.046859920E-1,9.878170013E0,9.879016840E0
2.734583420E-1,6.640082598E-2,-1.166501045E-1,9.870991707E0,9.871904254E0
2.759028210E-1,5.682953820E-2,-9.032905847E-2,9.890133858E0,9.890709614E0
2.783480810E-1,7.836493850E-2,-9.511470050E-2,9.866206169E0,9.866975831E0
2.807917270E-1,8.315058798E-2,-9.750752151E-2,9.878170013E0,9.879001192E0
2.832362060E-1,6.879365444E-2,-1.046859920E-1,9.885348320E0,9.886141974E0
2.856806850E-1,6.640082598E-2,-9.511470050E-2,9.878170013E0,9.878851081E0
2.881250600E-1,4.965107143E-2,-8.315058798E-2,9.870991707E0,9.871466787E0
2.905703730E-1,8.075776696E-2,-9.990034252E-2,9.866206169E0,9.867042417E0
2.930140190E-1,7.118647546E-2,-9.990034252E-2,9.890133858E0,9.890894566E0
2.954584980E-1,6.640082598E-2,-9.032905847E-2,9.878170013E0,9.878806164E0
2.979037580E-1,6.400800496E-2,-7.357929647E-2,9.890133858E0,9.890614676E0
3.003473520E-1,8.793623000E-2,-1.046859920E-1,9.875777245E0,9.876723552E0
3.027918830E-1,8.315058798E-2,-9.032905847E-2,9.902098656E0,9.902859746E0
3.052363620E-1,4.247260094E-2,-1.022931710E-1,9.875777245E0,9.876398331E0
3.076807370E-1,5.682953820E-2,-1.166501045E-1,9.887741089E0,9.888592452E0
3.101260500E-1,4.965107143E-2,-1.166501045E-1,9.866206169E0,9.867020657E0
