"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.978748610E-1,-5.180748105E-1,6.941515803E-1,-4.061447144E0
7.003007980E-1,-6.194754839E-1,6.507813931E-1,-4.168956280E0
7.027267360E-1,-7.202652693E-1,5.982485414E-1,-4.242258072E0
7.051526730E-1,-8.149465919E-1,5.365529656E-1,-4.283184528E0
7.075786110E-1,-8.992435336E-1,4.608078897E-1,-4.289904118E0
7.100045480E-1,-9.670475721E-1,3.771218359E-1,-4.265470028E0
7.124304860E-1,-1.018969536E0,2.830513418E-1,-4.208050251E0
7.148564230E-1,-1.052566171E0,1.779856235E-1,-4.119477749E0
7.172823610E-1,-1.070280790E0,6.314633787E-2,-4.002805710E0
7.197082980E-1,-1.070891619E0,-5.841226876E-2,-3.851926565E0
7.221342360E-1,-1.056231260E0,-1.934095174E-1,-3.670504808E0
7.245601730E-1,-1.024467230E0,-3.345152438E-1,-3.456097364E0
7.269860590E-1,-9.755994081E-1,-4.805077314E-1,-3.206260920E0
7.294120480E-1,-9.108496308E-1,-6.295544505E-1,-2.920384407E0
7.318379340E-1,-8.308286071E-1,-7.779903412E-1,-2.602133036E0
7.342638710E-1,-7.330930829E-1,-9.282587767E-1,-2.248376131E0
7.366898090E-1,-6.182537675E-1,-1.072418690E0,-1.864153147E0
7.391157460E-1,-4.936409295E-1,-1.214135289E0,-1.449387789E0
7.415416840E-1,-3.580328524E-1,-1.350354195E0,-1.010799527E0
7.439676210E-1,-2.205922157E-1,-1.477486849E0,-5.502206683E-1
7.463935590E-1,-8.498412371E-2,-1.594769478E0,-7.192726433E-2
7.488194960E-1,4.459185153E-2,-1.705332875E0,4.137726724E-1
7.512454340E-1,1.600419879E-1,-1.812231064E0,9.085589647E-1
7.536713710E-1,2.583884001E-1,-1.923405290E0,1.405177712E0
7.560973090E-1,3.365768492E-1,-2.040077209E0,1.898131490E0
7.585232460E-1,3.970507085E-1,-2.153083801E0,2.374592304E0
7.609491840E-1,4.465293586E-1,-2.253262758E0,2.825397730E0
7.633751210E-1,4.880669713E-1,-2.338781357E0,3.242071867E0
7.658010060E-1,5.277720094E-1,-2.412083149E0,3.620186329E0
7.682269440E-1,5.613686442E-1,-2.472557068E0,3.957984924E0
7.706528810E-1,5.906893015E-1,-2.525089741E0,4.254856586E0
7.730788190E-1,6.090146899E-1,-2.566016674E0,4.506525517E0
7.755047560E-1,6.157340407E-1,-2.588618040E0,4.709326744E0
7.779306940E-1,6.035171151E-1,-2.587396383E0,4.861427784E0
7.803566310E-1,5.748072863E-1,-2.554410458E0,4.957330704E0
7.827825690E-1,5.259394646E-1,-2.488439083E0,5.003755093E0
7.852085060E-1,4.550811946E-1,-2.387038469E0,5.001922607E0
7.876344440E-1,3.640649617E-1,-2.259371281E0,4.962217808E0
7.900603810E-1,2.547233105E-1,-2.109713793E0,4.890137672E0
7.924863190E-1,1.331647038E-1,-1.941119909E0,4.795456409E0
7.949122560E-1,-3.741439432E-3,-1.765195847E0,4.678173542E0
7.973381940E-1,-1.466796994E-1,-1.569724798E0,4.533402920E0
7.997641310E-1,-2.945047319E-1,-1.350965023E0,4.364198208E0
8.021900170E-1,-4.484382570E-1,-1.104793668E0,4.171170712E0
8.046159540E-1,-6.029825807E-1,-8.280798197E-1,3.955541372E0
8.070418920E-1,-7.624137402E-1,-5.244887471E-1,3.723419428E0
8.094678290E-1,-9.181798100E-1,-2.031830698E-1,3.474193811E0
8.118937670E-1,-1.073945880E0,1.205659807E-1,3.211529493E0
8.143197040E-1,-1.223603368E0,4.394282401E-1,2.934128523E0
8.167456420E-1,-1.362876534E0,7.399650812E-1,2.646419287E0
8.191715790E-1,-1.488711119E0,1.012403011E0,2.353823662E0
8.215975170E-1,-1.601717830E0,1.250098944E0,2.056951761E0
8.240234540E-1,-1.698842525E0,1.452289343E0,1.755193233E0
8.264493920E-1,-1.778863549E0,1.618439794E0,1.454656363E0
8.288753290E-1,-1.841169953E0,1.744274378E0,1.154730439E0
8.313012670E-1,-1.883929253E0,1.838955641E0,8.560260534E-1
8.337272040E-1,-1.908363223E0,1.906148911E0,5.561000705E-1
8.361531420E-1,-1.918136716E0,1.948297381E0,2.573194206E-1
8.385790790E-1,-1.908974051E0,1.965401053E0,-4.749337584E-2
8.410050170E-1,-1.880264163E0,1.954405785E0,-3.565820754E-1
8.434309020E-1,-1.836283207E0,1.915922403E0,-6.693359017E-1
8.458568400E-1,-1.772755146E0,1.857891917E0,-9.869764447E-1
8.482827770E-1,-1.695788383E0,1.784590244E0,-1.305838704E0
8.507087150E-1,-1.605993748E0,1.698460817E0,-1.624701023E0
8.531346520E-1,-1.508258224E0,1.602557778E0,-1.948450089E0
8.555605900E-1,-1.401359916E0,1.504822254E0,-2.276474953E0
8.579865270E-1,-1.293850899E0,1.407697558E0,-2.611295700E0
8.604124650E-1,-1.186952591E0,1.321568012E0,-2.949094296E0
8.628384020E-1,-1.084330201E0,1.250709772E0,-3.294222832E0
8.652643400E-1,-9.927031398E-1,1.204285383E0,-3.638129950E0
8.676902770E-1,-9.132930040E-1,1.185272694E0,-3.978982687E0
8.701162150E-1,-8.491540551E-1,1.196878791E0,-4.311283588E0
8.725421520E-1,-8.045622110E-1,1.234216928E0,-4.630146027E0
8.749680380E-1,-7.770740986E-1,1.289803982E0,-4.927628517E0
8.773939750E-1,-7.673004866E-1,1.360051394E0,-5.200753689E0
8.798199130E-1,-7.734090090E-1,1.438239813E0,-5.442038059E0
8.822458500E-1,-7.941777706E-1,1.526812673E0,-5.654613018E0
8.846717880E-1,-8.247201443E-1,1.616607308E0,-5.834813118E0
8.870977250E-1,-8.650360703E-1,1.706401825E0,-5.988135815E0
8.895236630E-1,-9.102387428E-1,1.782146931E0,-6.117024422E0
8.919496000E-1,-9.542197585E-1,1.848118424E0,-6.222701073E0
8.943755380E-1,-9.957574010E-1,1.898207903E0,-6.305776119E0
8.968014750E-1,-1.026910543E0,1.929361105E0,-6.363195896E0
8.992274130E-1,-1.048901081E0,1.942188859E0,-6.390073299E0
9.016533500E-1,-1.053787827E0,1.935469508E0,-6.379077911E0
9.040792880E-1,-1.039738417E0,1.904316306E0,-6.333264351E0
9.065052250E-1,-1.010417700E0,1.850561738E0,-6.244080544E0
9.089311630E-1,-9.652150273E-1,1.772373319E0,-6.120689392E0
