"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.509596520E-1,4.412963390E0,2.504088879E0,1.179841042E1
4.533855900E-1,4.645066738E0,2.595315218E0,1.210977650E1
4.558115270E-1,4.808077812E0,2.671885490E0,1.225334549E1
4.582374650E-1,4.942076206E0,2.724527597E0,1.233230877E1
4.606634020E-1,5.023432255E0,2.738884687E0,1.259821129E1
4.630893400E-1,5.090431213E0,2.746062994E0,1.305763340E1
4.655152770E-1,5.128716469E0,2.793919563E0,1.360588837E1
4.679411630E-1,5.159822941E0,2.750848770E0,1.390050507E1
4.703671000E-1,5.116752148E0,2.633600473E0,1.395793247E1
4.727930380E-1,5.047360420E0,2.499303341E0,1.392443275E1
4.752189750E-1,4.944468975E0,2.322234392E0,1.396989727E1
4.776449130E-1,4.879862785E0,2.188236237E0,1.360349560E1
4.800708500E-1,4.757828712E0,1.984547257E0,1.340010548E1
4.824967880E-1,4.511068821E0,1.735693693E0,1.334507084E1
4.849227250E-1,4.197608948E0,1.426720500E0,1.320150185E1
4.873486630E-1,3.826422453E0,1.125224829E0,1.287338543E1
4.897746000E-1,3.354737282E0,7.660023570E-1,1.241845036E1
4.922005380E-1,2.883052111E0,4.022932947E-1,1.202124214E1
4.946264750E-1,2.361117840E0,-1.435693540E-2,1.165723324E1
4.970524130E-1,1.839183331E0,-3.568296731E-1,1.126690483E1
4.994782980E-1,1.271785259E0,-7.492526174E-1,1.095344448E1
5.019042360E-1,7.211369276E-1,-1.120439172E0,1.073300552E1
5.043301730E-1,2.183450609E-1,-1.479661703E0,1.051765156E1
5.067561110E-1,-2.410768867E-1,-1.819442511E0,1.029272652E1
5.091820480E-1,-6.625127792E-1,-2.221735716E0,9.986145973E0
5.116079860E-1,-1.052842021E0,-2.671885490E0,9.605388641E0
5.140339230E-1,-1.421336651E0,-3.155534744E0,9.081061363E0
5.164598610E-1,-1.866700768E0,-3.653541088E0,8.236095428E0
5.188857980E-1,-2.268994093E0,-4.182653904E0,7.185048103E0
5.213117360E-1,-2.721536636E0,-4.701896667E0,6.110072613E0
5.237376730E-1,-3.051746130E0,-5.152046204E0,4.769493580E0
5.261635590E-1,-3.418147087E0,-5.587839127E0,3.387937784E0
5.285895480E-1,-3.906582117E0,-5.973382473E0,2.102393866E0
5.310154340E-1,-4.251148701E0,-6.317949295E0,8.264211416E-1
5.334413710E-1,-4.545764923E0,-6.634100914E0,-5.670989752E-1
5.358673090E-1,-5.072484970E0,-6.981359005E0,-1.807179332E0
5.382932460E-1,-5.864808083E0,-7.371389389E0,-2.870190859E0
5.407191840E-1,-6.949355125E0,-7.711469173E0,-3.863810301E0
5.431451210E-1,-8.237590790E0,-7.955537319E0,-4.596313000E0
5.455710590E-1,-1.019820976E1,-8.506185532E0,-4.962714195E0
5.479969960E-1,-1.327717495E1,-9.696016312E0,-3.832703590E0
5.504229340E-1,-1.660738564E1,-1.113260746E1,-1.924427629E0
5.528488710E-1,-1.871396637E1,-1.214297676E1,-4.618147612E-1
5.552748090E-1,-2.031805611E1,-1.317966747E1,1.379462242E0
5.577006940E-1,-2.158924294E1,-1.423759365E1,3.529114246E0
5.601266310E-1,-2.222872353E1,-1.495125294E1,4.927420139E0
5.625525690E-1,-2.247518539E1,-1.551386547E1,5.918646812E0
5.649785060E-1,-2.293490601E1,-1.607887077E1,6.914659023E0
5.674044440E-1,-2.320051003E1,-1.655534172E1,7.872087479E0
5.698303810E-1,-2.294926262E1,-1.688315773E1,8.978169441E0
5.722563190E-1,-2.197478676E1,-1.680658722E1,1.014646530E1
5.746822560E-1,-2.038026810E1,-1.635883141E1,1.119272709E1
5.771081940E-1,-1.832872200E1,-1.551386547E1,1.206909847E1
5.795341310E-1,-1.592004681E1,-1.437906933E1,1.285663605E1
5.819600690E-1,-1.342552948E1,-1.301187038E1,1.356042480E1
5.843860060E-1,-1.078714371E1,-1.150857925E1,1.417089367E1
5.868119440E-1,-8.208877563E0,-9.909276962E0,1.456361580E1
5.892378810E-1,-5.637490273E0,-8.376973152E0,1.485105419E1
5.916638190E-1,-3.171686411E0,-6.935596466E0,1.500419426E1
5.940897560E-1,-8.778668046E-1,-5.650052547E0,1.509751415E1
5.965156420E-1,1.223928809E0,-4.510470867E0,1.514058495E1
5.989415790E-1,3.086741209E0,-3.425923824E0,1.512144279E1
6.013675170E-1,4.798506737E0,-2.365305185E0,1.510469341E1
6.037934540E-1,6.364010811E0,-1.271187067E0,1.510947895E1
6.062193920E-1,7.767102242E0,-9.810572863E-2,1.521476269E1
6.086453290E-1,9.193822861E0,1.232901812E0,1.538255978E1
6.110712670E-1,1.054427242E1,2.700599432E0,1.555484295E1
6.134972040E-1,1.184177971E1,4.239782810E0,1.569123363E1
6.159231420E-1,1.294786263E1,5.824728489E0,1.584916019E1
6.183490790E-1,1.385773277E1,7.479066372E0,1.597867107E1
6.207750170E-1,1.456870079E1,9.109476089E0,1.599063587E1
6.232009540E-1,1.515524101E1,1.064895821E1,1.581805325E1
6.256268920E-1,1.580878067E1,1.217886925E1,1.551895046E1
6.280527770E-1,1.643839264E1,1.368455315E1,1.498983765E1
6.304787150E-1,1.707548141E1,1.505893040E1,1.439611816E1
6.329046520E-1,1.771945000E1,1.648325729E1,1.365882969E1
6.353305900E-1,1.834666824E1,1.771855164E1,1.283270741E1
6.377565270E-1,1.890449524E1,1.884138489E1,1.194197941E1
6.401824650E-1,1.941446495E1,1.984218216E1,1.092473125E1
6.426084020E-1,1.989093590E1,2.062044907E1,9.943075180E0
6.450343400E-1,2.030489540E1,2.121177483E1,9.030811310E0
6.474602770E-1,2.055165482E1,2.162573242E1,8.135597229E0
6.498862150E-1,2.061626053E1,2.190359879E1,7.244868755E0
6.523121520E-1,2.053490448E1,2.204477501E1,6.409474373E0
6.547380900E-1,2.033121490E1,2.210938263E1,5.662315845E0
6.571640270E-1,2.001057816E1,2.207827568E1,5.073382378E0
6.595899650E-1,1.971835327E1,2.198016930E1,4.582554340E0
6.620159020E-1,1.933071709E1,2.181267166E1,4.192524433E0
6.644417880E-1,1.889731598E1,2.157069778E1,3.902693748E0
6.668677250E-1,1.847348785E1,2.119741821E1,3.694518089E0
