"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.838727200E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
1.863169910E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
1.887604810E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
1.912047520E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
1.936499600E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
1.960941790E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
1.985377200E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
2.009819910E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
2.034271470E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
2.058714180E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
2.083149080E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.107592830E-1,3.054236295E-4,2.443389036E-3,1.679830020E-3,2.980815739E-3
2.132043870E-1,1.527118147E-3,-2.443389036E-3,-7.635590737E-4,2.980815706E-3
2.156486060E-1,-9.162708884E-4,-1.221694518E-3,-1.985253533E-3,2.504659943E-3
2.180921470E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
2.205364180E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
2.229815740E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.254258450E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.278693350E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.303137100E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.327588140E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
2.352030850E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.376465740E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
2.400909490E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
2.425360020E-1,-9.162708884E-4,2.443389036E-3,4.581354442E-4,2.649450963E-3
2.449802720E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
2.474237620E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
2.498681370E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
2.523132410E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
2.547575120E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
2.572010020E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
2.596453770E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
2.620904290E-1,1.527118147E-3,0.000000000E0,-1.985253533E-3,2.504659943E-3
2.645346990E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.669782410E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
2.694225120E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.718676680E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
2.743119390E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
2.767554290E-1,-9.162708884E-4,1.221694518E-3,-1.985253533E-3,2.504659943E-3
2.791998040E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.816449080E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
2.840891270E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
2.865326680E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
2.889769390E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.914220950E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
2.938663660E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
2.963098560E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
2.987542310E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.011993350E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
3.036436060E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
3.060870950E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
3.085314700E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
3.109765740E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
3.134207930E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
3.158643350E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
3.183086060E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
3.207537620E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
3.231980330E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.256415220E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
3.280858970E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.305310020E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.329752200E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.354187620E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.378630330E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.403081890E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.427524600E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
3.451959490E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
3.476403240E-1,-9.162708884E-4,-1.221694518E-3,1.679830020E-3,2.270224379E-3
3.500854290E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
3.525296990E-1,-2.137965523E-3,-1.221694518E-3,4.581354442E-4,2.504660088E-3
3.549731890E-1,-9.162708884E-4,-1.221694518E-3,1.679830020E-3,2.270224379E-3
3.574175640E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
3.598626680E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
3.623068870E-1,1.527118147E-3,-1.221694518E-3,-1.985253533E-3,2.786729072E-3
3.647504290E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.671946990E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.696398560E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
3.720841270E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
3.745276160E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
3.769719910E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
3.794170950E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
3.818613140E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
3.843048560E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
3.867491270E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
3.891942830E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
3.916385540E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
3.940820430E-1,1.527118147E-3,0.000000000E0,1.679830020E-3,2.270224379E-3
3.965264180E-1,-9.162708884E-4,1.221694518E-3,4.581354442E-4,1.594358153E-3
3.989715220E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
4.014157410E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.038592830E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.063036580E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
4.087487100E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
4.111929810E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
4.136365220E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.160807930E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
4.185259490E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
4.209702200E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
4.234137100E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.258580850E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
4.283031890E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.307474080E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
4.331909490E-1,-9.162708884E-4,0.000000000E0,1.679830020E-3,1.913473605E-3
4.356352200E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.380803770E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.405246470E-1,-2.137965523E-3,-1.221694518E-3,-3.206948051E-3,4.043259808E-3
4.429681370E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
4.454125120E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
4.478576160E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.503018870E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.527453770E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
4.551897520E-1,-9.162708884E-4,1.221694518E-3,4.581354442E-4,1.594358153E-3
4.576348560E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
4.600790740E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
4.625225640E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
4.649669390E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
4.674120430E-1,-2.137965523E-3,0.000000000E0,-7.635590737E-4,2.270224446E-3
4.698563140E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
4.722998040E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.747441790E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
4.771892830E-1,1.527118147E-3,-2.443389036E-3,4.581354442E-4,2.917555124E-3
4.796335020E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
4.820770430E-1,1.527118147E-3,1.221694518E-3,-1.985253533E-3,2.786729072E-3
4.845213140E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.869664700E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
4.894107410E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
4.918542310E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
4.942986060E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
4.967437100E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
4.991879810E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.016314700E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
5.040758450E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.065208970E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
5.089651680E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
5.114087100E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.138529810E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.162981370E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
5.187424080E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.211858970E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
5.236302720E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.260753770E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.285195950E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
5.309631370E-1,-9.162708884E-4,0.000000000E0,-1.985253533E-3,2.186500385E-3
5.334074080E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.358525640E-1,1.527118147E-3,1.221694518E-3,4.581354442E-4,2.008610320E-3
5.382968350E-1,1.527118147E-3,1.221694518E-3,-7.635590737E-4,2.099440352E-3
5.407403240E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
5.431846990E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.456298040E-1,-9.162708884E-4,1.221694518E-3,-1.985253533E-3,2.504659943E-3
5.480740740E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.505175640E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
5.529619390E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
5.554069910E-1,1.527118147E-3,-2.443389036E-3,-7.635590737E-4,2.980815706E-3
5.578512620E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
5.602948040E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.627390740E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
5.651842310E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
5.676285020E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
5.700719910E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
5.725163660E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
5.749614700E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
5.774056890E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.798492310E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
5.822935020E-1,-9.162708884E-4,-1.221694518E-3,-1.985253533E-3,2.504659943E-3
5.847386580E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
5.871829290E-1,3.054236295E-4,-2.443389036E-3,-1.985253533E-3,3.163015202E-3
5.896264180E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
5.920707930E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
5.945158970E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
5.969601680E-1,1.527118147E-3,-1.221694518E-3,1.679830020E-3,2.578072192E-3
5.994036580E-1,1.527118147E-3,-1.221694518E-3,-1.985253533E-3,2.786729072E-3
6.018480330E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
6.042931370E-1,1.527118147E-3,-2.443389036E-3,4.581354442E-4,2.917555124E-3
6.067373560E-1,1.527118147E-3,-2.443389036E-3,-7.635590737E-4,2.980815706E-3
6.091808970E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.116251680E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
6.140703240E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
6.165145950E-1,-9.162708884E-4,1.221694518E-3,-7.635590737E-4,1.707369994E-3
6.189580850E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
6.214024600E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.238475640E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.262917830E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
6.287353240E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.311796990E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.336247520E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.360690220E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
6.385125640E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
6.409568350E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
6.434019910E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
6.458462620E-1,3.054236295E-4,-2.443389036E-3,1.679830020E-3,2.980815739E-3
6.482897520E-1,3.054236295E-4,0.000000000E0,-1.985253533E-3,2.008610262E-3
6.507341270E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
6.531792310E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
6.556234490E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
6.580669910E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.605112620E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.629564180E-1,1.527118147E-3,0.000000000E0,4.581354442E-4,1.594358153E-3
6.654006890E-1,-9.162708884E-4,1.221694518E-3,4.581354442E-4,1.594358153E-3
6.678441790E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.702885540E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
6.727336580E-1,-9.162708884E-4,1.221694518E-3,-1.985253533E-3,2.504659943E-3
6.751778770E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
6.776214180E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
6.800657930E-1,3.054236295E-4,-2.443389036E-3,-7.635590737E-4,2.578072154E-3
6.825108450E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
6.849551160E-1,-9.162708884E-4,1.221694518E-3,4.581354442E-4,1.594358153E-3
6.873986580E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
6.898429290E-1,-2.137965523E-3,1.221694518E-3,-7.635590737E-4,2.578072251E-3
6.922880850E-1,3.054236295E-4,-2.443389036E-3,4.581354442E-4,2.504659989E-3
6.947323560E-1,-2.137965523E-3,1.221694518E-3,-7.635590737E-4,2.578072251E-3
6.971758450E-1,3.054236295E-4,1.221694518E-3,4.581354442E-4,1.340040736E-3
6.996202200E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
7.020653240E-1,-9.162708884E-4,0.000000000E0,4.581354442E-4,1.024421996E-3
7.045095430E-1,-9.162708884E-4,-1.221694518E-3,1.679830020E-3,2.270224379E-3
7.069530850E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.093974600E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
7.118425120E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
7.142867830E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.167302720E-1,1.527118147E-3,-1.221694518E-3,4.581354442E-4,2.008610320E-3
7.191746470E-1,3.054236295E-4,1.221694518E-3,1.679830020E-3,2.099440398E-3
7.216197520E-1,3.054236295E-4,-1.221694518E-3,1.679830020E-3,2.099440398E-3
7.240640220E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
7.265075120E-1,1.527118147E-3,0.000000000E0,-7.635590737E-4,1.707369994E-3
7.289518870E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
7.313969910E-1,3.054236295E-4,0.000000000E0,1.679830020E-3,1.707370051E-3
7.338412100E-1,3.054236295E-4,-1.221694518E-3,4.581354442E-4,1.340040736E-3
7.362847520E-1,-9.162708884E-4,-1.221694518E-3,-7.635590737E-4,1.707369994E-3
7.387290220E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
7.411741790E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
7.436184490E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
7.460619390E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
7.485063140E-1,1.527118147E-3,-1.221694518E-3,-7.635590737E-4,2.099440352E-3
7.509514180E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
7.533956370E-1,-9.162708884E-4,-1.221694518E-3,4.581354442E-4,1.594358153E-3
7.558391790E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.582835540E-1,1.527118147E-3,-2.443389036E-3,4.581354442E-4,2.917555124E-3
7.607286580E-1,3.054236295E-4,-1.221694518E-3,-1.985253533E-3,2.350968456E-3
7.631728770E-1,3.054236295E-4,-1.221694518E-3,-7.635590737E-4,1.472699408E-3
7.656163660E-1,3.054236295E-4,0.000000000E0,4.581354442E-4,5.506102784E-4
7.680607410E-1,3.054236295E-4,0.000000000E0,-7.635590737E-4,8.223782903E-4
7.705058450E-1,-9.162708884E-4,0.000000000E0,-7.635590737E-4,1.192717402E-3
7.729501160E-1,3.054236295E-4,1.221694518E-3,-7.635590737E-4,1.472699408E-3
