"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.545925170E-1,-1.516451389E-1,-1.357926875E-1,9.878170013E0
1.570367880E-1,-1.348953694E-1,-1.504487246E-1,9.904491425E0
1.594803300E-1,-1.468594968E-1,-1.695913076E-1,9.894919395E0
1.619247050E-1,-1.325025558E-1,-1.528415531E-1,9.882955551E0
1.643698090E-1,-1.253240854E-1,-1.286142170E-1,9.887741089E0
1.668140800E-1,-1.396810263E-1,-1.453639716E-1,9.880562782E0
1.692575690E-1,-1.325025558E-1,-1.528415531E-1,9.875777245E0
1.717019440E-1,-1.301097274E-1,-1.405783296E-1,9.897313118E0
1.741470480E-1,-1.325025558E-1,-1.552343667E-1,9.859027863E0
1.765913190E-1,-1.325025558E-1,-1.504487246E-1,9.861420631E0
1.790348610E-1,-1.301097274E-1,-1.310070455E-1,9.890133858E0
1.814791320E-1,-1.516451389E-1,-1.166501045E-1,9.870991707E0
1.839242880E-1,-1.348953694E-1,-1.238285750E-1,9.868598938E0
1.863685590E-1,-1.348953694E-1,-1.381855011E-1,9.866206169E0
1.888121000E-1,-1.492523104E-1,-1.429711580E-1,9.890133858E0
1.912564750E-1,-1.396810263E-1,-1.262213886E-1,9.899705887E0
1.937015800E-1,-1.348953694E-1,-1.405783296E-1,9.880562782E0
1.961458500E-1,-1.468594968E-1,-1.552343667E-1,9.909276962E0
1.985893400E-1,-1.516451389E-1,-1.357926875E-1,9.906884193E0
2.010337150E-1,-1.492523104E-1,-1.357926875E-1,9.882955551E0
2.034788190E-1,-1.588236094E-1,-1.310070455E-1,9.885348320E0
2.059230900E-1,-1.420738399E-1,-1.405783296E-1,9.887741089E0
2.083666320E-1,-1.301097274E-1,-1.357926875E-1,9.875777245E0
2.108110070E-1,-1.420738399E-1,-1.480558962E-1,9.875777245E0
2.132561110E-1,-1.444666684E-1,-1.381855011E-1,9.878170013E0
2.157003300E-1,-1.564307809E-1,-1.333998591E-1,9.902098656E0
2.181438710E-1,-1.372881979E-1,-1.429711580E-1,9.868598938E0
2.205882460E-1,-1.492523104E-1,-1.238285750E-1,9.902098656E0
2.230333500E-1,-1.588236094E-1,-1.333998591E-1,9.882955551E0
2.254776210E-1,-1.301097274E-1,-1.480558962E-1,9.894919395E0
2.279211110E-1,-1.133599728E-1,-1.333998591E-1,9.892526627E0
2.303654860E-1,-1.348953694E-1,-1.453639716E-1,9.882955551E0
2.328105900E-1,-1.396810263E-1,-1.333998591E-1,9.866206169E0
2.352548610E-1,-1.444666684E-1,-1.286142170E-1,9.878170013E0
2.376984030E-1,-1.229312643E-1,-1.262213886E-1,9.875777245E0
2.401427780E-1,-1.301097274E-1,-1.429711580E-1,9.894919395E0
2.425878820E-1,-1.325025558E-1,-1.480558962E-1,9.878170013E0
2.450321530E-1,-1.420738399E-1,-1.286142170E-1,9.873384476E0
2.474756420E-1,-1.420738399E-1,-1.333998591E-1,9.887741089E0
2.499200170E-1,-1.468594968E-1,-1.333998591E-1,9.899705887E0
2.523651210E-1,-1.540379524E-1,-1.381855011E-1,9.875777245E0
2.548093920E-1,-1.348953694E-1,-1.357926875E-1,9.868598938E0
2.572529340E-1,-1.109671518E-1,-1.405783296E-1,9.873384476E0
2.596972050E-1,-1.277169138E-1,-1.381855011E-1,9.878170013E0
2.621424130E-1,-1.205384433E-1,-1.480558962E-1,9.873384476E0
2.645866320E-1,-1.444666684E-1,-1.238285750E-1,9.875777245E0
2.670301730E-1,-1.277169138E-1,-1.214357466E-1,9.873384476E0
2.694745480E-1,-1.348953694E-1,-1.381855011E-1,9.914062500E0
2.719196530E-1,-1.325025558E-1,-1.357926875E-1,9.911669731E0
2.743639230E-1,-1.301097274E-1,-1.429711580E-1,9.897313118E0
2.768074130E-1,-1.372881979E-1,-1.453639716E-1,9.906884193E0
2.792517880E-1,-1.325025558E-1,-1.453639716E-1,9.930811882E0
2.816968920E-1,-1.468594968E-1,-1.357926875E-1,9.902098656E0
2.841411630E-1,-1.348953694E-1,-1.333998591E-1,9.904491425E0
2.865847050E-1,-1.396810263E-1,-1.310070455E-1,9.890133858E0
2.890290800E-1,-1.636092514E-1,-1.310070455E-1,9.904491425E0
2.914741840E-1,-1.420738399E-1,-1.310070455E-1,9.899705887E0
2.939184550E-1,-1.444666684E-1,-1.429711580E-1,9.875777245E0
2.963619440E-1,-1.372881979E-1,-1.381855011E-1,9.868598938E0
2.988063190E-1,-1.396810263E-1,-1.504487246E-1,9.878170013E0
3.012514230E-1,-1.277169138E-1,-1.238285750E-1,9.897313118E0
3.036956940E-1,-1.707877219E-1,-1.453639716E-1,9.868598938E0
3.061392360E-1,-1.348953694E-1,-1.286142170E-1,9.882955551E0
3.085835070E-1,-1.229312643E-1,-1.357926875E-1,9.875777245E0
3.110287150E-1,-1.420738399E-1,-1.333998591E-1,9.882955551E0
3.134729340E-1,-1.444666684E-1,-1.552343667E-1,9.885348320E0
3.159164750E-1,-1.492523104E-1,-1.333998591E-1,9.892526627E0
3.183608500E-1,-1.205384433E-1,-1.333998591E-1,9.894919395E0
3.208059550E-1,-1.396810263E-1,-1.381855011E-1,9.899705887E0
3.232502250E-1,-1.444666684E-1,-1.310070455E-1,9.880562782E0
3.256937150E-1,-1.277169138E-1,-1.405783296E-1,9.875777245E0
3.281380900E-1,-1.301097274E-1,-1.310070455E-1,9.892526627E0
3.305831940E-1,-1.229312643E-1,-1.405783296E-1,9.868598938E0
3.330274650E-1,-1.588236094E-1,-1.429711580E-1,9.878170013E0
3.354710070E-1,-1.468594968E-1,-1.333998591E-1,9.894919395E0
3.379153820E-1,-1.301097274E-1,-1.429711580E-1,9.878170013E0
3.403604860E-1,-1.253240854E-1,-1.381855011E-1,9.873384476E0
3.428047570E-1,-1.420738399E-1,-1.357926875E-1,9.866206169E0
3.452482460E-1,-1.348953694E-1,-1.381855011E-1,9.894919395E0
3.476926210E-1,-1.396810263E-1,-1.286142170E-1,9.880562782E0
3.501377250E-1,-1.468594968E-1,-1.405783296E-1,9.906884193E0
3.525819960E-1,-1.492523104E-1,-1.310070455E-1,9.897313118E0
3.550254860E-1,-1.420738399E-1,-1.333998591E-1,9.887741089E0
3.574698610E-1,-1.396810263E-1,-1.333998591E-1,9.870991707E0
3.599149650E-1,-1.372881979E-1,-1.429711580E-1,9.882955551E0
3.623592360E-1,-1.372881979E-1,-1.310070455E-1,9.906884193E0
3.648027780E-1,-1.253240854E-1,-1.381855011E-1,9.890133858E0
3.672471530E-1,-1.157527938E-1,-1.453639716E-1,9.866206169E0
3.696922570E-1,-1.396810263E-1,-1.429711580E-1,9.904491425E0
3.721365280E-1,-1.301097274E-1,-1.453639716E-1,9.890133858E0
3.745800170E-1,-1.420738399E-1,-1.381855011E-1,9.875777245E0
3.770243920E-1,-1.372881979E-1,-1.262213886E-1,9.902098656E0
3.794694960E-1,-1.492523104E-1,-1.310070455E-1,9.914062500E0
3.819137670E-1,-1.420738399E-1,-1.333998591E-1,9.897313118E0
3.843573090E-1,-1.325025558E-1,-1.381855011E-1,9.885348320E0
3.868015800E-1,-1.372881979E-1,-1.310070455E-1,9.902098656E0
3.892467880E-1,-1.396810263E-1,-1.504487246E-1,9.914062500E0
3.916910070E-1,-1.396810263E-1,-1.600200087E-1,9.892526627E0
3.941345480E-1,-1.372881979E-1,-1.429711580E-1,9.885348320E0
3.965789230E-1,-1.420738399E-1,-1.552343667E-1,9.916455269E0
3.990240280E-1,-1.564307809E-1,-1.310070455E-1,9.894919395E0
4.014682980E-1,-1.396810263E-1,-1.552343667E-1,9.887741089E0
4.039117880E-1,-1.325025558E-1,-1.357926875E-1,9.861420631E0
4.063561630E-1,-1.372881979E-1,-1.357926875E-1,9.892526627E0
4.088012670E-1,-1.492523104E-1,-1.552343667E-1,9.890133858E0
4.112455380E-1,-1.301097274E-1,-1.453639716E-1,9.875777245E0
4.136890800E-1,-1.396810263E-1,-1.429711580E-1,9.882955551E0
4.161334550E-1,-1.372881979E-1,-1.310070455E-1,9.899705887E0
4.185785590E-1,-1.348953694E-1,-1.405783296E-1,9.904491425E0
4.210228300E-1,-1.301097274E-1,-1.357926875E-1,9.875777245E0
4.234663190E-1,-1.372881979E-1,-1.381855011E-1,9.868598938E0
4.259106940E-1,-1.181456149E-1,-1.504487246E-1,9.885348320E0
4.283557980E-1,-1.109671518E-1,-1.405783296E-1,9.880562782E0
4.308000690E-1,-1.372881979E-1,-1.453639716E-1,9.894919395E0
4.332436110E-1,-1.348953694E-1,-1.333998591E-1,9.890133858E0
4.356878820E-1,-1.564307809E-1,-1.405783296E-1,9.887741089E0
4.381330380E-1,-1.109671518E-1,-1.429711580E-1,9.870991707E0
4.405773090E-1,-1.325025558E-1,-1.333998591E-1,9.887741089E0
4.430208500E-1,-1.492523104E-1,-1.238285750E-1,9.878170013E0
4.454652250E-1,-1.325025558E-1,-1.357926875E-1,9.885348320E0
4.479103300E-1,-1.492523104E-1,-1.310070455E-1,9.902098656E0
4.503546000E-1,-1.516451389E-1,-1.381855011E-1,9.897313118E0
4.527980900E-1,-1.372881979E-1,-1.381855011E-1,9.875777245E0
4.552424650E-1,-1.444666684E-1,-1.238285750E-1,9.892526627E0
4.576875690E-1,-1.277169138E-1,-1.190429255E-1,9.902098656E0
4.601318400E-1,-1.325025558E-1,-1.190429255E-1,9.911669731E0
4.625753820E-1,-1.444666684E-1,-1.504487246E-1,9.899705887E0
4.650196530E-1,-1.348953694E-1,-1.429711580E-1,9.887741089E0
4.674648610E-1,-1.564307809E-1,-1.357926875E-1,9.873384476E0
4.699090800E-1,-1.301097274E-1,-1.429711580E-1,9.897313118E0
4.723526210E-1,-1.133599728E-1,-1.480558962E-1,9.885348320E0
4.747969960E-1,-1.444666684E-1,-1.453639716E-1,9.894919395E0
4.772421000E-1,-1.468594968E-1,-1.310070455E-1,9.880562782E0
4.796863710E-1,-1.253240854E-1,-1.453639716E-1,9.894919395E0
4.821298610E-1,-1.301097274E-1,-1.453639716E-1,9.928419113E0
4.845742360E-1,-1.516451389E-1,-1.429711580E-1,9.916455269E0
4.870193400E-1,-1.277169138E-1,-1.357926875E-1,9.902098656E0
4.894636110E-1,-1.372881979E-1,-1.357926875E-1,9.894919395E0
4.919071530E-1,-1.444666684E-1,-1.238285750E-1,9.899705887E0
4.943515280E-1,-1.325025558E-1,-1.357926875E-1,9.873384476E0
4.967966320E-1,-1.444666684E-1,-1.504487246E-1,9.882955551E0
4.992409030E-1,-1.396810263E-1,-1.429711580E-1,9.899705887E0
5.016843920E-1,-1.372881979E-1,-1.429711580E-1,9.904491425E0
5.041287670E-1,-1.396810263E-1,-1.333998591E-1,9.861420631E0
5.065738710E-1,-1.325025558E-1,-1.381855011E-1,9.890133858E0
5.090181420E-1,-1.348953694E-1,-1.142572835E-1,9.885348320E0
5.114616840E-1,-1.277169138E-1,-1.166501045E-1,9.878170013E0
5.139059550E-1,-1.516451389E-1,-1.310070455E-1,9.882955551E0
5.163511630E-1,-1.325025558E-1,-1.453639716E-1,9.890133858E0
5.187953820E-1,-1.325025558E-1,-1.262213886E-1,9.887741089E0
5.212389230E-1,-1.372881979E-1,-1.429711580E-1,9.897313118E0
5.236832980E-1,-1.229312643E-1,-1.480558962E-1,9.885348320E0
5.261284030E-1,-1.396810263E-1,-1.429711580E-1,9.885348320E0
5.285726730E-1,-1.396810263E-1,-1.286142170E-1,9.880562782E0
5.310161630E-1,-1.420738399E-1,-1.262213886E-1,9.882955551E0
5.334605380E-1,-1.325025558E-1,-1.238285750E-1,9.894919395E0
5.359056420E-1,-1.612164229E-1,-1.238285750E-1,9.899705887E0
5.383499130E-1,-1.372881979E-1,-1.528415531E-1,9.906884193E0
5.407934550E-1,-1.229312643E-1,-1.190429255E-1,9.882955551E0
5.432378300E-1,-1.444666684E-1,-1.166501045E-1,9.882955551E0
5.456829340E-1,-1.660020649E-1,-1.286142170E-1,9.897313118E0
5.481271530E-1,-1.444666684E-1,-1.214357466E-1,9.897313118E0
5.505706940E-1,-1.396810263E-1,-1.453639716E-1,9.890133858E0
5.530150690E-1,-1.444666684E-1,-1.310070455E-1,9.904491425E0
5.554601730E-1,-1.396810263E-1,-1.262213886E-1,9.882955551E0
5.579044440E-1,-1.372881979E-1,-1.453639716E-1,9.890133858E0
5.603479340E-1,-1.348953694E-1,-1.286142170E-1,9.878170013E0
5.627923090E-1,-1.396810263E-1,-1.429711580E-1,9.882955551E0
5.652374130E-1,-1.540379524E-1,-1.429711580E-1,9.890133858E0
5.676816840E-1,-1.348953694E-1,-1.453639716E-1,9.890133858E0
5.701252250E-1,-1.516451389E-1,-1.214357466E-1,9.899705887E0
5.725696000E-1,-1.420738399E-1,-1.286142170E-1,9.892526627E0
5.750147050E-1,-1.540379524E-1,-1.310070455E-1,9.897313118E0
5.774589230E-1,-1.396810263E-1,-1.453639716E-1,9.878170013E0
5.799024650E-1,-1.492523104E-1,-1.381855011E-1,9.897313118E0
5.823468400E-1,-1.325025558E-1,-1.552343667E-1,9.897313118E0
5.847919440E-1,-1.420738399E-1,-1.381855011E-1,9.887741089E0
5.872362150E-1,-1.277169138E-1,-1.333998591E-1,9.892526627E0
5.896797050E-1,-1.301097274E-1,-1.262213886E-1,9.892526627E0
5.921240800E-1,-1.612164229E-1,-1.166501045E-1,9.897313118E0
5.945691840E-1,-1.492523104E-1,-1.190429255E-1,9.894919395E0
5.970134550E-1,-1.444666684E-1,-1.262213886E-1,9.885348320E0
5.994569960E-1,-1.253240854E-1,-1.405783296E-1,9.885348320E0
6.019013710E-1,-1.253240854E-1,-1.429711580E-1,9.870991707E0
6.043464750E-1,-1.372881979E-1,-1.333998591E-1,9.892526627E0
6.067907460E-1,-1.229312643E-1,-1.381855011E-1,9.882955551E0
6.092342360E-1,-1.157527938E-1,-1.238285750E-1,9.892526627E0
6.116786110E-1,-1.277169138E-1,-1.262213886E-1,9.897313118E0
6.141237150E-1,-1.588236094E-1,-1.480558962E-1,9.882955551E0
6.165679860E-1,-1.444666684E-1,-1.286142170E-1,9.878170013E0
6.190115280E-1,-1.444666684E-1,-1.357926875E-1,9.906884193E0
6.214557980E-1,-1.444666684E-1,-1.528415531E-1,9.892526627E0
6.239009550E-1,-1.468594968E-1,-1.528415531E-1,9.894919395E0
6.263452250E-1,-1.468594968E-1,-1.480558962E-1,9.878170013E0
6.287887670E-1,-1.396810263E-1,-1.357926875E-1,9.885348320E0
6.312331420E-1,-1.492523104E-1,-1.405783296E-1,9.890133858E0
6.336782460E-1,-1.420738399E-1,-1.333998591E-1,9.904491425E0
6.361225170E-1,-1.492523104E-1,-1.286142170E-1,9.899705887E0
6.385660070E-1,-1.420738399E-1,-1.480558962E-1,9.892526627E0
6.410103820E-1,-1.636092514E-1,-1.480558962E-1,9.902098656E0
6.434554860E-1,-1.540379524E-1,-1.381855011E-1,9.868598938E0
6.458997570E-1,-1.468594968E-1,-1.624128371E-1,9.868598938E0
6.483432980E-1,-1.372881979E-1,-1.528415531E-1,9.885348320E0
6.507875690E-1,-1.396810263E-1,-1.381855011E-1,9.904491425E0
6.532327780E-1,-1.253240854E-1,-1.357926875E-1,9.875777245E0
6.556769960E-1,-1.372881979E-1,-1.453639716E-1,9.885348320E0
6.581205380E-1,-1.612164229E-1,-1.214357466E-1,9.904491425E0
6.605649130E-1,-1.372881979E-1,-1.214357466E-1,9.882955551E0
6.630100170E-1,-1.564307809E-1,-1.429711580E-1,9.870991707E0
6.654542880E-1,-1.492523104E-1,-1.310070455E-1,9.890133858E0
6.678977780E-1,-1.372881979E-1,-1.357926875E-1,9.892526627E0
6.703421530E-1,-1.516451389E-1,-1.405783296E-1,9.902098656E0
6.727872570E-1,-1.420738399E-1,-1.528415531E-1,9.878170013E0
6.752315280E-1,-1.468594968E-1,-1.357926875E-1,9.882955551E0
6.776750690E-1,-1.372881979E-1,-1.310070455E-1,9.894919395E0
6.801194440E-1,-1.372881979E-1,-1.480558962E-1,9.892526627E0
6.825645480E-1,-1.444666684E-1,-1.429711580E-1,9.899705887E0
6.850088190E-1,-1.372881979E-1,-1.480558962E-1,9.885348320E0
6.874523090E-1,-1.468594968E-1,-1.214357466E-1,9.894919395E0
6.898966840E-1,-1.181456149E-1,-1.552343667E-1,9.899705887E0
6.923417880E-1,-1.301097274E-1,-1.262213886E-1,9.914062500E0
6.947860590E-1,-1.516451389E-1,-1.262213886E-1,9.899705887E0
6.972295480E-1,-1.325025558E-1,-1.262213886E-1,9.885348320E0
6.996739230E-1,-1.301097274E-1,-1.381855011E-1,9.894919395E0
7.021190280E-1,-1.181456149E-1,-1.528415531E-1,9.880562782E0
7.045632980E-1,-1.612164229E-1,-1.262213886E-1,9.856635094E0
7.070068400E-1,-1.540379524E-1,-1.357926875E-1,9.868598938E0
7.094512150E-1,-1.396810263E-1,-1.480558962E-1,9.909276962E0
7.118963190E-1,-1.325025558E-1,-1.310070455E-1,9.892526627E0
7.143405900E-1,-1.396810263E-1,-1.333998591E-1,9.890133858E0
7.167840800E-1,-1.492523104E-1,-1.357926875E-1,9.880562782E0
7.192284550E-1,-1.516451389E-1,-1.528415531E-1,9.914062500E0
7.216735590E-1,-1.372881979E-1,-1.190429255E-1,9.909276962E0
7.241178300E-1,-1.301097274E-1,-1.480558962E-1,9.885348320E0
7.265613710E-1,-1.396810263E-1,-1.528415531E-1,9.916455269E0
7.290056420E-1,-1.372881979E-1,-1.214357466E-1,9.894919395E0
7.314507980E-1,-1.396810263E-1,-1.286142170E-1,9.882955551E0
7.338950690E-1,-1.540379524E-1,-1.286142170E-1,9.887741089E0
7.363386110E-1,-1.516451389E-1,-1.357926875E-1,9.894919395E0
7.387829860E-1,-1.492523104E-1,-1.453639716E-1,9.904491425E0
7.412280900E-1,-1.564307809E-1,-1.405783296E-1,9.890133858E0
7.436723610E-1,-1.468594968E-1,-1.238285750E-1,9.906884193E0
7.461158500E-1,-1.444666684E-1,-1.333998591E-1,9.902098656E0
7.485602250E-1,-1.396810263E-1,-1.453639716E-1,9.902098656E0
7.510053300E-1,-1.348953694E-1,-1.357926875E-1,9.861420631E0
7.534496000E-1,-1.348953694E-1,-1.504487246E-1,9.875777245E0
7.558930900E-1,-1.420738399E-1,-1.453639716E-1,9.902098656E0
7.583374650E-1,-1.277169138E-1,-1.429711580E-1,9.878170013E0
7.607825690E-1,-1.444666684E-1,-1.480558962E-1,9.892526627E0
7.632268400E-1,-1.396810263E-1,-1.600200087E-1,9.899705887E0
7.656703820E-1,-1.277169138E-1,-1.286142170E-1,9.902098656E0
7.681147570E-1,-1.396810263E-1,-1.381855011E-1,9.885348320E0
7.705598610E-1,-1.229312643E-1,-1.357926875E-1,9.887741089E0
7.730041320E-1,-1.420738399E-1,-1.429711580E-1,9.911669731E0
7.754476210E-1,-1.612164229E-1,-1.528415531E-1,9.904491425E0
7.778919960E-1,-1.301097274E-1,-1.381855011E-1,9.880562782E0
7.803371000E-1,-1.348953694E-1,-1.405783296E-1,9.904491425E0
7.827813710E-1,-1.348953694E-1,-1.381855011E-1,9.890133858E0
7.852249130E-1,-1.325025558E-1,-1.576271951E-1,9.894919395E0
7.876692880E-1,-1.516451389E-1,-1.262213886E-1,9.890133858E0
7.901143920E-1,-1.325025558E-1,-1.405783296E-1,9.887741089E0
7.925586110E-1,-1.372881979E-1,-1.357926875E-1,9.885348320E0
7.950021530E-1,-1.420738399E-1,-1.429711580E-1,9.887741089E0
7.974465280E-1,-1.205384433E-1,-1.405783296E-1,9.887741089E0
7.998916320E-1,-1.468594968E-1,-1.429711580E-1,9.902098656E0
8.023359030E-1,-1.468594968E-1,-1.381855011E-1,9.906884193E0
8.047793920E-1,-1.468594968E-1,-1.381855011E-1,9.878170013E0
8.072237670E-1,-1.420738399E-1,-1.429711580E-1,9.880562782E0
8.096688710E-1,-1.540379524E-1,-1.504487246E-1,9.909276962E0
8.121131420E-1,-1.444666684E-1,-1.576271951E-1,9.906884193E0
8.145566840E-1,-1.301097274E-1,-1.333998591E-1,9.904491425E0
8.170010590E-1,-1.301097274E-1,-1.429711580E-1,9.897313118E0
8.194461630E-1,-1.372881979E-1,-1.453639716E-1,9.890133858E0
8.218903820E-1,-1.420738399E-1,-1.381855011E-1,9.911669731E0
8.243339230E-1,-1.540379524E-1,-1.429711580E-1,9.916455269E0
8.267782980E-1,-1.588236094E-1,-1.238285750E-1,9.892526627E0
8.292234030E-1,-1.444666684E-1,-1.238285750E-1,9.880562782E0
8.316676730E-1,-1.540379524E-1,-1.238285750E-1,9.890133858E0
8.341111630E-1,-1.516451389E-1,-1.528415531E-1,9.882955551E0
8.365555380E-1,-1.372881979E-1,-1.429711580E-1,9.904491425E0
8.390006420E-1,-1.444666684E-1,-1.453639716E-1,9.897313118E0
8.414449130E-1,-1.420738399E-1,-1.504487246E-1,9.885348320E0
8.438884550E-1,-1.277169138E-1,-1.405783296E-1,9.902098656E0
8.463328300E-1,-1.372881979E-1,-1.333998591E-1,9.892526627E0
8.487779340E-1,-1.325025558E-1,-1.357926875E-1,9.892526627E0
8.512221530E-1,-1.588236094E-1,-1.453639716E-1,9.897313118E0
8.536656940E-1,-1.277169138E-1,-1.453639716E-1,9.875777245E0
8.561100690E-1,-1.396810263E-1,-1.453639716E-1,9.882955551E0
8.585551730E-1,-1.492523104E-1,-1.214357466E-1,9.892526627E0
8.609994440E-1,-1.348953694E-1,-1.357926875E-1,9.904491425E0
8.634429860E-1,-1.444666684E-1,-1.357926875E-1,9.885348320E0
8.658872570E-1,-1.492523104E-1,-1.357926875E-1,9.854242325E0
8.683324130E-1,-1.468594968E-1,-1.238285750E-1,9.892526627E0
8.707766840E-1,-1.229312643E-1,-1.094716340E-1,9.904491425E0
8.732202250E-1,-1.444666684E-1,-1.453639716E-1,9.894919395E0
8.756646000E-1,-1.492523104E-1,-1.262213886E-1,9.887741089E0
8.781097050E-1,-1.301097274E-1,-1.357926875E-1,9.890133858E0
8.805539230E-1,-1.253240854E-1,-1.142572835E-1,9.892526627E0
8.829974650E-1,-1.396810263E-1,-1.310070455E-1,9.870991707E0
8.854418400E-1,-1.468594968E-1,-1.504487246E-1,9.882955551E0
8.878869440E-1,-1.420738399E-1,-1.429711580E-1,9.880562782E0
8.903312150E-1,-1.492523104E-1,-1.333998591E-1,9.906884193E0
8.927747050E-1,-1.181456149E-1,-1.333998591E-1,9.880562782E0
8.952190800E-1,-1.516451389E-1,-1.214357466E-1,9.892526627E0
8.976641840E-1,-1.492523104E-1,-1.405783296E-1,9.892526627E0
9.001084550E-1,-1.420738399E-1,-1.357926875E-1,9.897313118E0
9.025519960E-1,-1.540379524E-1,-1.429711580E-1,9.902098656E0
9.049963710E-1,-1.420738399E-1,-1.381855011E-1,9.892526627E0
9.074414750E-1,-1.468594968E-1,-1.528415531E-1,9.875777245E0
9.098857460E-1,-1.348953694E-1,-1.504487246E-1,9.880562782E0
9.123292360E-1,-1.348953694E-1,-1.528415531E-1,9.899705887E0
9.147736110E-1,-1.348953694E-1,-1.357926875E-1,9.882955551E0
9.172187150E-1,-1.396810263E-1,-1.381855011E-1,9.873384476E0
9.196629860E-1,-1.612164229E-1,-1.262213886E-1,9.892526627E0
9.221064750E-1,-1.516451389E-1,-1.480558962E-1,9.882955551E0
9.245508500E-1,-1.420738399E-1,-1.286142170E-1,9.875777245E0
9.269959550E-1,-1.396810263E-1,-1.552343667E-1,9.873384476E0
9.294402250E-1,-1.468594968E-1,-1.453639716E-1,9.885348320E0
9.318837670E-1,-1.372881979E-1,-1.429711580E-1,9.875777245E0
9.343281420E-1,-1.420738399E-1,-1.333998591E-1,9.873384476E0
9.367732460E-1,-1.396810263E-1,-1.310070455E-1,9.885348320E0
9.392175170E-1,-1.396810263E-1,-1.286142170E-1,9.885348320E0
9.416610070E-1,-1.396810263E-1,-1.405783296E-1,9.914062500E0
9.441053820E-1,-1.348953694E-1,-1.453639716E-1,9.894919395E0
