"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.390604860E-1,1.527118147E-4,6.108472589E-4,-3.512371797E-3
3.415047570E-1,1.527118147E-4,-1.832541777E-3,-3.512371797E-3
3.439482460E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
3.463926210E-1,1.527118147E-4,-6.108472589E-4,1.527118147E-4
3.488377250E-1,-1.068982761E-3,-1.832541777E-3,-1.068982761E-3
3.512819960E-1,-1.068982761E-3,6.108472589E-4,-4.734066315E-3
3.537254860E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
3.561698610E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
3.586149650E-1,1.527118147E-4,-1.832541777E-3,-2.290677279E-3
3.610592360E-1,1.527118147E-4,-6.108472589E-4,-2.290677279E-3
3.635027780E-1,-1.068982761E-3,6.108472589E-4,1.374406274E-3
3.659471530E-1,-1.068982761E-3,1.832541777E-3,-1.068982761E-3
3.683922570E-1,1.527118147E-4,-6.108472589E-4,-2.290677279E-3
3.708365280E-1,1.374406274E-3,-6.108472589E-4,-1.068982761E-3
3.732800170E-1,-1.068982761E-3,6.108472589E-4,-2.290677279E-3
3.757243920E-1,-2.290677279E-3,1.832541777E-3,-2.290677279E-3
3.781694960E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
3.806137670E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
3.830573090E-1,-2.290677279E-3,6.108472589E-4,1.374406274E-3
3.855015800E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
3.879467880E-1,1.374406274E-3,-6.108472589E-4,1.527118147E-4
3.903910070E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
3.928345480E-1,-2.290677279E-3,6.108472589E-4,-1.068982761E-3
3.952789230E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
3.977240280E-1,1.374406274E-3,-1.832541777E-3,1.527118147E-4
4.001682980E-1,1.527118147E-4,-6.108472589E-4,1.374406274E-3
4.026117880E-1,-1.068982761E-3,-6.108472589E-4,-1.068982761E-3
4.050561630E-1,1.527118147E-4,1.832541777E-3,1.374406274E-3
4.075012670E-1,1.527118147E-4,-6.108472589E-4,-1.068982761E-3
4.099455380E-1,-1.068982761E-3,6.108472589E-4,-3.512371797E-3
4.123890800E-1,-2.290677279E-3,-6.108472589E-4,-3.512371797E-3
4.148334550E-1,1.527118147E-4,-1.832541777E-3,1.374406274E-3
4.172785590E-1,-1.068982761E-3,6.108472589E-4,1.527118147E-4
4.197228300E-1,1.527118147E-4,-6.108472589E-4,1.374406274E-3
4.221663190E-1,1.527118147E-4,-1.832541777E-3,1.527118147E-4
4.246106940E-1,1.374406274E-3,-6.108472589E-4,1.374406274E-3
4.270557980E-1,1.374406274E-3,6.108472589E-4,1.374406274E-3
4.295000690E-1,1.374406274E-3,6.108472589E-4,1.374406274E-3
4.319436110E-1,-1.068982761E-3,6.108472589E-4,-3.512371797E-3
4.343878820E-1,1.527118147E-4,-1.832541777E-3,2.596100792E-3
4.368330380E-1,-2.290677279E-3,6.108472589E-4,-1.068982761E-3
4.392773090E-1,-1.068982761E-3,1.832541777E-3,-1.068982761E-3
4.417208500E-1,1.527118147E-4,6.108472589E-4,-1.068982761E-3
4.441652250E-1,-1.068982761E-3,-1.832541777E-3,-4.734066315E-3
4.466103300E-1,1.374406274E-3,-6.108472589E-4,1.374406274E-3
4.490546000E-1,-1.068982761E-3,-6.108472589E-4,-2.290677279E-3
4.514980900E-1,2.596100792E-3,-1.832541777E-3,-2.290677279E-3
4.539424650E-1,1.527118147E-4,-6.108472589E-4,-2.290677279E-3
4.563875690E-1,1.527118147E-4,6.108472589E-4,3.817795310E-3
4.588318400E-1,1.374406274E-3,-6.108472589E-4,2.596100792E-3
4.612753820E-1,1.527118147E-4,6.108472589E-4,1.527118147E-4
4.637196530E-1,1.527118147E-4,-1.832541777E-3,1.527118147E-4
4.661648610E-1,-1.068982761E-3,-1.832541777E-3,-1.068982761E-3
4.686090800E-1,1.527118147E-4,6.108472589E-4,-2.290677279E-3
4.710526210E-1,1.374406274E-3,-6.108472589E-4,-3.512371797E-3
4.734969960E-1,1.374406274E-3,6.108472589E-4,-1.068982761E-3
4.759421000E-1,1.527118147E-4,1.832541777E-3,1.374406274E-3
4.783863710E-1,1.527118147E-4,-1.832541777E-3,1.527118147E-4
