"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.405155780E-1,6.108472589E-4,1.450762269E-3,-2.137965523E-3,2.654946725E-3
1.429414640E-1,1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
1.453673490E-1,6.108472589E-4,-3.817795368E-4,-1.527118147E-3,1.688484476E-3
1.477932350E-1,-6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
1.502190680E-1,2.443389036E-3,-1.603474026E-3,-9.162708884E-4,3.062814273E-3
1.526449530E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
1.550708390E-1,-0.000000000E0,-3.817795368E-4,3.054236295E-4,4.889163611E-4
1.574967240E-1,1.221694518E-3,-9.926267667E-4,-9.162708884E-4,1.821372486E-3
1.599226100E-1,1.832541777E-3,-9.926267667E-4,3.054236295E-4,2.106371490E-3
1.623484430E-1,1.221694518E-3,2.290677221E-4,-2.137965523E-3,2.473035805E-3
1.647743280E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
1.672002140E-1,-0.000000000E0,-9.926267667E-4,-1.527118147E-3,1.821372486E-3
1.696260990E-1,-0.000000000E0,-9.926267667E-4,3.054236295E-4,1.038552594E-3
1.720519330E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
1.744778180E-1,-6.108472589E-4,-3.817795368E-4,9.162708884E-4,1.165522342E-3
1.769037030E-1,-1.221694518E-3,-9.926267667E-4,3.054236295E-4,1.603474037E-3
1.793295890E-1,6.108472589E-4,2.290677221E-4,-9.162708884E-4,1.124792752E-3
1.817554220E-1,1.832541777E-3,-1.603474026E-3,9.162708884E-4,2.601709180E-3
1.841813080E-1,1.221694518E-3,2.290677221E-4,-9.162708884E-4,1.544202661E-3
1.866071930E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
1.890330780E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
1.914589640E-1,-1.832541777E-3,8.399150101E-4,9.162708884E-4,2.214321325E-3
1.938847970E-1,-0.000000000E0,8.399150101E-4,-1.527118147E-3,1.742856007E-3
1.963106830E-1,1.221694518E-3,-3.817795368E-4,3.054236295E-4,1.315893880E-3
1.987365680E-1,6.108472589E-4,-2.214321401E-3,3.054236295E-4,2.317247771E-3
2.011624530E-1,-6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
2.035882870E-1,-6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
2.060141720E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
2.084400580E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
2.108659430E-1,-0.000000000E0,-9.926267667E-4,-2.137965523E-3,2.357160256E-3
2.132918280E-1,-6.108472589E-4,-3.817795368E-4,-1.527118147E-3,1.688484476E-3
2.157176620E-1,1.221694518E-3,-3.817795368E-4,-3.054236295E-4,1.315893880E-3
2.181435470E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
2.205694330E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
2.229953180E-1,1.221694518E-3,2.290677221E-4,-3.054236295E-4,1.279958245E-3
2.254211510E-1,-6.108472589E-4,-1.603474026E-3,-3.054236295E-4,1.742855966E-3
2.278470370E-1,-0.000000000E0,-3.817795368E-4,-3.054236295E-4,4.889163611E-4
2.302729220E-1,1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
2.326988080E-1,6.108472589E-4,1.450762269E-3,-3.054236295E-4,1.603474081E-3
2.351246930E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
2.375505260E-1,1.221694518E-3,8.399150101E-4,-9.162708884E-4,1.742856007E-3
2.399764120E-1,1.221694518E-3,-9.926267667E-4,1.527118147E-3,2.193156453E-3
2.424022970E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
2.448281830E-1,6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
2.472540160E-1,6.108472589E-4,1.450762269E-3,9.162708884E-4,1.821372525E-3
2.496799010E-1,-1.221694518E-3,-9.926267667E-4,9.162708884E-4,1.821372486E-3
2.521057870E-1,-6.108472589E-4,-3.817795368E-4,1.527118147E-3,1.688484476E-3
2.545316720E-1,-6.108472589E-4,1.450762269E-3,-3.054236295E-4,1.603474081E-3
2.569575050E-1,6.108472589E-4,2.290677221E-4,-9.162708884E-4,1.124792752E-3
2.593833910E-1,-6.108472589E-4,8.399150101E-4,-3.054236295E-4,1.082531843E-3
2.618092760E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
2.642351620E-1,-6.108472589E-4,8.399150101E-4,3.054236295E-4,1.082531843E-3
2.666610470E-1,6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
2.690868800E-1,-6.108472589E-4,-9.926267667E-4,1.527118147E-3,1.921075768E-3
2.715127660E-1,-0.000000000E0,2.290677221E-4,1.527118147E-3,1.544202661E-3
2.739386510E-1,2.443389036E-3,-1.603474026E-3,3.054236295E-4,2.938462612E-3
2.763645370E-1,-0.000000000E0,-2.214321401E-3,1.527118147E-3,2.689852989E-3
2.787904220E-1,6.108472589E-4,8.399150101E-4,-3.054236295E-4,1.082531843E-3
2.812162550E-1,6.108472589E-4,2.290677221E-4,1.527118147E-3,1.660631275E-3
2.836421410E-1,-0.000000000E0,2.290677221E-4,1.527118147E-3,1.544202661E-3
2.860680260E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
2.884939120E-1,-0.000000000E0,2.290677221E-4,9.162708884E-4,9.444704136E-4
2.909197450E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
2.933456300E-1,-0.000000000E0,-3.817795368E-4,9.162708884E-4,9.926267958E-4
2.957715160E-1,-0.000000000E0,2.290677221E-4,9.162708884E-4,9.444704136E-4
2.981974010E-1,-0.000000000E0,-3.817795368E-4,3.054236295E-4,4.889163611E-4
3.006232350E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
3.030491200E-1,-6.108472589E-4,8.399150101E-4,3.054236295E-4,1.082531843E-3
3.054750050E-1,1.221694518E-3,-1.603474026E-3,-9.162708884E-4,2.214321293E-3
3.079008910E-1,1.832541777E-3,2.290677221E-4,-9.162708884E-4,2.061609499E-3
3.103267760E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
3.127526100E-1,-0.000000000E0,-9.926267667E-4,-3.054236295E-4,1.038552594E-3
3.151784950E-1,-0.000000000E0,-9.926267667E-4,-3.054236295E-4,1.038552594E-3
3.176043800E-1,2.443389036E-3,-9.926267667E-4,-1.527118147E-3,3.047547820E-3
3.200302660E-1,6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
3.224561510E-1,-6.108472589E-4,-3.817795368E-4,-9.162708884E-4,1.165522342E-3
3.248819850E-1,1.221694518E-3,-1.603474026E-3,-3.054236295E-4,2.038859985E-3
3.273078700E-1,1.832541777E-3,-9.926267667E-4,-9.162708884E-4,2.276635588E-3
3.297337550E-1,6.108472589E-4,-1.603474026E-3,3.054236295E-4,1.742855966E-3
3.321596410E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
3.345854740E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
3.370113600E-1,6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
3.394372450E-1,-0.000000000E0,-9.926267667E-4,-3.054236295E-4,1.038552594E-3
3.418631300E-1,-0.000000000E0,-9.926267667E-4,9.162708884E-4,1.350873880E-3
3.442890160E-1,6.108472589E-4,-9.926267667E-4,3.054236295E-4,1.204875871E-3
3.467148490E-1,1.832541777E-3,-3.817795368E-4,-3.054236295E-4,1.896641393E-3
3.491407350E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
3.515666200E-1,1.221694518E-3,2.290677221E-4,1.527118147E-3,1.969035132E-3
3.539925050E-1,1.221694518E-3,1.450762269E-3,-3.054236295E-4,1.921075805E-3
3.564183910E-1,1.221694518E-3,-3.817795368E-4,9.162708884E-4,1.574117356E-3
3.588442240E-1,1.221694518E-3,-9.926267667E-4,9.162708884E-4,1.821372486E-3
3.612701100E-1,1.221694518E-3,-9.926267667E-4,-9.162708884E-4,1.821372486E-3
3.636959950E-1,-0.000000000E0,2.290677221E-4,9.162708884E-4,9.444704136E-4
3.661218800E-1,-6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
3.685477140E-1,1.221694518E-3,-3.817795368E-4,3.054236295E-4,1.315893880E-3
3.709735990E-1,-0.000000000E0,-3.817795368E-4,1.527118147E-3,1.574117356E-3
3.733994850E-1,-0.000000000E0,1.450762269E-3,3.054236295E-4,1.482563575E-3
3.758253700E-1,1.221694518E-3,-3.817795368E-4,-3.054236295E-4,1.315893880E-3
3.782512550E-1,1.832541777E-3,-3.817795368E-4,9.162708884E-4,2.084110678E-3
3.806770890E-1,-6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
3.831029740E-1,-0.000000000E0,-2.214321401E-3,-9.162708884E-4,2.396408064E-3
3.855288600E-1,-0.000000000E0,-9.926267667E-4,9.162708884E-4,1.350873880E-3
3.879547450E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
3.903806300E-1,-6.108472589E-4,-9.926267667E-4,3.054236295E-4,1.204875871E-3
3.928064640E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
3.952323490E-1,1.221694518E-3,2.290677221E-4,-9.162708884E-4,1.544202661E-3
3.976582350E-1,-0.000000000E0,8.399150101E-4,1.527118147E-3,1.742856007E-3
4.000841200E-1,-6.108472589E-4,8.399150101E-4,3.054236295E-4,1.082531843E-3
4.025100050E-1,-6.108472589E-4,-1.603474026E-3,9.162708884E-4,1.945203245E-3
4.049358390E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
4.073617240E-1,-6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
4.097876100E-1,-0.000000000E0,-9.926267667E-4,3.054236295E-4,1.038552594E-3
4.122134950E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
4.146393280E-1,-6.108472589E-4,-3.817795368E-4,9.162708884E-4,1.165522342E-3
4.170652140E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
4.194910990E-1,-6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
4.219169850E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
4.243428700E-1,-0.000000000E0,-3.817795368E-4,9.162708884E-4,9.926267958E-4
4.267687030E-1,6.108472589E-4,8.399150101E-4,-9.162708884E-4,1.384970736E-3
4.291945890E-1,6.108472589E-4,8.399150101E-4,-9.162708884E-4,1.384970736E-3
4.316204740E-1,-0.000000000E0,8.399150101E-4,3.054236295E-4,8.937230095E-4
4.340463600E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
4.364722450E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
4.388980780E-1,6.108472589E-4,1.450762269E-3,3.054236295E-4,1.603474081E-3
4.413239640E-1,1.221694518E-3,-3.817795368E-4,-9.162708884E-4,1.574117356E-3
4.437498490E-1,6.108472589E-4,-9.926267667E-4,-1.527118147E-3,1.921075768E-3
4.461757350E-1,-1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
4.486016200E-1,-6.108472589E-4,-3.817795368E-4,-1.527118147E-3,1.688484476E-3
4.510274530E-1,6.108472589E-4,1.450762269E-3,3.054236295E-4,1.603474081E-3
4.534533390E-1,1.221694518E-3,-3.817795368E-4,-3.054236295E-4,1.315893880E-3
4.558792240E-1,6.108472589E-4,2.290677221E-4,-9.162708884E-4,1.124792752E-3
4.583051100E-1,1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
4.607309430E-1,6.108472589E-4,-3.817795368E-4,-9.162708884E-4,1.165522342E-3
4.631568280E-1,1.221694518E-3,2.290677221E-4,9.162708884E-4,1.544202661E-3
4.655827140E-1,6.108472589E-4,-9.926267667E-4,3.054236295E-4,1.204875871E-3
4.680085990E-1,-1.221694518E-3,-1.603474026E-3,1.527118147E-3,2.528983251E-3
4.704344850E-1,-0.000000000E0,-3.817795368E-4,3.054236295E-4,4.889163611E-4
4.728603180E-1,-6.108472589E-4,8.399150101E-4,9.162708884E-4,1.384970736E-3
4.752862030E-1,-0.000000000E0,-9.926267667E-4,-3.054236295E-4,1.038552594E-3
4.777120890E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
4.801379740E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
4.825638600E-1,-0.000000000E0,2.290677221E-4,1.527118147E-3,1.544202661E-3
4.849896930E-1,-1.221694518E-3,1.450762269E-3,-3.054236295E-4,1.921075805E-3
4.874155780E-1,-1.221694518E-3,-1.603474026E-3,3.054236295E-4,2.038859985E-3
4.898414640E-1,-6.108472589E-4,-2.214321401E-3,-3.054236295E-4,2.317247771E-3
4.922673490E-1,-1.221694518E-3,-3.817795368E-4,9.162708884E-4,1.574117356E-3
4.946932350E-1,-0.000000000E0,-3.817795368E-4,3.054236295E-4,4.889163611E-4
4.971190680E-1,-0.000000000E0,2.290677221E-4,-9.162708884E-4,9.444704136E-4
4.995449530E-1,1.221694518E-3,-3.817795368E-4,-3.054236295E-4,1.315893880E-3
5.019708390E-1,6.108472589E-4,-3.817795368E-4,9.162708884E-4,1.165522342E-3
5.043967240E-1,-1.221694518E-3,2.290677221E-4,-3.054236295E-4,1.279958245E-3
5.068226100E-1,-0.000000000E0,2.290677221E-4,1.527118147E-3,1.544202661E-3
5.092484430E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
5.116743280E-1,-6.108472589E-4,-2.214321401E-3,-3.054236295E-4,2.317247771E-3
5.141002140E-1,-0.000000000E0,-9.926267667E-4,3.054236295E-4,1.038552594E-3
5.165260990E-1,6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
5.189519850E-1,-0.000000000E0,8.399150101E-4,-3.054236295E-4,8.937230095E-4
5.213778180E-1,-6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
5.238037030E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
5.262295890E-1,2.443389036E-3,-3.817795368E-4,9.162708884E-4,2.637320219E-3
5.286554740E-1,1.832541777E-3,2.290677221E-4,-3.054236295E-4,1.871888079E-3
5.310813600E-1,1.832541777E-3,-1.603474026E-3,-1.527118147E-3,2.874270020E-3
5.335071930E-1,-1.221694518E-3,2.290677221E-4,-3.054236295E-4,1.279958245E-3
5.359330780E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
5.383589640E-1,1.221694518E-3,1.450762269E-3,3.054236295E-4,1.921075805E-3
5.407848490E-1,-6.108472589E-4,8.399150101E-4,3.054236295E-4,1.082531843E-3
5.432107350E-1,-6.108472589E-4,8.399150101E-4,3.054236295E-4,1.082531843E-3
5.456365680E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
5.480624530E-1,-0.000000000E0,-3.817795368E-4,9.162708884E-4,9.926267958E-4
5.504883390E-1,-0.000000000E0,-9.926267667E-4,-3.054236295E-4,1.038552594E-3
5.529142240E-1,-6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
5.553401100E-1,1.832541777E-3,-3.817795368E-4,3.054236295E-4,1.896641393E-3
5.577659430E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
5.601918280E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
5.626177140E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
5.650435990E-1,1.221694518E-3,2.290677221E-4,-3.054236295E-4,1.279958245E-3
5.674694850E-1,6.108472589E-4,-3.817795368E-4,1.527118147E-3,1.688484476E-3
5.698953180E-1,-0.000000000E0,-3.817795368E-4,-3.054236295E-4,4.889163611E-4
5.723212030E-1,6.108472589E-4,-3.817795368E-4,-9.162708884E-4,1.165522342E-3
5.747470890E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
5.771729740E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
5.795988080E-1,6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
5.820246930E-1,-0.000000000E0,-3.817795368E-4,9.162708884E-4,9.926267958E-4
5.844505780E-1,-6.108472589E-4,-1.603474026E-3,-9.162708884E-4,1.945203245E-3
5.868764640E-1,-0.000000000E0,2.290677221E-4,9.162708884E-4,9.444704136E-4
5.893023490E-1,-6.108472589E-4,-3.817795368E-4,9.162708884E-4,1.165522342E-3
5.917282350E-1,-1.221694518E-3,2.290677221E-4,-9.162708884E-4,1.544202661E-3
5.941540680E-1,1.221694518E-3,2.290677221E-4,-9.162708884E-4,1.544202661E-3
5.965799530E-1,1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
5.990058390E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
6.014317240E-1,1.221694518E-3,8.399150101E-4,-3.054236295E-4,1.513696903E-3
6.038576100E-1,6.108472589E-4,8.399150101E-4,9.162708884E-4,1.384970736E-3
6.062834430E-1,6.108472589E-4,-1.603474026E-3,-3.054236295E-4,1.742855966E-3
6.087093280E-1,-0.000000000E0,-3.817795368E-4,-9.162708884E-4,9.926267958E-4
6.111352140E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
6.135610990E-1,1.221694518E-3,-3.817795368E-4,9.162708884E-4,1.574117356E-3
6.159869330E-1,-6.108472589E-4,-3.817795368E-4,-9.162708884E-4,1.165522342E-3
6.184128180E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
6.208387030E-1,-6.108472589E-4,-1.603474026E-3,3.054236295E-4,1.742855966E-3
6.232645890E-1,-6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
6.256904740E-1,6.108472589E-4,-9.926267667E-4,9.162708884E-4,1.482563527E-3
6.281163600E-1,6.108472589E-4,8.399150101E-4,-3.054236295E-4,1.082531843E-3
6.305421930E-1,1.221694518E-3,-3.817795368E-4,1.527118147E-3,1.992581980E-3
6.329680780E-1,-0.000000000E0,-1.603474026E-3,-9.162708884E-4,1.846802992E-3
6.353939640E-1,-0.000000000E0,-9.926267667E-4,3.054236295E-4,1.038552594E-3
6.378198490E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
6.402457350E-1,6.108472589E-4,-9.926267667E-4,-3.054236295E-4,1.204875871E-3
6.426715680E-1,1.221694518E-3,-1.603474026E-3,3.054236295E-4,2.038859985E-3
6.450974530E-1,1.221694518E-3,-1.603474026E-3,1.527118147E-3,2.528983251E-3
6.475233390E-1,6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
6.499492240E-1,6.108472589E-4,-9.926267667E-4,-3.054236295E-4,1.204875871E-3
6.523751100E-1,-6.108472589E-4,-9.926267667E-4,3.054236295E-4,1.204875871E-3
6.548009430E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
6.572268280E-1,-6.108472589E-4,1.450762269E-3,9.162708884E-4,1.821372525E-3
6.596527140E-1,-6.108472589E-4,-3.817795368E-4,9.162708884E-4,1.165522342E-3
6.620785990E-1,6.108472589E-4,-9.926267667E-4,-9.162708884E-4,1.482563527E-3
6.645044850E-1,6.108472589E-4,-1.603474026E-3,-3.054236295E-4,1.742855966E-3
6.669303180E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
6.693562030E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
6.717820890E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
6.742079740E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
6.766338600E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
6.790596930E-1,-0.000000000E0,8.399150101E-4,-9.162708884E-4,1.242984137E-3
6.814855780E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
6.839114640E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
6.863373490E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
6.887632350E-1,1.221694518E-3,8.399150101E-4,1.527118147E-3,2.128399529E-3
6.911890680E-1,1.221694518E-3,8.399150101E-4,3.054236295E-4,1.513696903E-3
6.936149530E-1,-0.000000000E0,1.450762269E-3,3.054236295E-4,1.482563575E-3
6.960408390E-1,-0.000000000E0,2.290677221E-4,3.054236295E-4,3.817795368E-4
6.984667240E-1,6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
7.008926100E-1,6.108472589E-4,-1.603474026E-3,9.162708884E-4,1.945203245E-3
7.033184430E-1,-1.221694518E-3,-9.926267667E-4,9.162708884E-4,1.821372486E-3
7.057443280E-1,6.108472589E-4,-9.926267667E-4,-3.054236295E-4,1.204875871E-3
7.081702140E-1,-6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
7.105960990E-1,-0.000000000E0,2.290677221E-4,1.527118147E-3,1.544202661E-3
7.130219850E-1,-6.108472589E-4,8.399150101E-4,-9.162708884E-4,1.384970736E-3
7.154478180E-1,6.108472589E-4,2.290677221E-4,-9.162708884E-4,1.124792752E-3
7.178737030E-1,-6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
7.202995890E-1,6.108472589E-4,-9.926267667E-4,-3.054236295E-4,1.204875871E-3
7.227254740E-1,-0.000000000E0,-3.817795368E-4,-3.054236295E-4,4.889163611E-4
7.251513600E-1,6.108472589E-4,2.290677221E-4,3.054236295E-4,7.203401894E-4
7.275772450E-1,1.221694518E-3,-9.926267667E-4,-1.527118147E-3,2.193156453E-3
7.300030780E-1,1.221694518E-3,2.290677221E-4,-9.162708884E-4,1.544202661E-3
7.324289640E-1,-0.000000000E0,-3.817795368E-4,-3.054236295E-4,4.889163611E-4
7.348548490E-1,-6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
7.372807350E-1,6.108472589E-4,8.399150101E-4,-3.054236295E-4,1.082531843E-3
7.397066200E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
7.421324530E-1,-0.000000000E0,2.290677221E-4,-1.527118147E-3,1.544202661E-3
7.445583390E-1,-0.000000000E0,-1.603474026E-3,-3.054236295E-4,1.632302835E-3
7.469842240E-1,-0.000000000E0,2.290677221E-4,9.162708884E-4,9.444704136E-4
7.494101100E-1,-6.108472589E-4,2.290677221E-4,-3.054236295E-4,7.203401894E-4
7.518359950E-1,-0.000000000E0,2.290677221E-4,-9.162708884E-4,9.444704136E-4
7.542618280E-1,-0.000000000E0,-3.817795368E-4,-9.162708884E-4,9.926267958E-4
7.566877140E-1,6.108472589E-4,-9.926267667E-4,-3.054236295E-4,1.204875871E-3
7.591135990E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
7.615394850E-1,1.221694518E-3,2.290677221E-4,-3.054236295E-4,1.279958245E-3
7.639653700E-1,-6.108472589E-4,-3.817795368E-4,-3.054236295E-4,7.824152235E-4
7.663912030E-1,-0.000000000E0,-9.926267667E-4,3.054236295E-4,1.038552594E-3
7.688170890E-1,1.221694518E-3,2.290677221E-4,3.054236295E-4,1.279958245E-3
7.712429740E-1,6.108472589E-4,-3.817795368E-4,3.054236295E-4,7.824152235E-4
7.736688600E-1,-0.000000000E0,2.290677221E-4,-3.054236295E-4,3.817795368E-4
7.760947450E-1,-0.000000000E0,-3.817795368E-4,9.162708884E-4,9.926267958E-4
7.785206300E-1,-0.000000000E0,-3.817795368E-4,-3.054236295E-4,4.889163611E-4
7.809464640E-1,1.221694518E-3,-9.926267667E-4,-3.054236295E-4,1.603474037E-3
7.833723490E-1,6.108472589E-4,8.399150101E-4,-3.054236295E-4,1.082531843E-3
7.857982350E-1,6.108472589E-4,8.399150101E-4,-1.527118147E-3,1.846803031E-3
7.882241200E-1,3.054236295E-3,2.290677221E-4,3.054236295E-4,3.078005029E-3
7.906500050E-1,-6.108472589E-4,8.399150101E-4,9.162708884E-4,1.384970736E-3
7.930758390E-1,-6.108472589E-4,2.290677221E-4,9.162708884E-4,1.124792752E-3
