"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.006951610E-1,2.290677221E-4,6.108472589E-4,1.527118147E-4
3.031210980E-1,8.399150101E-4,-1.221694518E-3,1.527118147E-4
3.055470360E-1,1.450762269E-3,-6.108472589E-4,1.527118147E-4
3.079729210E-1,2.290677221E-4,-6.108472589E-4,1.374406274E-3
3.103989110E-1,8.399150101E-4,-1.221694518E-3,7.635590737E-4
3.128247960E-1,8.399150101E-4,6.108472589E-4,1.374406274E-3
3.152507330E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
3.176766710E-1,-9.926267667E-4,-0.000000000E0,1.527118147E-4
3.201026080E-1,-9.926267667E-4,-6.108472589E-4,1.985253533E-3
3.225285460E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
3.249544830E-1,1.450762269E-3,-6.108472589E-4,1.527118147E-4
3.273804210E-1,8.399150101E-4,-1.221694518E-3,-1.068982761E-3
3.298063580E-1,1.450762269E-3,-6.108472589E-4,-4.581354442E-4
3.322322960E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
3.346582330E-1,8.399150101E-4,6.108472589E-4,1.527118147E-4
3.370841710E-1,8.399150101E-4,-0.000000000E0,7.635590737E-4
3.395101080E-1,2.290677221E-4,6.108472589E-4,1.374406274E-3
3.419360460E-1,-3.817795368E-4,6.108472589E-4,-4.581354442E-4
3.443619830E-1,-9.926267667E-4,6.108472589E-4,1.527118147E-4
3.467879210E-1,2.290677221E-4,6.108472589E-4,1.527118147E-4
3.492138580E-1,1.450762269E-3,-0.000000000E0,7.635590737E-4
3.516397960E-1,8.399150101E-4,6.108472589E-4,-4.581354442E-4
3.540657330E-1,2.672456671E-3,-6.108472589E-4,1.527118147E-4
3.564916710E-1,-3.817795368E-4,-6.108472589E-4,1.527118147E-4
3.589176080E-1,2.672456671E-3,-2.443389036E-3,-1.068982761E-3
3.613435460E-1,-9.926267667E-4,-6.108472589E-4,-4.581354442E-4
3.637694310E-1,8.399150101E-4,-1.221694518E-3,-1.679830020E-3
3.661953690E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
3.686213060E-1,-9.926267667E-4,-0.000000000E0,1.527118147E-4
3.710472440E-1,-3.817795368E-4,-6.108472589E-4,7.635590737E-4
3.734731810E-1,-9.926267667E-4,-0.000000000E0,1.527118147E-4
3.758991190E-1,-3.817795368E-4,-6.108472589E-4,7.635590737E-4
3.783250560E-1,-3.817795368E-4,6.108472589E-4,-4.581354442E-4
3.807509940E-1,-9.926267667E-4,6.108472589E-4,-4.581354442E-4
3.831769310E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
3.856028690E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
3.880288060E-1,8.399150101E-4,-1.221694518E-3,1.527118147E-4
3.904547440E-1,2.290677221E-4,-1.832541777E-3,7.635590737E-4
3.928806810E-1,1.450762269E-3,6.108472589E-4,1.985253533E-3
3.953066190E-1,2.290677221E-4,-1.221694518E-3,1.374406274E-3
3.977325560E-1,2.061609412E-3,-1.832541777E-3,-4.581354442E-4
4.001584940E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
4.025844310E-1,-9.926267667E-4,-6.108472589E-4,1.527118147E-4
4.050103690E-1,-9.926267667E-4,-6.108472589E-4,-4.581354442E-4
4.074363060E-1,2.290677221E-4,-6.108472589E-4,-4.581354442E-4
4.098622440E-1,2.290677221E-4,-1.221694518E-3,-1.068982761E-3
4.122881810E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
4.147141190E-1,2.290677221E-4,-6.108472589E-4,-4.581354442E-4
4.171400040E-1,2.290677221E-4,-2.443389036E-3,-1.068982761E-3
4.195659420E-1,2.290677221E-4,6.108472589E-4,7.635590737E-4
4.219918790E-1,-3.817795368E-4,-6.108472589E-4,1.527118147E-4
4.244178170E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
4.268437540E-1,2.061609412E-3,-6.108472589E-4,-4.581354442E-4
4.292696920E-1,2.290677221E-4,-1.221694518E-3,-4.581354442E-4
4.316956290E-1,-3.817795368E-4,6.108472589E-4,-4.581354442E-4
4.341215670E-1,2.290677221E-4,-0.000000000E0,-4.581354442E-4
4.365475040E-1,2.290677221E-4,-0.000000000E0,1.527118147E-4
4.389734420E-1,2.290677221E-4,-2.443389036E-3,-4.581354442E-4
4.413993790E-1,2.061609412E-3,-0.000000000E0,-1.068982761E-3
4.438253170E-1,1.450762269E-3,-1.221694518E-3,-1.068982761E-3
4.462512540E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
4.486771920E-1,2.061609412E-3,6.108472589E-4,1.527118147E-4
4.511031290E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
4.535290670E-1,-3.817795368E-4,-1.221694518E-3,1.527118147E-4
4.559550040E-1,8.399150101E-4,6.108472589E-4,-1.068982761E-3
4.583809420E-1,8.399150101E-4,-0.000000000E0,1.527118147E-4
4.608068790E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
4.632328170E-1,1.450762269E-3,-1.221694518E-3,1.527118147E-4
4.656587540E-1,1.450762269E-3,-0.000000000E0,-4.581354442E-4
4.680846920E-1,2.290677221E-4,-6.108472589E-4,7.635590737E-4
4.705106290E-1,8.399150101E-4,1.221694518E-3,1.374406274E-3
4.729365150E-1,-3.817795368E-4,-0.000000000E0,7.635590737E-4
4.753625040E-1,2.290677221E-4,-6.108472589E-4,1.374406274E-3
4.777883900E-1,2.290677221E-4,1.221694518E-3,7.635590737E-4
4.802143270E-1,2.290677221E-4,6.108472589E-4,1.527118147E-4
4.826402650E-1,8.399150101E-4,-6.108472589E-4,-1.068982761E-3
4.850662020E-1,1.450762269E-3,6.108472589E-4,1.374406274E-3
4.874921400E-1,-9.926267667E-4,-0.000000000E0,-4.581354442E-4
4.899180770E-1,-3.817795368E-4,6.108472589E-4,7.635590737E-4
4.923440150E-1,8.399150101E-4,-6.108472589E-4,1.527118147E-4
4.947699520E-1,1.450762269E-3,-6.108472589E-4,1.527118147E-4
4.971958900E-1,8.399150101E-4,-1.832541777E-3,1.527118147E-4
4.996218270E-1,2.290677221E-4,-0.000000000E0,7.635590737E-4
5.020477650E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
5.044737020E-1,2.290677221E-4,6.108472589E-4,-1.068982761E-3
5.068996400E-1,8.399150101E-4,-1.221694518E-3,1.527118147E-4
5.093255770E-1,2.290677221E-4,6.108472589E-4,-1.068982761E-3
5.117515150E-1,8.399150101E-4,-6.108472589E-4,-1.068982761E-3
5.141774520E-1,1.450762269E-3,-0.000000000E0,1.527118147E-4
5.166033900E-1,2.290677221E-4,6.108472589E-4,1.374406274E-3
5.190293270E-1,2.290677221E-4,-1.221694518E-3,1.374406274E-3
5.214552650E-1,8.399150101E-4,6.108472589E-4,1.527118147E-4
5.238812020E-1,2.061609412E-3,-0.000000000E0,1.527118147E-4
5.263071400E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
5.287330770E-1,-9.926267667E-4,-1.221694518E-3,7.635590737E-4
5.311590150E-1,8.399150101E-4,6.108472589E-4,1.985253533E-3
5.335849520E-1,-9.926267667E-4,-0.000000000E0,-1.068982761E-3
5.360108900E-1,2.290677221E-4,6.108472589E-4,-1.068982761E-3
5.384368270E-1,8.399150101E-4,-0.000000000E0,-4.581354442E-4
5.408627650E-1,-3.817795368E-4,1.832541777E-3,1.527118147E-4
5.432887020E-1,-9.926267667E-4,-6.108472589E-4,1.527118147E-4
5.457146400E-1,-9.926267667E-4,-0.000000000E0,-4.581354442E-4
5.481405250E-1,-3.817795368E-4,6.108472589E-4,-4.581354442E-4
5.505664630E-1,-9.926267667E-4,6.108472589E-4,-4.581354442E-4
5.529924000E-1,8.399150101E-4,-1.832541777E-3,-4.581354442E-4
5.554183380E-1,8.399150101E-4,-1.221694518E-3,-4.581354442E-4
5.578442750E-1,8.399150101E-4,-6.108472589E-4,-4.581354442E-4
5.602702130E-1,2.290677221E-4,-1.221694518E-3,7.635590737E-4
