"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.987255600E-2,-2.267199457E-1,-9.571290761E-2,9.816255569E0
1.022984940E-1,-2.219343036E-1,-1.172483116E-1,9.823433876E0
1.047244310E-1,-2.410768867E-1,-1.100698411E-1,9.821041107E0
1.071503690E-1,-2.434697002E-1,-1.004985496E-1,9.816255569E0
1.095763060E-1,-2.267199457E-1,-1.292124242E-1,9.806684494E0
1.120022440E-1,-2.219343036E-1,-1.172483116E-1,9.792327881E0
1.144281810E-1,-2.338984162E-1,-1.268195957E-1,9.828220367E0
1.168541190E-1,-2.315055877E-1,-1.076770201E-1,9.842576981E0
1.192800560E-1,-2.243271172E-1,-1.339980662E-1,9.864111900E0
1.217059940E-1,-2.482553422E-1,-9.571290761E-2,9.885647774E0
1.241319310E-1,-2.362912297E-1,-1.172483116E-1,9.895218849E0
1.265578690E-1,-2.530409992E-1,-1.220339537E-1,9.904789925E0
1.289838060E-1,-2.147558331E-1,-1.148554832E-1,9.914361954E0
1.314097440E-1,-2.315055877E-1,-1.124626622E-1,9.900004387E0
1.338356810E-1,-2.243271172E-1,-1.124626622E-1,9.885647774E0
1.362616190E-1,-2.099701911E-1,-1.339980662E-1,9.873683929E0
1.386875040E-1,-2.027917206E-1,-9.810572863E-2,9.859326363E0
1.411134420E-1,-2.147558331E-1,-1.052841991E-1,9.864111900E0
1.435393790E-1,-2.362912297E-1,-1.196411327E-1,9.866504669E0
1.459653170E-1,-2.243271172E-1,-1.052841991E-1,9.852148056E0
1.483912540E-1,-2.315055877E-1,-8.614161611E-2,9.842576981E0
1.508171920E-1,-2.171486616E-1,-9.571290761E-2,9.847362518E0
1.532431290E-1,-2.195414752E-1,-1.172483116E-1,9.859326363E0
1.556690670E-1,-2.410768867E-1,-9.571290761E-2,9.868897438E0
1.580950040E-1,-2.171486616E-1,-1.100698411E-1,9.876076698E0
1.605209420E-1,-2.195414752E-1,-1.004985496E-1,9.923933029E0
1.629468790E-1,-2.003988922E-1,-1.196411327E-1,9.876076698E0
1.653728170E-1,-2.338984162E-1,-1.124626622E-1,9.902397156E0
1.677987540E-1,-2.243271172E-1,-1.004985496E-1,9.866504669E0
1.702246920E-1,-2.362912297E-1,-1.028913707E-1,9.871291161E0
1.726506290E-1,-2.291127741E-1,-1.028913707E-1,9.849755287E0
1.750765670E-1,-2.386840582E-1,-1.196411327E-1,9.854540825E0
1.775025040E-1,-2.171486616E-1,-1.124626622E-1,9.852148056E0
1.799283900E-1,-2.386840582E-1,-1.052841991E-1,9.852148056E0
1.823543270E-1,-2.482553422E-1,-1.028913707E-1,9.849755287E0
1.847802650E-1,-2.386840582E-1,-1.076770201E-1,9.852148056E0
1.872062020E-1,-2.219343036E-1,-9.571290761E-2,9.856933594E0
1.896321400E-1,-2.506481707E-1,-1.076770201E-1,9.890433311E0
1.920580770E-1,-2.315055877E-1,-1.244267747E-1,9.883255005E0
1.944840150E-1,-2.315055877E-1,-1.196411327E-1,9.897611618E0
1.969099520E-1,-2.219343036E-1,-8.853443712E-2,9.897611618E0
1.993358900E-1,-2.482553422E-1,-1.124626622E-1,9.890433311E0
2.017618270E-1,-2.338984162E-1,-1.172483116E-1,9.883255005E0
2.041877650E-1,-2.338984162E-1,-1.268195957E-1,9.876076698E0
2.066137020E-1,-2.458625287E-1,-1.268195957E-1,9.864111900E0
2.090396400E-1,-2.291127741E-1,-9.810572863E-2,9.883255005E0
2.114655770E-1,-2.099701911E-1,-1.148554832E-1,9.868897438E0
2.138915150E-1,-2.195414752E-1,-1.004985496E-1,9.878469467E0
2.163174520E-1,-2.315055877E-1,-1.172483116E-1,9.859326363E0
2.187433900E-1,-2.434697002E-1,-7.896314561E-2,9.876076698E0
2.211692750E-1,-2.458625287E-1,-8.614161611E-2,9.864111900E0
2.235952130E-1,-2.386840582E-1,-1.004985496E-1,9.859326363E0
2.260211500E-1,-2.578266263E-1,-1.268195957E-1,9.864111900E0
2.284470880E-1,-2.315055877E-1,-1.148554832E-1,9.876076698E0
2.308730250E-1,-2.291127741E-1,-1.028913707E-1,9.880862236E0
2.332989630E-1,-2.099701911E-1,-1.196411327E-1,9.866504669E0
2.357249000E-1,-2.338984162E-1,-1.292124242E-1,9.871291161E0
2.381508380E-1,-2.195414752E-1,-1.244267747E-1,9.900004387E0
2.405767750E-1,-2.219343036E-1,-1.028913707E-1,9.864111900E0
2.430027130E-1,-2.291127741E-1,-1.220339537E-1,9.871291161E0
2.454286500E-1,-2.315055877E-1,-1.196411327E-1,9.871291161E0
2.478545880E-1,-2.291127741E-1,-1.148554832E-1,9.864111900E0
2.502805250E-1,-2.219343036E-1,-1.148554832E-1,9.868897438E0
2.527064630E-1,-2.362912297E-1,-1.124626622E-1,9.878469467E0
2.551324000E-1,-2.362912297E-1,-1.004985496E-1,9.885647774E0
2.575583380E-1,-2.482553422E-1,-1.148554832E-1,9.873683929E0
2.599842750E-1,-2.338984162E-1,-1.100698411E-1,9.883255005E0
2.624102130E-1,-2.219343036E-1,-1.100698411E-1,9.883255005E0
2.648360980E-1,-2.171486616E-1,-9.571290761E-2,9.883255005E0
2.672620360E-1,-2.171486616E-1,-1.100698411E-1,9.871291161E0
2.696879730E-1,-2.482553422E-1,-1.268195957E-1,9.900004387E0
2.721139110E-1,-2.458625287E-1,-1.148554832E-1,9.871291161E0
2.745398480E-1,-2.434697002E-1,-1.196411327E-1,9.878469467E0
2.769657860E-1,-2.291127741E-1,-1.004985496E-1,9.864111900E0
2.793917230E-1,-2.315055877E-1,-1.076770201E-1,9.888040543E0
2.818176610E-1,-2.410768867E-1,-1.148554832E-1,9.856933594E0
2.842435980E-1,-2.267199457E-1,-1.316052526E-1,9.878469467E0
2.866695360E-1,-2.291127741E-1,-1.244267747E-1,9.873683929E0
2.890954730E-1,-2.267199457E-1,-1.220339537E-1,9.885647774E0
2.915214110E-1,-2.291127741E-1,-1.004985496E-1,9.878469467E0
2.939473480E-1,-2.219343036E-1,-1.244267747E-1,9.868897438E0
2.963732860E-1,-2.291127741E-1,-1.172483116E-1,9.880862236E0
2.987992230E-1,-2.291127741E-1,-1.052841991E-1,9.866504669E0
3.012251610E-1,-2.338984162E-1,-1.076770201E-1,9.864111900E0
3.036510980E-1,-2.123630047E-1,-1.148554832E-1,9.890433311E0
3.060770360E-1,-2.386840582E-1,-9.332008660E-2,9.866504669E0
3.085029210E-1,-2.315055877E-1,-9.571290761E-2,9.880862236E0
3.109289110E-1,-2.338984162E-1,-9.810572863E-2,9.856933594E0
3.133547960E-1,-2.410768867E-1,-1.052841991E-1,9.876076698E0
3.157807330E-1,-2.315055877E-1,-1.268195957E-1,9.871291161E0
3.182066710E-1,-2.338984162E-1,-1.220339537E-1,9.890433311E0
3.206326080E-1,-2.386840582E-1,-1.124626622E-1,9.876076698E0
3.230585460E-1,-2.362912297E-1,-1.076770201E-1,9.883255005E0
3.254844830E-1,-2.219343036E-1,-1.100698411E-1,9.873683929E0
3.279104210E-1,-2.315055877E-1,-1.148554832E-1,9.883255005E0
3.303363580E-1,-2.171486616E-1,-1.076770201E-1,9.876076698E0
3.327622960E-1,-2.458625287E-1,-9.810572863E-2,9.883255005E0
3.351882330E-1,-2.338984162E-1,-1.196411327E-1,9.880862236E0
3.376141710E-1,-2.243271172E-1,-1.052841991E-1,9.868897438E0
3.400401080E-1,-2.362912297E-1,-9.810572863E-2,9.868897438E0
3.424660460E-1,-2.243271172E-1,-1.172483116E-1,9.866504669E0
3.448919830E-1,-2.386840582E-1,-1.196411327E-1,9.873683929E0
3.473179210E-1,-2.123630047E-1,-1.124626622E-1,9.871291161E0
3.497438580E-1,-2.243271172E-1,-1.100698411E-1,9.873683929E0
3.521697960E-1,-2.243271172E-1,-9.571290761E-2,9.876076698E0
3.545957330E-1,-2.530409992E-1,-1.100698411E-1,9.878469467E0
3.570216710E-1,-2.410768867E-1,-1.076770201E-1,9.876076698E0
3.594476080E-1,-2.434697002E-1,-1.028913707E-1,9.888040543E0
3.618735460E-1,-2.075773627E-1,-1.076770201E-1,9.871291161E0
3.642994310E-1,-2.267199457E-1,-9.092725813E-2,9.861719131E0
3.667253690E-1,-2.243271172E-1,-1.124626622E-1,9.878469467E0
3.691513060E-1,-2.291127741E-1,-1.052841991E-1,9.900004387E0
3.715772440E-1,-2.362912297E-1,-1.172483116E-1,9.876076698E0
3.740031810E-1,-2.554338276E-1,-1.220339537E-1,9.868897438E0
3.764291190E-1,-2.386840582E-1,-1.100698411E-1,9.866504669E0
3.788550560E-1,-2.386840582E-1,-1.387837082E-1,9.864111900E0
3.812809940E-1,-2.315055877E-1,-1.196411327E-1,9.876076698E0
3.837069310E-1,-2.434697002E-1,-1.004985496E-1,9.859326363E0
3.861328690E-1,-2.243271172E-1,-1.100698411E-1,9.861719131E0
3.885588060E-1,-2.410768867E-1,-7.657032460E-2,9.856933594E0
3.909847440E-1,-2.315055877E-1,-8.853443712E-2,9.837791443E0
3.934106810E-1,-2.650051117E-1,-1.292124242E-1,9.866504669E0
3.958366190E-1,-2.195414752E-1,-1.124626622E-1,9.878469467E0
3.982625560E-1,-2.315055877E-1,-9.571290761E-2,9.885647774E0
4.006884940E-1,-2.482553422E-1,-1.028913707E-1,9.892826080E0
4.031144310E-1,-2.410768867E-1,-1.172483116E-1,9.880862236E0
4.055403690E-1,-2.243271172E-1,-1.076770201E-1,9.871291161E0
4.079663060E-1,-2.434697002E-1,-1.004985496E-1,9.876076698E0
4.103922440E-1,-2.195414752E-1,-1.124626622E-1,9.833005905E0
4.128181810E-1,-2.386840582E-1,-9.810572863E-2,9.847362518E0
4.152441190E-1,-2.315055877E-1,-1.076770201E-1,9.840184212E0
4.176700040E-1,-2.267199457E-1,-1.004985496E-1,9.880862236E0
4.200959420E-1,-2.267199457E-1,-9.571290761E-2,9.864111900E0
4.225218790E-1,-2.410768867E-1,-1.028913707E-1,9.856933594E0
4.249478170E-1,-2.386840582E-1,-1.196411327E-1,9.856933594E0
4.273737540E-1,-2.410768867E-1,-9.092725813E-2,9.883255005E0
4.297996920E-1,-2.171486616E-1,-1.220339537E-1,9.885647774E0
4.322256290E-1,-2.147558331E-1,-9.571290761E-2,9.883255005E0
4.346515670E-1,-2.410768867E-1,-1.052841991E-1,9.890433311E0
4.370775040E-1,-2.291127741E-1,-1.220339537E-1,9.861719131E0
4.395034420E-1,-2.171486616E-1,-1.172483116E-1,9.878469467E0
4.419293790E-1,-2.434697002E-1,-1.004985496E-1,9.864111900E0
4.443553170E-1,-2.099701911E-1,-1.220339537E-1,9.864111900E0
4.467812540E-1,-2.315055877E-1,-1.100698411E-1,9.871291161E0
4.492071920E-1,-2.338984162E-1,-1.100698411E-1,9.878469467E0
4.516331290E-1,-2.362912297E-1,-1.004985496E-1,9.849755287E0
4.540590670E-1,-2.458625287E-1,-1.124626622E-1,9.864111900E0
4.564850040E-1,-2.506481707E-1,-1.268195957E-1,9.868897438E0
4.589109420E-1,-2.315055877E-1,-1.148554832E-1,9.868897438E0
4.613368790E-1,-2.482553422E-1,-1.028913707E-1,9.868897438E0
4.637628170E-1,-2.195414752E-1,-1.076770201E-1,9.871291161E0
4.661887540E-1,-2.434697002E-1,-1.172483116E-1,9.897611618E0
4.686146920E-1,-2.338984162E-1,-1.076770201E-1,9.864111900E0
4.710406290E-1,-2.482553422E-1,-1.148554832E-1,9.871291161E0
4.734665150E-1,-2.554338276E-1,-9.332008660E-2,9.864111900E0
4.758925040E-1,-2.219343036E-1,-1.076770201E-1,9.883255005E0
4.783183900E-1,-2.291127741E-1,-1.100698411E-1,9.880862236E0
4.807443270E-1,-2.338984162E-1,-1.004985496E-1,9.868897438E0
4.831702650E-1,-2.267199457E-1,-1.196411327E-1,9.880862236E0
4.855962020E-1,-2.123630047E-1,-1.100698411E-1,9.880862236E0
4.880221400E-1,-2.267199457E-1,-9.810572863E-2,9.868897438E0
4.904480770E-1,-2.482553422E-1,-1.172483116E-1,9.888040543E0
4.928740150E-1,-2.291127741E-1,-1.148554832E-1,9.890433311E0
4.952999520E-1,-2.362912297E-1,-1.172483116E-1,9.878469467E0
4.977258900E-1,-2.338984162E-1,-1.196411327E-1,9.878469467E0
5.001518270E-1,-2.171486616E-1,-8.374879509E-2,9.878469467E0
5.025777650E-1,-2.315055877E-1,-9.810572863E-2,9.880862236E0
5.050037020E-1,-2.147558331E-1,-1.028913707E-1,9.878469467E0
5.074296400E-1,-2.578266263E-1,-1.028913707E-1,9.878469467E0
5.098555770E-1,-2.554338276E-1,-1.268195957E-1,9.864111900E0
5.122815150E-1,-2.410768867E-1,-1.004985496E-1,9.868897438E0
5.147074520E-1,-2.267199457E-1,-1.004985496E-1,9.880862236E0
5.171333900E-1,-2.458625287E-1,-1.100698411E-1,9.876076698E0
5.195593270E-1,-2.386840582E-1,-7.657032460E-2,9.854540825E0
5.219852650E-1,-2.458625287E-1,-1.052841991E-1,9.871291161E0
5.244112020E-1,-2.362912297E-1,-8.614161611E-2,9.883255005E0
5.268371400E-1,-2.362912297E-1,-9.810572863E-2,9.888040543E0
5.292630770E-1,-2.362912297E-1,-1.028913707E-1,9.885647774E0
5.316890150E-1,-2.386840582E-1,-1.076770201E-1,9.885647774E0
5.341149520E-1,-2.219343036E-1,-9.571290761E-2,9.873683929E0
5.365408900E-1,-2.434697002E-1,-1.076770201E-1,9.878469467E0
5.389668270E-1,-2.219343036E-1,-1.124626622E-1,9.888040543E0
5.413927650E-1,-2.362912297E-1,-1.172483116E-1,9.876076698E0
5.438187020E-1,-2.099701911E-1,-1.028913707E-1,9.868897438E0
5.462446400E-1,-2.434697002E-1,-1.244267747E-1,9.864111900E0
5.486705250E-1,-2.386840582E-1,-1.220339537E-1,9.880862236E0
5.510964630E-1,-2.386840582E-1,-1.172483116E-1,9.849755287E0
5.535224000E-1,-2.219343036E-1,-1.148554832E-1,9.878469467E0
5.559483380E-1,-2.123630047E-1,-1.124626622E-1,9.878469467E0
5.583742750E-1,-2.506481707E-1,-1.124626622E-1,9.880862236E0
5.608002130E-1,-2.410768867E-1,-1.124626622E-1,9.876076698E0
5.632261500E-1,-2.458625287E-1,-1.124626622E-1,9.880862236E0
5.656520880E-1,-2.291127741E-1,-1.124626622E-1,9.866504669E0
5.680780250E-1,-2.410768867E-1,-1.076770201E-1,9.880862236E0
5.705039630E-1,-2.458625287E-1,-1.124626622E-1,9.859326363E0
5.729299000E-1,-2.458625287E-1,-1.124626622E-1,9.883255005E0
5.753558380E-1,-2.410768867E-1,-1.100698411E-1,9.873683929E0
5.777817750E-1,-2.315055877E-1,-1.100698411E-1,9.873683929E0
5.802077130E-1,-2.267199457E-1,-9.571290761E-2,9.871291161E0
5.826336500E-1,-2.362912297E-1,-8.853443712E-2,9.864111900E0
5.850595880E-1,-2.315055877E-1,-1.244267747E-1,9.861719131E0
5.874855250E-1,-2.243271172E-1,-1.411765367E-1,9.859326363E0
5.899114630E-1,-2.123630047E-1,-1.100698411E-1,9.864111900E0
5.923374000E-1,-2.291127741E-1,-1.148554832E-1,9.876076698E0
5.947633380E-1,-2.219343036E-1,-8.374879509E-2,9.859326363E0
5.971892750E-1,-2.338984162E-1,-9.571290761E-2,9.852148056E0
5.996152130E-1,-2.315055877E-1,-1.076770201E-1,9.890433311E0
6.020411500E-1,-2.434697002E-1,-1.124626622E-1,9.888040543E0
6.044670880E-1,-2.410768867E-1,-9.332008660E-2,9.873683929E0
6.068930250E-1,-2.386840582E-1,-1.100698411E-1,9.878469467E0
6.093189630E-1,-2.386840582E-1,-1.148554832E-1,9.890433311E0
6.117448480E-1,-2.410768867E-1,-9.092725813E-2,9.885647774E0
6.141707860E-1,-2.386840582E-1,-1.172483116E-1,9.880862236E0
6.165967750E-1,-2.147558331E-1,-1.028913707E-1,9.888040543E0
6.190226610E-1,-2.267199457E-1,-1.339980662E-1,9.859326363E0
6.214486500E-1,-2.219343036E-1,-1.220339537E-1,9.880862236E0
6.238745360E-1,-2.386840582E-1,-1.076770201E-1,9.885647774E0
6.263004730E-1,-2.482553422E-1,-1.028913707E-1,9.878469467E0
6.287264110E-1,-2.554338276E-1,-9.092725813E-2,9.892826080E0
6.311523480E-1,-2.219343036E-1,-1.076770201E-1,9.885647774E0
6.335782860E-1,-2.147558331E-1,-1.292124242E-1,9.878469467E0
6.360042230E-1,-2.243271172E-1,-1.004985496E-1,9.892826080E0
6.384301610E-1,-2.195414752E-1,-1.172483116E-1,9.871291161E0
6.408560980E-1,-2.434697002E-1,-8.853443712E-2,9.861719131E0
6.432820360E-1,-2.410768867E-1,-1.052841991E-1,9.876076698E0
6.457079730E-1,-2.243271172E-1,-1.076770201E-1,9.871291161E0
6.481339110E-1,-2.362912297E-1,-1.076770201E-1,9.895218849E0
6.505598480E-1,-2.171486616E-1,-1.124626622E-1,9.883255005E0
6.529857860E-1,-2.338984162E-1,-1.052841991E-1,9.873683929E0
6.554117230E-1,-2.338984162E-1,-1.124626622E-1,9.880862236E0
6.578376610E-1,-2.075773627E-1,-1.100698411E-1,9.873683929E0
6.602635980E-1,-2.219343036E-1,-1.244267747E-1,9.878469467E0
6.626895360E-1,-2.506481707E-1,-1.363908947E-1,9.883255005E0
6.651154730E-1,-2.386840582E-1,-1.028913707E-1,9.876076698E0
6.675414110E-1,-2.291127741E-1,-8.135596663E-2,9.880862236E0
6.699673480E-1,-2.362912297E-1,-1.076770201E-1,9.885647774E0
6.723932860E-1,-2.482553422E-1,-1.100698411E-1,9.866504669E0
6.748192230E-1,-2.315055877E-1,-1.220339537E-1,9.876076698E0
6.772451610E-1,-2.123630047E-1,-1.148554832E-1,9.878469467E0
6.796710980E-1,-2.410768867E-1,-9.810572863E-2,9.854540825E0
6.820970360E-1,-2.362912297E-1,-1.124626622E-1,9.873683929E0
6.845229730E-1,-2.434697002E-1,-1.100698411E-1,9.888040543E0
6.869489110E-1,-2.506481707E-1,-1.076770201E-1,9.883255005E0
6.893748480E-1,-2.362912297E-1,-1.028913707E-1,9.897611618E0
6.918007330E-1,-2.626122832E-1,-1.076770201E-1,9.876076698E0
6.942266710E-1,-2.243271172E-1,-9.332008660E-2,9.866504669E0
6.966526610E-1,-2.338984162E-1,-1.052841991E-1,9.878469467E0
6.990785980E-1,-2.362912297E-1,-1.076770201E-1,9.871291161E0
7.015045360E-1,-2.147558331E-1,-1.148554832E-1,9.895218849E0
7.039304210E-1,-2.506481707E-1,-1.124626622E-1,9.849755287E0
7.063563580E-1,-2.626122832E-1,-1.268195957E-1,9.883255005E0
7.087822960E-1,-2.434697002E-1,-1.244267747E-1,9.907182693E0
7.112082330E-1,-2.171486616E-1,-1.220339537E-1,9.885647774E0
7.136341710E-1,-2.291127741E-1,-1.124626622E-1,9.864111900E0
7.160601080E-1,-2.267199457E-1,-1.148554832E-1,9.871291161E0
7.184860460E-1,-2.362912297E-1,-1.172483116E-1,9.871291161E0
7.209119830E-1,-2.530409992E-1,-1.220339537E-1,9.880862236E0
7.233379210E-1,-2.386840582E-1,-1.028913707E-1,9.873683929E0
7.257638580E-1,-2.338984162E-1,-1.148554832E-1,9.888040543E0
7.281897960E-1,-2.338984162E-1,-1.148554832E-1,9.888040543E0
7.306157330E-1,-2.315055877E-1,-9.092725813E-2,9.871291161E0
7.330416710E-1,-2.171486616E-1,-9.810572863E-2,9.866504669E0
7.354676080E-1,-2.099701911E-1,-1.052841991E-1,9.880862236E0
7.378935460E-1,-2.195414752E-1,-8.853443712E-2,9.878469467E0
7.403194830E-1,-2.410768867E-1,-8.614161611E-2,9.895218849E0
7.427454210E-1,-2.434697002E-1,-1.076770201E-1,9.864111900E0
7.451713580E-1,-2.243271172E-1,-1.124626622E-1,9.878469467E0
7.475972960E-1,-2.147558331E-1,-1.028913707E-1,9.885647774E0
7.500232330E-1,-2.267199457E-1,-1.052841991E-1,9.880862236E0
7.524491710E-1,-2.338984162E-1,-9.810572863E-2,9.904789925E0
7.548751080E-1,-2.195414752E-1,-1.148554832E-1,9.885647774E0
7.573010460E-1,-2.338984162E-1,-1.292124242E-1,9.900004387E0
7.597269830E-1,-2.195414752E-1,-1.004985496E-1,9.902397156E0
7.621529210E-1,-2.291127741E-1,-1.052841991E-1,9.876076698E0
7.645788580E-1,-2.195414752E-1,-1.196411327E-1,9.900004387E0
7.670047960E-1,-2.554338276E-1,-1.148554832E-1,9.892826080E0
7.694307330E-1,-2.338984162E-1,-1.028913707E-1,9.890433311E0
7.718566710E-1,-2.386840582E-1,-9.571290761E-2,9.885647774E0
7.742826080E-1,-2.267199457E-1,-1.220339537E-1,9.866504669E0
7.767085460E-1,-2.291127741E-1,-1.076770201E-1,9.866504669E0
7.791344830E-1,-2.410768867E-1,-1.076770201E-1,9.866504669E0
7.815604210E-1,-2.362912297E-1,-1.076770201E-1,9.888040543E0
7.839863580E-1,-2.386840582E-1,-1.196411327E-1,9.878469467E0
7.864122960E-1,-2.554338276E-1,-1.268195957E-1,9.876076698E0
7.888382330E-1,-2.386840582E-1,-1.076770201E-1,9.871291161E0
7.912641190E-1,-2.482553422E-1,-1.172483116E-1,9.885647774E0
7.936901080E-1,-2.315055877E-1,-1.172483116E-1,9.880862236E0
7.961159940E-1,-2.338984162E-1,-1.220339537E-1,9.868897438E0
7.985419310E-1,-2.315055877E-1,-9.810572863E-2,9.868897438E0
8.009678690E-1,-2.530409992E-1,-9.571290761E-2,9.878469467E0
8.033938060E-1,-2.291127741E-1,-1.316052526E-1,9.880862236E0
8.058197440E-1,-2.530409992E-1,-1.339980662E-1,9.878469467E0
8.082456810E-1,-2.482553422E-1,-1.172483116E-1,9.883255005E0
8.106716190E-1,-2.315055877E-1,-1.124626622E-1,9.895218849E0
8.130975560E-1,-2.171486616E-1,-1.076770201E-1,9.873683929E0
8.155234940E-1,-2.219343036E-1,-1.148554832E-1,9.880862236E0
8.179494310E-1,-2.267199457E-1,-1.196411327E-1,9.888040543E0
8.203753690E-1,-2.267199457E-1,-1.316052526E-1,9.895218849E0
8.228013060E-1,-2.506481707E-1,-1.076770201E-1,9.861719131E0
8.252272440E-1,-2.482553422E-1,-1.172483116E-1,9.885647774E0
8.276531810E-1,-2.075773627E-1,-1.148554832E-1,9.871291161E0
8.300791190E-1,-2.434697002E-1,-1.148554832E-1,9.861719131E0
8.325050560E-1,-2.386840582E-1,-1.124626622E-1,9.892826080E0
8.349309940E-1,-2.410768867E-1,-8.853443712E-2,9.885647774E0
8.373569310E-1,-2.362912297E-1,-1.052841991E-1,9.883255005E0
8.397828690E-1,-2.410768867E-1,-1.004985496E-1,9.876076698E0
8.422088060E-1,-2.410768867E-1,-1.052841991E-1,9.880862236E0
8.446347440E-1,-2.338984162E-1,-9.571290761E-2,9.892826080E0
8.470606810E-1,-2.410768867E-1,-1.148554832E-1,9.890433311E0
8.494866190E-1,-2.554338276E-1,-1.268195957E-1,9.871291161E0
8.519125560E-1,-2.434697002E-1,-1.076770201E-1,9.868897438E0
8.543384940E-1,-2.673979402E-1,-1.196411327E-1,9.876076698E0
8.567644310E-1,-2.697907388E-1,-1.076770201E-1,9.871291161E0
8.591903690E-1,-2.434697002E-1,-1.100698411E-1,9.856933594E0
8.616163060E-1,-2.458625287E-1,-1.196411327E-1,9.878469467E0
8.640422440E-1,-2.291127741E-1,-1.339980662E-1,9.883255005E0
8.664681810E-1,-2.171486616E-1,-9.332008660E-2,9.878469467E0
8.688941190E-1,-2.171486616E-1,-1.100698411E-1,9.868897438E0
8.713200560E-1,-2.123630047E-1,-9.571290761E-2,9.871291161E0
8.737459940E-1,-2.434697002E-1,-1.004985496E-1,9.866504669E0
8.761719310E-1,-2.530409992E-1,-1.172483116E-1,9.895218849E0
8.785978690E-1,-2.530409992E-1,-1.100698411E-1,9.871291161E0
8.810238060E-1,-2.315055877E-1,-1.052841991E-1,9.883255005E0
8.834497440E-1,-2.506481707E-1,-1.172483116E-1,9.859326363E0
8.858756810E-1,-2.315055877E-1,-1.268195957E-1,9.883255005E0
8.883015670E-1,-2.482553422E-1,-9.810572863E-2,9.900004387E0
8.907275560E-1,-2.434697002E-1,-1.076770201E-1,9.900004387E0
8.931534940E-1,-2.171486616E-1,-1.148554832E-1,9.888040543E0
8.955793790E-1,-2.099701911E-1,-1.028913707E-1,9.871291161E0
8.980053170E-1,-2.243271172E-1,-1.292124242E-1,9.878469467E0
9.004312540E-1,-2.434697002E-1,-1.148554832E-1,9.864111900E0
9.028571920E-1,-2.410768867E-1,-1.004985496E-1,9.878469467E0
9.052831290E-1,-2.530409992E-1,-1.028913707E-1,9.890433311E0
9.077090670E-1,-2.482553422E-1,-8.135596663E-2,9.880862236E0
9.101350040E-1,-2.338984162E-1,-1.052841991E-1,9.871291161E0
9.125609420E-1,-2.219343036E-1,-1.004985496E-1,9.873683929E0
9.149868790E-1,-2.075773627E-1,-1.148554832E-1,9.883255005E0
9.174128170E-1,-2.338984162E-1,-1.172483116E-1,9.864111900E0
9.198387540E-1,-2.243271172E-1,-1.100698411E-1,9.847362518E0
9.222646920E-1,-2.482553422E-1,-1.052841991E-1,9.864111900E0
9.246906290E-1,-2.458625287E-1,-1.244267747E-1,9.871291161E0
9.271165670E-1,-2.195414752E-1,-1.268195957E-1,9.880862236E0
9.295425040E-1,-2.506481707E-1,-9.332008660E-2,9.883255005E0
9.319684420E-1,-2.410768867E-1,-1.339980662E-1,9.866504669E0
9.343943790E-1,-2.338984162E-1,-8.853443712E-2,9.880862236E0
