"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.935551040E-1,9.696614265E0,-1.028913707E-1,-1.073779166E-1,9.697754630E0
1.959781770E-1,9.703793526E0,-1.148554832E-1,-1.049850956E-1,9.705041084E0
1.984019270E-1,9.667901039E0,-1.148554832E-1,-1.049850956E-1,9.669153228E0
2.008260940E-1,9.677472115E0,-9.810572863E-2,-8.823533356E-2,9.678371595E0
2.032490630E-1,9.696614265E0,-9.092725813E-2,-1.001994461E-1,9.697558245E0
2.056717710E-1,9.691828728E0,-1.076770201E-1,-1.025922745E-1,9.692969803E0
2.080941670E-1,9.677472115E0,-9.332008660E-2,-9.541380405E-2,9.678392375E0
2.105179690E-1,9.655936241E0,-1.004985496E-1,-9.541380405E-2,9.656930591E0
2.129415110E-1,9.667901039E0,-1.124626622E-1,-1.001994461E-1,9.669074324E0
2.153647920E-1,9.667901039E0,-9.332008660E-2,-9.780662507E-2,9.668846119E0
2.177882290E-1,9.672686577E0,-1.100698411E-1,-1.001994461E-1,9.673831760E0
2.202117710E-1,9.670293808E0,-1.004985496E-1,-9.780662507E-2,9.671310585E0
2.226359900E-1,9.687043190E0,-9.571290761E-2,-8.584251255E-2,9.687896349E0
2.250604170E-1,9.675079346E0,-1.028913707E-1,-8.344969153E-2,9.675986298E0
2.274840110E-1,9.667901039E0,-1.076770201E-1,-9.541380405E-2,9.668971436E0
2.299079690E-1,9.684650421E0,-1.100698411E-1,-1.025922745E-1,9.685819239E0
2.323318230E-1,9.687043190E0,-9.571290761E-2,-1.001994461E-1,9.688034200E0
2.347554170E-1,9.701400757E0,-9.092725813E-2,-8.344969153E-2,9.702185747E0
2.371786460E-1,9.665508270E0,-1.172483116E-1,-8.105687052E-2,9.666559238E0
2.396021880E-1,9.679864883E0,-1.076770201E-1,-1.001994461E-1,9.680982307E0
2.420254170E-1,9.675079346E0,-8.614161611E-2,-1.001994461E-1,9.675981638E0
2.444485940E-1,9.653543472E0,-8.135596663E-2,-1.217348501E-1,9.654653787E0
2.468715630E-1,9.684650421E0,-9.092725813E-2,-7.866404206E-2,9.685396718E0
2.492948440E-1,9.667901039E0,-9.332008660E-2,-8.823533356E-2,9.668754036E0
2.517183860E-1,9.691828728E0,-1.124626622E-1,-8.344969153E-2,9.692840440E0
2.541415630E-1,9.696614265E0,-9.810572863E-2,-9.541380405E-2,9.697579942E0
2.565655730E-1,9.665508270E0,-1.196411327E-1,-9.302098304E-2,9.666696283E0
2.589891670E-1,9.675079346E0,-1.148554832E-1,-8.344969153E-2,9.676120916E0
2.614130210E-1,9.655936241E0,-9.571290761E-2,-8.105687052E-2,9.656750793E0
2.638369790E-1,9.663115501E0,-9.810572863E-2,-7.627122104E-2,9.663914488E0
2.662608340E-1,9.691828728E0,-1.028913707E-1,-1.097707376E-1,9.692996458E0
2.686843230E-1,9.675079346E0,-1.076770201E-1,-1.097707376E-1,9.676301168E0
2.711078130E-1,9.667901039E0,-1.148554832E-1,-7.866404206E-2,9.668903263E0
2.735310940E-1,9.684650421E0,-1.148554832E-1,-8.344969153E-2,9.685690962E0
2.759544270E-1,9.675079346E0,-1.052841991E-1,-1.025922745E-1,9.676196065E0
2.783784900E-1,9.653543472E0,-1.004985496E-1,-1.025922745E-1,9.654611681E0
2.808022920E-1,9.675079346E0,-1.172483116E-1,-9.302098304E-2,9.676236893E0
2.832255210E-1,9.679864883E0,-9.810572863E-2,-1.025922745E-1,9.680905643E0
2.856491670E-1,9.665508270E0,-1.292124242E-1,-1.049850956E-1,9.666942011E0
2.880728650E-1,9.679864883E0,-1.124626622E-1,-9.062815458E-2,9.680942386E0
2.904963540E-1,9.679864883E0,-1.028913707E-1,-9.541380405E-2,9.680881912E0
2.929192710E-1,9.679864883E0,-1.100698411E-1,-9.062815458E-2,9.680914884E0
2.953424480E-1,9.665508270E0,-1.004985496E-1,-1.025922745E-1,9.666575156E0
2.977653650E-1,9.648757935E0,-8.853443712E-2,-1.001994461E-1,9.649684345E0
3.001882810E-1,9.679864883E0,-1.100698411E-1,-9.541380405E-2,9.680960868E0
3.026113540E-1,9.663115501E0,-9.092725813E-2,-9.062815458E-2,9.663968254E0
3.050340630E-1,9.672686577E0,-9.332008660E-2,-1.073779166E-1,9.673732696E0
3.074570310E-1,9.682257652E0,-1.363908947E-1,-9.780662507E-2,9.683712194E0
3.098798440E-1,9.691828728E0,-1.220339537E-1,-8.584251255E-2,9.692977113E0
3.123036460E-1,9.701400757E0,-1.004985496E-1,-1.049850956E-1,9.702489293E0
3.147270840E-1,9.672686577E0,-1.052841991E-1,-9.780662507E-2,9.673754003E0
3.171499480E-1,9.682257652E0,-1.052841991E-1,-9.780662507E-2,9.683324023E0
3.195728650E-1,9.672686577E0,-1.028913707E-1,-1.049850956E-1,9.673803498E0
3.219964590E-1,9.694221497E0,-1.004985496E-1,-1.193420291E-1,9.695476930E0
3.244198440E-1,9.710971832E0,-1.028913707E-1,-8.584251255E-2,9.711896287E0
3.268429690E-1,9.677472115E0,-9.092725813E-2,-1.073779166E-1,9.678494940E0
3.292665110E-1,9.655936241E0,-1.196411327E-1,-9.302098304E-2,9.657125431E0
3.316901040E-1,9.672686577E0,-1.268195957E-1,-9.780662507E-2,9.674012351E0
3.341137500E-1,9.672686577E0,-9.092725813E-2,-1.001994461E-1,9.673632891E0
3.365370840E-1,9.665508270E0,-1.028913707E-1,-1.049850956E-1,9.666626021E0
3.389606250E-1,9.684650421E0,-1.148554832E-1,-9.541380405E-2,9.685801431E0
3.413835940E-1,9.706186295E0,-1.100698411E-1,-8.344969153E-2,9.707169083E0
3.438075000E-1,9.691828728E0,-7.417750359E-2,-9.062815458E-2,9.692536296E0
3.462310940E-1,9.667901039E0,-1.076770201E-1,-9.302098304E-2,9.668948120E0
3.486542190E-1,9.665508270E0,-1.172483116E-1,-9.780662507E-2,9.666714200E0
3.510782290E-1,9.691828728E0,-1.244267747E-1,-9.062815458E-2,9.693051097E0
3.535018750E-1,9.677472115E0,-9.332008660E-2,-6.430710852E-2,9.678135697E0
3.559260940E-1,9.651150703E0,-1.220339537E-1,-9.062815458E-2,9.652347675E0
3.583497920E-1,9.672686577E0,-1.148554832E-1,-7.627122104E-2,9.673669143E0
3.607729690E-1,9.670293808E0,-1.076770201E-1,-8.344969153E-2,9.671253307E0
3.631961460E-1,9.675079346E0,-9.332008660E-2,-8.105687052E-2,9.675868912E0
3.656196360E-1,9.665508270E0,-1.004985496E-1,-9.062815458E-2,9.666455583E0
3.680430730E-1,9.672686577E0,-1.028913707E-1,-6.430710852E-2,9.673447558E0
3.704669270E-1,9.670293808E0,-1.052841991E-1,-8.823533356E-2,9.671269439E0
