"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.960138040E-1,-6.108472589E-4,3.054236295E-4,8.399150101E-4,1.082531843E-3
1.984395850E-1,1.221694518E-3,-9.162708884E-4,-3.817795368E-4,1.574117356E-3
2.008654190E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
2.032912000E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
2.057170330E-1,6.108472589E-4,3.054236295E-4,8.399150101E-4,1.082531843E-3
2.081428670E-1,0.000000000E0,-9.162708884E-4,-3.817795368E-4,9.926267958E-4
2.105686480E-1,0.000000000E0,-3.054236295E-4,-3.817795368E-4,4.889163611E-4
2.129944810E-1,0.000000000E0,-9.162708884E-4,-1.603474026E-3,1.846802992E-3
2.154202630E-1,6.108472589E-4,9.162708884E-4,-1.603474026E-3,1.945203245E-3
2.178460960E-1,1.221694518E-3,3.054236295E-4,-3.817795368E-4,1.315893880E-3
2.202719290E-1,-1.221694518E-3,3.054236295E-4,2.290677221E-4,1.279958245E-3
2.226977100E-1,6.108472589E-4,-9.162708884E-4,1.450762269E-3,1.821372525E-3
2.251235440E-1,1.832541777E-3,3.054236295E-4,2.290677221E-4,1.871888079E-3
2.275493250E-1,1.832541777E-3,-3.054236295E-4,-9.926267667E-4,2.106371490E-3
2.299751580E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
2.324009400E-1,6.108472589E-4,3.054236295E-4,-9.926267667E-4,1.204875871E-3
2.348267730E-1,1.221694518E-3,-9.162708884E-4,-9.926267667E-4,1.821372486E-3
2.372525540E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
2.396783880E-1,1.221694518E-3,3.054236295E-4,-9.926267667E-4,1.603474037E-3
2.421042210E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
2.445300020E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
2.469558350E-1,6.108472589E-4,3.054236295E-4,-1.603474026E-3,1.742855966E-3
2.493816170E-1,2.443389036E-3,3.054236295E-4,-3.817795368E-4,2.491824470E-3
2.518074500E-1,1.221694518E-3,1.527118147E-3,-3.817795368E-4,1.992581980E-3
2.542332310E-1,-1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
2.566590650E-1,6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
2.590848980E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
2.615106790E-1,0.000000000E0,-1.527118147E-3,-3.817795368E-4,1.574117356E-3
2.639365130E-1,6.108472589E-4,-1.527118147E-3,-3.817795368E-4,1.688484476E-3
2.663622940E-1,0.000000000E0,-9.162708884E-4,8.399150101E-4,1.242984137E-3
2.687881270E-1,1.221694518E-3,-1.527118147E-3,-9.926267667E-4,2.193156453E-3
2.712139080E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
2.736397420E-1,-6.108472589E-4,3.054236295E-4,2.290677221E-4,7.203401894E-4
2.760655750E-1,0.000000000E0,3.054236295E-4,2.290677221E-4,3.817795368E-4
2.784913560E-1,0.000000000E0,1.527118147E-3,2.290677221E-4,1.544202661E-3
2.809171900E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
2.833429710E-1,1.221694518E-3,-9.162708884E-4,2.290677221E-4,1.544202661E-3
2.857688040E-1,1.221694518E-3,-9.162708884E-4,-3.817795368E-4,1.574117356E-3
2.881946380E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
2.906204190E-1,6.108472589E-4,-3.054236295E-4,-2.214321401E-3,2.317247771E-3
2.930462520E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
2.954720330E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
2.978978670E-1,0.000000000E0,-3.054236295E-4,-1.603474026E-3,1.632302835E-3
3.003236480E-1,6.108472589E-4,-9.162708884E-4,-3.817795368E-4,1.165522342E-3
3.027494810E-1,0.000000000E0,3.054236295E-4,-3.817795368E-4,4.889163611E-4
3.051752630E-1,1.221694518E-3,-1.527118147E-3,-9.926267667E-4,2.193156453E-3
3.076010960E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
3.100269290E-1,1.832541777E-3,-3.054236295E-4,-9.926267667E-4,2.106371490E-3
3.124527100E-1,6.108472589E-4,3.054236295E-4,-1.603474026E-3,1.742855966E-3
3.148785440E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
3.173043250E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
3.197301580E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
3.221559400E-1,6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
3.245817730E-1,1.221694518E-3,-2.137965523E-3,1.450762269E-3,2.857996717E-3
3.270076060E-1,-6.108472589E-4,-3.054236295E-4,2.290677221E-4,7.203401894E-4
3.294333880E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
3.318592210E-1,1.221694518E-3,-2.137965523E-3,2.290677221E-4,2.473035805E-3
3.342850020E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
3.367108350E-1,0.000000000E0,-3.054236295E-4,2.061609412E-3,2.084110592E-3
3.391366690E-1,0.000000000E0,-3.054236295E-4,-3.817795368E-4,4.889163611E-4
3.415624500E-1,1.221694518E-3,-3.054236295E-4,2.290677221E-4,1.279958245E-3
3.439882830E-1,1.832541777E-3,-1.527118147E-3,8.399150101E-4,2.528983279E-3
3.464140650E-1,6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
3.488398980E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
3.512656790E-1,1.221694518E-3,-3.054236295E-4,-1.603474026E-3,2.038859985E-3
3.536915130E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
3.561173460E-1,1.832541777E-3,-3.054236295E-4,2.290677221E-4,1.871888079E-3
3.585431270E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
3.609689600E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
3.633947420E-1,0.000000000E0,3.054236295E-4,2.290677221E-4,3.817795368E-4
3.658205750E-1,0.000000000E0,3.054236295E-4,-9.926267667E-4,1.038552594E-3
3.682463560E-1,1.832541777E-3,-3.054236295E-4,-3.817795368E-4,1.896641393E-3
3.706721900E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
3.730980230E-1,1.221694518E-3,3.054236295E-4,-3.817795368E-4,1.315893880E-3
3.755238040E-1,6.108472589E-4,-2.137965523E-3,-3.817795368E-4,2.256055532E-3
3.779496380E-1,6.108472589E-4,-2.137965523E-3,-3.817795368E-4,2.256055532E-3
3.803754190E-1,1.221694518E-3,3.054236295E-4,-3.817795368E-4,1.315893880E-3
3.828012520E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
3.852270330E-1,6.108472589E-4,-1.527118147E-3,-9.926267667E-4,1.921075768E-3
3.876528670E-1,6.108472589E-4,-1.527118147E-3,-9.926267667E-4,1.921075768E-3
3.900787000E-1,6.108472589E-4,9.162708884E-4,2.290677221E-4,1.124792752E-3
3.925044810E-1,6.108472589E-4,-3.054236295E-4,-1.603474026E-3,1.742855966E-3
3.949303150E-1,1.221694518E-3,-3.054236295E-4,-1.603474026E-3,2.038859985E-3
3.973560960E-1,1.221694518E-3,3.054236295E-4,-1.603474026E-3,2.038859985E-3
3.997819290E-1,2.443389036E-3,-9.162708884E-4,-3.817795368E-4,2.637320219E-3
4.022077100E-1,1.832541777E-3,-9.162708884E-4,-9.926267667E-4,2.276635588E-3
4.046335440E-1,1.221694518E-3,-1.527118147E-3,-3.817795368E-4,1.992581980E-3
4.070593770E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
4.094851580E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
4.119109920E-1,6.108472589E-4,-3.054236295E-4,1.450762269E-3,1.603474081E-3
4.143367730E-1,1.221694518E-3,-9.162708884E-4,2.290677221E-4,1.544202661E-3
4.167626060E-1,1.832541777E-3,-3.054236295E-4,-3.817795368E-4,1.896641393E-3
4.191884400E-1,-6.108472589E-4,9.162708884E-4,-3.817795368E-4,1.165522342E-3
4.216142210E-1,1.221694518E-3,-9.162708884E-4,2.290677221E-4,1.544202661E-3
4.240400540E-1,1.832541777E-3,-3.054236295E-4,1.450762269E-3,2.357160181E-3
4.264658350E-1,6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
4.288916690E-1,1.221694518E-3,-3.054236295E-4,2.290677221E-4,1.279958245E-3
4.313174500E-1,6.108472589E-4,3.054236295E-4,8.399150101E-4,1.082531843E-3
4.337432830E-1,6.108472589E-4,-3.054236295E-4,8.399150101E-4,1.082531843E-3
4.361691170E-1,1.832541777E-3,3.054236295E-4,-3.817795368E-4,1.896641393E-3
4.385948980E-1,0.000000000E0,9.162708884E-4,2.290677221E-4,9.444704136E-4
4.410207310E-1,6.108472589E-4,3.054236295E-4,-9.926267667E-4,1.204875871E-3
4.434465130E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
4.458723460E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
4.482981790E-1,1.221694518E-3,-1.527118147E-3,-9.926267667E-4,2.193156453E-3
4.507239600E-1,1.221694518E-3,-9.162708884E-4,-1.603474026E-3,2.214321293E-3
4.531497940E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
4.555755750E-1,1.221694518E-3,3.054236295E-4,1.450762269E-3,1.921075805E-3
4.580014080E-1,1.221694518E-3,3.054236295E-4,1.450762269E-3,1.921075805E-3
4.604272420E-1,6.108472589E-4,-1.527118147E-3,8.399150101E-4,1.846803031E-3
4.628530230E-1,0.000000000E0,-9.162708884E-4,2.290677221E-4,9.444704136E-4
4.652788560E-1,1.832541777E-3,-9.162708884E-4,-9.926267667E-4,2.276635588E-3
4.677046380E-1,1.221694518E-3,3.054236295E-4,2.290677221E-4,1.279958245E-3
4.701304710E-1,1.832541777E-3,9.162708884E-4,-3.817795368E-4,2.084110678E-3
4.725562520E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
4.749820850E-1,1.221694518E-3,-1.527118147E-3,-3.817795368E-4,1.992581980E-3
4.774079190E-1,6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
4.798337000E-1,1.832541777E-3,-1.527118147E-3,2.290677221E-4,2.396407983E-3
4.822595330E-1,3.054236295E-3,-3.054236295E-4,-3.817795368E-4,3.093121167E-3
4.846853150E-1,3.665083554E-3,-9.162708884E-4,-9.926267667E-4,3.906110302E-3
4.871111480E-1,0.000000000E0,3.054236295E-4,2.290677221E-4,3.817795368E-4
4.895369810E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
4.919627630E-1,-6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
4.943885960E-1,1.221694518E-3,-3.054236295E-4,-9.926267667E-4,1.603474037E-3
4.968143770E-1,0.000000000E0,-3.054236295E-4,-2.214321401E-3,2.235285856E-3
4.992402100E-1,6.108472589E-4,3.054236295E-4,-9.926267667E-4,1.204875871E-3
5.016660440E-1,-6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
5.040918250E-1,0.000000000E0,-3.054236295E-4,-3.817795368E-4,4.889163611E-4
5.065176580E-1,6.108472589E-4,-1.527118147E-3,-9.926267667E-4,1.921075768E-3
5.089434400E-1,1.221694518E-3,-2.137965523E-3,-1.603474026E-3,2.938462697E-3
5.113692730E-1,1.221694518E-3,-2.137965523E-3,-3.817795368E-4,2.491824570E-3
5.137950540E-1,6.108472589E-4,-1.527118147E-3,-1.603474026E-3,2.297031380E-3
5.162208880E-1,6.108472589E-4,3.054236295E-4,2.290677221E-4,7.203401894E-4
5.186466690E-1,6.108472589E-4,-9.162708884E-4,-3.817795368E-4,1.165522342E-3
5.210725020E-1,1.221694518E-3,3.054236295E-4,2.290677221E-4,1.279958245E-3
5.234983350E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
5.259241170E-1,-6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
5.283499500E-1,6.108472589E-4,-3.054236295E-4,8.399150101E-4,1.082531843E-3
5.307757830E-1,6.108472589E-4,-1.527118147E-3,8.399150101E-4,1.846803031E-3
5.332015650E-1,0.000000000E0,-1.527118147E-3,2.290677221E-4,1.544202661E-3
5.356273980E-1,1.221694518E-3,-3.054236295E-4,-1.603474026E-3,2.038859985E-3
5.380531790E-1,6.108472589E-4,-3.054236295E-4,-1.603474026E-3,1.742855966E-3
5.404790130E-1,0.000000000E0,3.054236295E-4,2.290677221E-4,3.817795368E-4
5.429047940E-1,1.221694518E-3,-1.527118147E-3,-3.817795368E-4,1.992581980E-3
5.453306270E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
5.477564600E-1,0.000000000E0,-3.054236295E-4,-1.603474026E-3,1.632302835E-3
5.501822420E-1,0.000000000E0,-1.527118147E-3,-3.817795368E-4,1.574117356E-3
5.526080750E-1,6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
5.550338560E-1,1.221694518E-3,-3.054236295E-4,2.290677221E-4,1.279958245E-3
5.574596900E-1,0.000000000E0,3.054236295E-4,-9.926267667E-4,1.038552594E-3
5.598855230E-1,1.221694518E-3,3.054236295E-4,-1.603474026E-3,2.038859985E-3
5.623113040E-1,0.000000000E0,9.162708884E-4,-3.817795368E-4,9.926267958E-4
5.647371380E-1,1.832541777E-3,1.527118147E-3,-3.817795368E-4,2.415792792E-3
5.671629190E-1,1.221694518E-3,-3.054236295E-4,2.290677221E-4,1.279958245E-3
5.695887520E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
5.720145330E-1,6.108472589E-4,3.054236295E-4,8.399150101E-4,1.082531843E-3
5.744403670E-1,6.108472589E-4,3.054236295E-4,-1.603474026E-3,1.742855966E-3
5.768662000E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
5.792919810E-1,6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
5.817178150E-1,6.108472589E-4,3.054236295E-4,-9.926267667E-4,1.204875871E-3
5.841436480E-1,0.000000000E0,3.054236295E-4,-9.926267667E-4,1.038552594E-3
5.865694290E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
5.889952630E-1,1.221694518E-3,9.162708884E-4,2.290677221E-4,1.544202661E-3
5.914210440E-1,-1.221694518E-3,3.054236295E-4,2.290677221E-4,1.279958245E-3
5.938468770E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
5.962726580E-1,1.221694518E-3,-1.527118147E-3,8.399150101E-4,2.128399529E-3
5.986984920E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
6.011243250E-1,0.000000000E0,-9.162708884E-4,8.399150101E-4,1.242984137E-3
6.035501060E-1,1.832541777E-3,-1.527118147E-3,-1.603474026E-3,2.874270020E-3
6.059759400E-1,-1.221694518E-3,-3.054236295E-4,8.399150101E-4,1.513696903E-3
6.084017210E-1,1.221694518E-3,3.054236295E-4,-3.817795368E-4,1.315893880E-3
6.108275540E-1,1.221694518E-3,-1.527118147E-3,-1.603474026E-3,2.528983251E-3
6.132533350E-1,0.000000000E0,-1.527118147E-3,-9.926267667E-4,1.821372486E-3
6.156791690E-1,-1.221694518E-3,-2.748812549E-3,-3.817795368E-4,3.032204402E-3
6.181050020E-1,1.221694518E-3,-9.162708884E-4,2.290677221E-4,1.544202661E-3
6.205307830E-1,6.108472589E-4,-3.054236295E-4,2.290677221E-4,7.203401894E-4
6.229566170E-1,6.108472589E-4,-3.054236295E-4,-9.926267667E-4,1.204875871E-3
6.253823980E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
6.278082310E-1,-6.108472589E-4,-9.162708884E-4,8.399150101E-4,1.384970736E-3
6.302340650E-1,-1.221694518E-3,-9.162708884E-4,-9.926267667E-4,1.821372486E-3
6.326598460E-1,1.221694518E-3,-3.054236295E-4,8.399150101E-4,1.513696903E-3
6.350856790E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
6.375114600E-1,0.000000000E0,-3.054236295E-4,1.450762269E-3,1.482563575E-3
6.399372940E-1,1.832541777E-3,-1.527118147E-3,-1.603474026E-3,2.874270020E-3
6.423631270E-1,0.000000000E0,-2.137965523E-3,-9.926267667E-4,2.357160256E-3
6.447889080E-1,0.000000000E0,-3.054236295E-4,2.290677221E-4,3.817795368E-4
6.472147420E-1,0.000000000E0,-1.527118147E-3,-3.817795368E-4,1.574117356E-3
6.496405230E-1,6.108472589E-4,-1.527118147E-3,-1.603474026E-3,2.297031380E-3
6.520663560E-1,6.108472589E-4,-1.527118147E-3,-3.817795368E-4,1.688484476E-3
6.544921900E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
6.569179710E-1,1.221694518E-3,-3.054236295E-4,-1.603474026E-3,2.038859985E-3
6.593438040E-1,1.221694518E-3,-1.527118147E-3,8.399150101E-4,2.128399529E-3
6.617695850E-1,6.108472589E-4,-3.054236295E-4,1.450762269E-3,1.603474081E-3
6.641954190E-1,1.221694518E-3,-3.054236295E-4,-3.817795368E-4,1.315893880E-3
6.666212000E-1,0.000000000E0,-3.054236295E-4,-1.603474026E-3,1.632302835E-3
6.690470330E-1,6.108472589E-4,-3.054236295E-4,2.290677221E-4,7.203401894E-4
6.714728670E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
6.738986480E-1,1.221694518E-3,-1.527118147E-3,-2.214321401E-3,2.954292910E-3
6.763244810E-1,1.832541777E-3,3.054236295E-4,-2.214321401E-3,2.890451907E-3
6.787503150E-1,1.832541777E-3,-3.054236295E-4,-3.817795368E-4,1.896641393E-3
6.811760960E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
6.836019290E-1,1.832541777E-3,-9.162708884E-4,2.061609412E-3,2.906543492E-3
6.860277100E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
6.884535440E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
6.908793250E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
6.933051580E-1,6.108472589E-4,-3.054236295E-4,8.399150101E-4,1.082531843E-3
6.957309920E-1,6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
6.981567730E-1,1.832541777E-3,-3.054236295E-4,8.399150101E-4,2.038860020E-3
7.005826060E-1,0.000000000E0,-3.054236295E-4,-2.214321401E-3,2.235285856E-3
7.030083880E-1,1.221694518E-3,3.054236295E-4,-3.817795368E-4,1.315893880E-3
7.054342210E-1,1.221694518E-3,-3.054236295E-4,2.290677221E-4,1.279958245E-3
7.078600540E-1,0.000000000E0,-3.054236295E-4,-3.817795368E-4,4.889163611E-4
7.102858350E-1,1.221694518E-3,3.054236295E-4,-9.926267667E-4,1.603474037E-3
7.127116690E-1,0.000000000E0,3.054236295E-4,-9.926267667E-4,1.038552594E-3
7.151374500E-1,1.832541777E-3,-3.054236295E-4,-3.817795368E-4,1.896641393E-3
7.175632830E-1,1.221694518E-3,-1.527118147E-3,-3.817795368E-4,1.992581980E-3
7.199891170E-1,6.108472589E-4,3.054236295E-4,2.290677221E-4,7.203401894E-4
7.224148980E-1,0.000000000E0,-9.162708884E-4,8.399150101E-4,1.242984137E-3
7.248407310E-1,1.832541777E-3,-1.527118147E-3,-3.817795368E-4,2.415792792E-3
7.272665130E-1,1.221694518E-3,-2.137965523E-3,2.290677221E-4,2.473035805E-3
7.296923460E-1,6.108472589E-4,-9.162708884E-4,-3.817795368E-4,1.165522342E-3
7.321181790E-1,1.832541777E-3,-3.054236295E-4,1.450762269E-3,2.357160181E-3
7.345439600E-1,0.000000000E0,-9.162708884E-4,2.290677221E-4,9.444704136E-4
7.369697940E-1,0.000000000E0,3.054236295E-4,-9.926267667E-4,1.038552594E-3
7.393955750E-1,0.000000000E0,-3.054236295E-4,-9.926267667E-4,1.038552594E-3
7.418214080E-1,6.108472589E-4,-9.162708884E-4,2.290677221E-4,1.124792752E-3
7.442472420E-1,0.000000000E0,-1.527118147E-3,-1.603474026E-3,2.214321293E-3
7.466730230E-1,1.221694518E-3,-9.162708884E-4,-1.603474026E-3,2.214321293E-3
7.490988560E-1,1.221694518E-3,-3.054236295E-4,-3.817795368E-4,1.315893880E-3
7.515246380E-1,1.832541777E-3,-2.137965523E-3,2.290677221E-4,2.825168661E-3
7.539504710E-1,6.108472589E-4,-9.162708884E-4,-9.926267667E-4,1.482563527E-3
7.563763040E-1,6.108472589E-4,-3.054236295E-4,-1.603474026E-3,1.742855966E-3
7.588020850E-1,1.832541777E-3,-9.162708884E-4,-1.603474026E-3,2.601709180E-3
7.612279190E-1,0.000000000E0,9.162708884E-4,-3.817795368E-4,9.926267958E-4
7.636537000E-1,1.221694518E-3,3.054236295E-4,8.399150101E-4,1.513696903E-3
7.660795330E-1,6.108472589E-4,3.054236295E-4,-3.817795368E-4,7.824152235E-4
7.685053670E-1,1.221694518E-3,-3.054236295E-4,-3.817795368E-4,1.315893880E-3
7.709311480E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
7.733569810E-1,1.832541777E-3,-3.054236295E-4,-9.926267667E-4,2.106371490E-3
7.757827630E-1,0.000000000E0,9.162708884E-4,-3.817795368E-4,9.926267958E-4
7.782085960E-1,-6.108472589E-4,-9.162708884E-4,-3.817795368E-4,1.165522342E-3
7.806344290E-1,6.108472589E-4,-2.137965523E-3,-3.817795368E-4,2.256055532E-3
7.830602100E-1,6.108472589E-4,-3.054236295E-4,-3.817795368E-4,7.824152235E-4
7.854860440E-1,6.108472589E-4,-3.054236295E-4,2.290677221E-4,7.203401894E-4
7.879118250E-1,-6.108472589E-4,9.162708884E-4,2.290677221E-4,1.124792752E-3
7.903376580E-1,0.000000000E0,3.054236295E-4,8.399150101E-4,8.937230095E-4
7.927634400E-1,6.108472589E-4,-9.162708884E-4,-3.817795368E-4,1.165522342E-3
