"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.944134540E-1,-1.022931710E-1,1.435693540E-2,9.873683929E0,9.874224241E0
1.968360060E-1,-1.094716340E-1,3.828516230E-2,9.854540825E0,9.855223217E0
1.992591840E-1,-1.262213886E-1,9.571290575E-3,9.854540825E0,9.855353790E0
2.016828810E-1,-1.310070455E-1,-9.571290575E-3,9.861719131E0,9.862593913E0
2.041065790E-1,-9.990034252E-2,4.785645287E-3,9.861719131E0,9.862226281E0
2.065300170E-1,-1.166501045E-1,1.196411345E-2,9.849755287E0,9.850453269E0
2.089538710E-1,-1.190429255E-1,2.153540403E-2,9.844969749E0,9.845712994E0
2.113778290E-1,-1.094716340E-1,9.571290575E-3,9.847362518E0,9.847975640E0
2.138015270E-1,-1.118644550E-1,3.828516230E-2,9.847362518E0,9.848072298E0
2.162251210E-1,-1.501496136E-1,-4.785645287E-3,9.842576981E0,9.843723352E0
2.186492360E-1,-1.094716340E-1,-1.914258115E-2,9.856933594E0,9.857560061E0
2.210727250E-1,-9.511470050E-2,1.435693540E-2,9.849755287E0,9.850224979E0
2.234967880E-1,-1.022931710E-1,-1.196411345E-2,9.856933594E0,9.857471628E0
2.259201210E-1,-9.272187948E-2,1.435693540E-2,9.852148056E0,9.852594825E0
2.283443920E-1,-9.990034252E-2,1.435693540E-2,9.828220367E0,9.828738566E0
2.307680380E-1,-1.262213886E-1,1.435693540E-2,9.837791443E0,9.838611611E0
2.331911110E-1,-1.142572835E-1,-0.000000000E0,9.840184212E0,9.840847527E0
2.356147040E-1,-1.070788130E-1,7.178467698E-3,9.844969749E0,9.845554671E0
2.380382460E-1,-1.214357466E-1,-0.000000000E0,9.842576981E0,9.843326077E0
2.404618400E-1,-1.046859920E-1,1.196411345E-2,9.830613136E0,9.831177800E0
2.428853810E-1,-1.166501045E-1,1.435693540E-2,9.859326363E0,9.860026861E0
2.453089750E-1,-1.142572835E-1,1.435693540E-2,9.852148056E0,9.852821026E0
2.477326210E-1,-1.142572835E-1,-4.785645287E-3,9.837791443E0,9.838456083E0
2.501554860E-1,-1.214357466E-1,-2.392822644E-3,9.844969749E0,9.845718955E0
2.525785590E-1,-1.046859920E-1,-4.785645287E-3,9.856933594E0,9.857490651E0
2.550009020E-1,-1.142572835E-1,-4.785645287E-3,9.835398674E0,9.836063476E0
2.574237150E-1,-1.190429255E-1,-0.000000000E0,9.833005905E0,9.833726473E0
2.598461630E-1,-1.238285750E-1,-2.392822644E-3,9.849755287E0,9.850533917E0
2.622693920E-1,-9.750752151E-2,-2.153540403E-2,9.842576981E0,9.843083516E0
2.646923610E-1,-1.094716340E-1,-0.000000000E0,9.859326363E0,9.859934095E0
2.671150690E-1,-8.554340899E-2,2.392822644E-3,9.825826645E0,9.826199299E0
2.695382460E-1,-1.094716340E-1,-4.785645287E-3,9.842576981E0,9.843186911E0
2.719610060E-1,-1.046859920E-1,9.571290575E-3,9.830613136E0,9.831175179E0
2.743850690E-1,-9.511470050E-2,7.178467698E-3,9.844969749E0,9.845431819E0
2.768088710E-1,-1.286142170E-1,9.571290575E-3,9.842576981E0,9.843421907E0
