"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.276852692E1,1.527118147E-3,1.527118147E-4,1.068982761E-3
1.277097151E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.277341526E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.277585989E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.277830526E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.278074984E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.278319359E1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
1.278563823E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.278808359E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.279052817E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.279297187E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.279541651E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.279786187E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.280030645E1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
1.280275020E1,1.527118147E-3,1.527118147E-4,-2.596100792E-3
1.280519484E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.280764020E1,-2.137965523E-3,-2.290677279E-3,-1.527118147E-4
1.281008479E1,-9.162708884E-4,1.374406274E-3,1.068982761E-3
1.281252854E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.281497317E1,1.527118147E-3,-2.290677279E-3,-1.527118147E-4
1.281741854E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.281986312E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.282230682E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.282475145E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.282719682E1,-9.162708884E-4,1.374406274E-3,1.068982761E-3
1.282964140E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.283208515E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.283452979E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.283697515E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.283941974E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.284186349E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.284430812E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.284675348E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.284919807E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.285164177E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.285408640E1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
1.285653177E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.285897635E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.286142010E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.286386474E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.286631010E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.286875468E1,-2.137965523E-3,-1.068982761E-3,-2.596100792E-3
1.287119843E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.287364307E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.287608843E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.287853302E1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
1.288097671E1,-9.162708884E-4,1.374406274E-3,-1.527118147E-4
1.288342135E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.288586677E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.288831135E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.289075505E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.289319968E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.289564505E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.289808963E1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
1.290053338E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.290297802E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.290542338E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.290786796E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.291031171E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.291275630E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.291520171E1,-9.162708884E-4,-2.290677279E-3,-5.039489828E-3
1.291764630E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.292009000E1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
1.292253463E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.292498000E1,1.527118147E-3,-1.068982761E-3,-2.596100792E-3
1.292742458E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.292986833E1,3.054236295E-4,-1.068982761E-3,3.512371797E-3
1.293231296E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.293475833E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.293720291E1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
1.293964666E1,1.527118147E-3,1.527118147E-4,1.068982761E-3
1.294209130E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.294453666E1,1.527118147E-3,-2.290677279E-3,-2.596100792E-3
1.294698125E1,1.527118147E-3,-2.290677279E-3,-1.527118147E-4
1.294942494E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.295186958E1,-2.137965523E-3,1.527118147E-4,-5.039489828E-3
1.295431494E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.295675953E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.295920328E1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
1.296164791E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.296409328E1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
1.296653786E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.296898161E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.297142625E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.297387161E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.297631619E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.297875989E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.298120453E1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
1.298364989E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.298609448E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.298853823E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.299098286E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.299342822E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.299587281E1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.299831656E1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
1.300076119E1,3.054236295E-4,-1.068982761E-3,2.290677279E-3
1.300320656E1,1.527118147E-3,1.527118147E-4,3.512371797E-3
1.300565114E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.300809484E1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
1.301053948E1,1.527118147E-3,-3.512371797E-3,1.068982761E-3
1.301298489E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.301542937E1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
1.301787317E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.302031781E1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.302276317E1,3.054236295E-4,1.527118147E-4,2.290677279E-3
1.302520776E1,1.527118147E-3,-2.290677279E-3,1.068982761E-3
1.302765151E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.303009614E1,-2.137965523E-3,-1.068982761E-3,-1.374406274E-3
1.303254151E1,-9.162708884E-4,-2.290677279E-3,-1.527118147E-4
1.303498609E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.303742984E1,1.527118147E-3,1.527118147E-4,1.068982761E-3
1.303987442E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.304231984E1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
1.304476432E1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.304720812E1,3.054236295E-4,-2.290677279E-3,1.068982761E-3
1.304965276E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.305209812E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.305454270E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.305698645E1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.305943109E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.306187645E1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
1.306432104E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.306676479E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.306920942E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.307165479E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.307409937E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.307654307E1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
1.307898770E1,-9.162708884E-4,-2.290677279E-3,-2.596100792E-3
1.308143307E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.308387765E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.308632140E1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
1.308876604E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.309121140E1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
1.309365599E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.309609974E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.309854437E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.310098974E1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.310343432E1,-2.137965523E-3,1.527118147E-4,-2.596100792E-3
1.310587802E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.310832265E1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
1.311076802E1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
1.311321260E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.311565635E1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
1.311810099E1,3.054236295E-4,-1.068982761E-3,2.290677279E-3
1.312054635E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.312299093E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.312543468E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.312787932E1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.313032468E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.313276927E1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
1.313521296E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.313765760E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.314010302E1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.314254750E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.314499130E1,1.527118147E-3,1.374406274E-3,-1.374406274E-3
1.314743593E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.314988130E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.315232588E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.315476963E1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
1.315721427E1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
1.315965963E1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
1.316210421E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.316454791E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.316699255E1,-9.162708884E-4,1.374406274E-3,-1.527118147E-4
1.316943796E1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.317188255E1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.317432625E1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.317677088E1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.317921625E1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
1.318166083E1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.318410458E1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
