"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.496156440E-1,-2.213360928E-2,-2.006980032E-1,9.892526627E0
6.520602790E-1,-3.170489892E-2,-1.911267042E-1,9.863813400E0
6.545056440E-1,-2.931207791E-2,-1.959123611E-1,9.902098656E0
6.569502270E-1,-4.845465720E-2,-2.006980032E-1,9.882955551E0
6.593939250E-1,-4.127619043E-2,-1.863410622E-1,9.899705887E0
6.618385600E-1,-3.649054468E-2,-1.767697781E-1,9.873384476E0
6.642839250E-1,-1.734796353E-2,-1.911267042E-1,9.892526627E0
6.667285080E-1,-3.888336942E-2,-1.911267042E-1,9.899705887E0
6.691722580E-1,-3.649054468E-2,-1.887338907E-1,9.894919395E0
6.716168940E-1,-2.691925503E-2,-1.815554202E-1,9.882955551E0
6.740622580E-1,-3.170489892E-2,-2.006980032E-1,9.897313118E0
6.765068420E-1,-2.931207791E-2,-2.030908167E-1,9.904491425E0
6.789505400E-1,-3.888336942E-2,-1.935195327E-1,9.856635094E0
6.813951750E-1,-4.366901144E-2,-1.935195327E-1,9.890133858E0
6.838405400E-1,-4.606183618E-2,-2.054836452E-1,9.890133858E0
6.862851230E-1,-3.649054468E-2,-1.911267042E-1,9.875777245E0
6.887288730E-1,-4.127619043E-2,-2.030908167E-1,9.866206169E0
6.911734560E-1,-2.452643216E-2,-2.102692872E-1,9.875777245E0
6.936188730E-1,-2.691925503E-2,-1.911267042E-1,9.887741089E0
6.960633520E-1,-1.495514158E-2,-1.935195327E-1,9.880562782E0
6.985071540E-1,-2.691925503E-2,-2.006980032E-1,9.894919395E0
7.009517900E-1,-2.931207791E-2,-1.815554202E-1,9.880562782E0
7.033971540E-1,-4.606183618E-2,-1.983051747E-1,9.866206169E0
7.058417370E-1,-2.452643216E-2,-2.078764737E-1,9.885348320E0
7.082854870E-1,-2.691925503E-2,-1.983051747E-1,9.885348320E0
7.107300710E-1,-3.649054468E-2,-1.719841212E-1,9.894919395E0
7.131754870E-1,-1.974078640E-2,-1.983051747E-1,9.885348320E0
7.156199670E-1,-3.170489892E-2,-1.935195327E-1,9.892526627E0
7.180637690E-1,-4.366901144E-2,-1.815554202E-1,9.870991707E0
7.205084040E-1,-3.649054468E-2,-1.911267042E-1,9.875777245E0
7.229537690E-1,-3.649054468E-2,-1.791625917E-1,9.902098656E0
7.253983520E-1,-2.452643216E-2,-1.911267042E-1,9.870991707E0
7.278421020E-1,-3.649054468E-2,-1.911267042E-1,9.894919395E0
7.302866850E-1,-2.452643216E-2,-1.959123611E-1,9.878170013E0
7.327321020E-1,-4.127619043E-2,-1.791625917E-1,9.902098656E0
7.351765810E-1,-1.734796353E-2,-2.054836452E-1,9.878170013E0
7.376203830E-1,-2.931207791E-2,-1.983051747E-1,9.875777245E0
7.400650190E-1,-2.931207791E-2,-2.030908167E-1,9.885348320E0
7.425103830E-1,-1.256231871E-2,-1.839482337E-1,9.882955551E0
7.449549670E-1,-1.016949583E-2,-1.911267042E-1,9.868598938E0
7.473987170E-1,-2.213360928E-2,-1.887338907E-1,9.892526627E0
7.498433000E-1,-1.734796353E-2,-1.887338907E-1,9.909276962E0
7.522886650E-1,-3.409772366E-2,-2.054836452E-1,9.897313118E0
7.547332480E-1,-2.691925503E-2,-2.006980032E-1,9.899705887E0
7.571769980E-1,-3.170489892E-2,-1.935195327E-1,9.882955551E0
7.596216330E-1,-4.606183618E-2,-1.839482337E-1,9.873384476E0
7.620669980E-1,-3.649054468E-2,-1.959123611E-1,9.868598938E0
7.645115810E-1,-3.170489892E-2,-2.030908167E-1,9.882955551E0
7.669552790E-1,-3.888336942E-2,-1.983051747E-1,9.902098656E0
7.693999150E-1,-2.931207791E-2,-1.839482337E-1,9.885348320E0
7.718452790E-1,-3.649054468E-2,-1.911267042E-1,9.890133858E0
7.742898620E-1,-3.170489892E-2,-1.887338907E-1,9.899705887E0
7.767336120E-1,-1.974078640E-2,-1.743769497E-1,9.885348320E0
7.791782480E-1,-2.931207791E-2,-1.911267042E-1,9.863813400E0
7.816236120E-1,-3.888336942E-2,-1.959123611E-1,9.894919395E0
7.840681960E-1,-3.888336942E-2,-1.983051747E-1,9.878170013E0
7.865118940E-1,-3.649054468E-2,-2.006980032E-1,9.897313118E0
7.889565290E-1,-2.213360928E-2,-1.839482337E-1,9.909276962E0
7.914018940E-1,-4.366901144E-2,-1.959123611E-1,9.878170013E0
7.938464770E-1,-3.649054468E-2,-1.839482337E-1,9.880562782E0
7.962902270E-1,-3.409772366E-2,-1.959123611E-1,9.890133858E0
7.987348620E-1,-2.452643216E-2,-2.078764737E-1,9.894919395E0
8.011802270E-1,-4.127619043E-2,-2.006980032E-1,9.875777245E0
8.036248100E-1,-4.606183618E-2,-1.959123611E-1,9.873384476E0
8.060685080E-1,-3.649054468E-2,-1.863410622E-1,9.882955551E0
8.085131440E-1,-3.170489892E-2,-2.078764737E-1,9.894919395E0
8.109585080E-1,-4.366901144E-2,-1.863410622E-1,9.873384476E0
8.134030920E-1,-4.366901144E-2,-1.863410622E-1,9.902098656E0
8.158468420E-1,-3.649054468E-2,-1.791625917E-1,9.890133858E0
8.182914770E-1,-1.974078640E-2,-1.959123611E-1,9.887741089E0
8.207368420E-1,-2.931207791E-2,-1.911267042E-1,9.875777245E0
8.231814250E-1,-2.452643216E-2,-2.030908167E-1,9.882955551E0
8.256251230E-1,-3.649054468E-2,-2.078764737E-1,9.866206169E0
8.280697580E-1,-2.931207791E-2,-1.983051747E-1,9.878170013E0
8.305151230E-1,-5.383851007E-3,-1.839482337E-1,9.890133858E0
8.329597060E-1,-2.931207791E-2,-1.887338907E-1,9.878170013E0
8.354034560E-1,-2.691925503E-2,-1.743769497E-1,9.904491425E0
8.378480920E-1,-1.256231871E-2,-1.863410622E-1,9.892526627E0
8.402934560E-1,-2.931207791E-2,-1.983051747E-1,9.899705887E0
8.427380400E-1,-1.734796353E-2,-1.767697781E-1,9.875777245E0
8.451817370E-1,-1.734796353E-2,-1.887338907E-1,9.873384476E0
8.476263730E-1,-3.409772366E-2,-1.887338907E-1,9.906884193E0
8.500717370E-1,-2.452643216E-2,-1.983051747E-1,9.921240807E0
8.525163210E-1,-3.170489892E-2,-1.983051747E-1,9.885348320E0
8.549600710E-1,-5.324030295E-2,-1.839482337E-1,9.878170013E0
8.574047060E-1,-3.649054468E-2,-2.054836452E-1,9.906884193E0
8.598500710E-1,-1.974078640E-2,-1.815554202E-1,9.885348320E0
8.622945500E-1,-2.931207791E-2,-1.911267042E-1,9.880562782E0
8.647383520E-1,-1.495514158E-2,-2.054836452E-1,9.890133858E0
8.671829870E-1,-1.256231871E-2,-2.030908167E-1,9.873384476E0
8.696283520E-1,-3.888336942E-2,-1.983051747E-1,9.882955551E0
8.720729350E-1,-4.366901144E-2,-1.983051747E-1,9.894919395E0
8.745166850E-1,-4.366901144E-2,-1.983051747E-1,9.902098656E0
8.769613210E-1,-3.170489892E-2,-1.887338907E-1,9.885348320E0
8.794066850E-1,-3.888336942E-2,-1.983051747E-1,9.892526627E0
8.818511650E-1,-1.495514158E-2,-1.791625917E-1,9.878170013E0
8.842949670E-1,-3.170489892E-2,-1.959123611E-1,9.873384476E0
8.867396020E-1,-3.170489892E-2,-1.935195327E-1,9.899705887E0
8.891849670E-1,-3.170489892E-2,-1.983051747E-1,9.902098656E0
8.916295500E-1,-4.606183618E-2,-1.983051747E-1,9.878170013E0
8.940733000E-1,-2.691925503E-2,-1.983051747E-1,9.882955551E0
8.965178830E-1,-1.734796353E-2,-2.030908167E-1,9.897313118E0
8.989633000E-1,-4.366901144E-2,-2.102692872E-1,9.894919395E0
9.014077790E-1,-2.452643216E-2,-1.935195327E-1,9.873384476E0
9.038515810E-1,-3.409772366E-2,-1.815554202E-1,9.914062500E0
9.062962170E-1,-4.127619043E-2,-1.983051747E-1,9.882955551E0
9.087415810E-1,-2.931207791E-2,-1.959123611E-1,9.894919395E0
9.111861650E-1,-3.409772366E-2,-1.983051747E-1,9.890133858E0
9.136298620E-1,-2.691925503E-2,-1.911267042E-1,9.873384476E0
9.160744980E-1,-3.649054468E-2,-1.863410622E-1,9.894919395E0
9.185199150E-1,-5.324030295E-2,-1.911267042E-1,9.880562782E0
9.209643940E-1,-3.888336942E-2,-1.791625917E-1,9.885348320E0
9.234081960E-1,-2.691925503E-2,-1.863410622E-1,9.894919395E0
9.258528310E-1,-7.776673418E-3,-2.006980032E-1,9.866206169E0
9.282981960E-1,-3.409772366E-2,-1.911267042E-1,9.873384476E0
9.307427790E-1,-2.691925503E-2,-1.863410622E-1,9.885348320E0
9.331864770E-1,-3.409772366E-2,-1.839482337E-1,9.890133858E0
9.356311120E-1,-3.170489892E-2,-1.911267042E-1,9.897313118E0
9.380764770E-1,-5.084748194E-2,-1.935195327E-1,9.880562782E0
