"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.275205750E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
1.299651060E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.324105230E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.348550020E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
1.372987520E-1,1.527118147E-3,-2.290677279E-3,-2.596100792E-3
1.397432830E-1,1.527118147E-3,1.527118147E-4,-2.596100792E-3
1.421887000E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.446331790E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.470769290E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.495215650E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.519668770E-1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
1.544113560E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
1.568551580E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
1.592996900E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
1.617450540E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.641895850E-1,3.054236295E-4,1.527118147E-4,1.068982761E-3
1.666333350E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
1.690778670E-1,-9.162708884E-4,1.374406274E-3,-5.039489828E-3
1.715232830E-1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.739677630E-1,-9.162708884E-4,1.374406274E-3,2.290677279E-3
1.764115130E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
1.788561480E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
1.813014600E-1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
1.837459400E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
1.861896900E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.886343250E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.910796380E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
1.935241690E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
1.959679190E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
1.984124500E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
2.008578670E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
2.033023460E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
2.057460960E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
2.081907310E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
2.106360440E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
2.130805230E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
2.155243250E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
2.179688560E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
2.204142210E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
2.228587520E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
2.253025020E-1,3.054236295E-4,1.527118147E-4,1.068982761E-3
2.277470330E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
2.301924500E-1,1.527118147E-3,-1.068982761E-3,-2.596100792E-3
2.326369290E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.350806790E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
2.375252100E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
2.399706270E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.424151060E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.448588560E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
2.473034920E-1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
2.497488040E-1,-9.162708884E-4,1.527118147E-4,-5.039489828E-3
2.521933350E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
2.546370850E-1,1.527118147E-3,1.374406274E-3,1.068982761E-3
2.570816170E-1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
2.595270330E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
2.619715130E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
2.644152630E-1,3.054236295E-4,1.527118147E-4,1.068982761E-3
2.668597940E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.693052100E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.717496900E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
2.741934400E-1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
2.766380750E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
2.790833880E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
2.815279190E-1,-9.162708884E-4,-2.290677279E-3,-1.527118147E-4
2.839716690E-1,-9.162708884E-4,-2.290677279E-3,-1.527118147E-4
2.864162000E-1,-9.162708884E-4,-2.290677279E-3,-1.527118147E-4
2.888616170E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
2.913060960E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
2.937498460E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
2.961944810E-1,1.527118147E-3,-2.290677279E-3,1.068982761E-3
2.986397940E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
3.010842730E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
3.035280230E-1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
3.059726580E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
3.084179710E-1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
3.108625020E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
3.133062520E-1,-2.137965523E-3,-1.068982761E-3,-1.374406274E-3
3.157507830E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
3.181962000E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
3.206406790E-1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
3.230844290E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
3.255289600E-1,1.527118147E-3,-2.290677279E-3,1.068982761E-3
3.279743770E-1,-9.162708884E-4,-2.290677279E-3,1.068982761E-3
3.304188560E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
3.328626580E-1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
3.353071900E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
3.377526060E-1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
3.401970850E-1,3.054236295E-4,1.374406274E-3,1.068982761E-3
3.426408350E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
3.450853670E-1,3.054236295E-4,-2.290677279E-3,1.068982761E-3
3.475307830E-1,-2.137965523E-3,-1.068982761E-3,-1.527118147E-4
3.499752630E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
3.524190130E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
3.548635440E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
3.573089600E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
3.597534400E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
3.621971900E-1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
3.646418250E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
3.670871380E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
3.695316690E-1,-9.162708884E-4,-2.290677279E-3,-3.817795310E-3
3.719754190E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
3.744199500E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
3.768653670E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
3.793098460E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
3.817535960E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
3.841981270E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
3.866435440E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
3.890880230E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
3.915317730E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
3.939764080E-1,1.527118147E-3,1.527118147E-4,-2.596100792E-3
3.964217210E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
3.988662520E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.013100020E-1,-2.137965523E-3,1.527118147E-4,-1.374406274E-3
4.037545330E-1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
4.061999500E-1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
4.086444290E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
4.110881790E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.135327100E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
4.159781270E-1,1.527118147E-3,2.596100792E-3,1.068982761E-3
4.184226060E-1,3.054236295E-4,1.374406274E-3,1.068982761E-3
4.208663560E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
4.233109920E-1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
4.257563040E-1,-9.162708884E-4,-1.068982761E-3,-3.817795310E-3
4.282008350E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.306445850E-1,-9.162708884E-4,1.374406274E-3,-2.596100792E-3
4.330891170E-1,-2.137965523E-3,1.374406274E-3,-2.596100792E-3
4.355345330E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
4.379790130E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
4.404227630E-1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
4.428673980E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.453127100E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
4.477571900E-1,-9.162708884E-4,-2.290677279E-3,2.290677279E-3
4.502009920E-1,1.527118147E-3,-1.068982761E-3,2.290677279E-3
4.526455230E-1,1.527118147E-3,1.374406274E-3,-1.374406274E-3
4.550908880E-1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
4.575354190E-1,3.054236295E-4,1.527118147E-4,1.068982761E-3
4.599791690E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
4.624237000E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.648691170E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
4.673135960E-1,1.527118147E-3,-2.290677279E-3,-2.596100792E-3
4.697573460E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.722019810E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
4.746472940E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
4.770917730E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
4.795355750E-1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
4.819801060E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
4.844254710E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
4.868700020E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
4.893137520E-1,-9.162708884E-4,-3.512371797E-3,-1.374406274E-3
4.917582830E-1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
4.942037000E-1,-2.137965523E-3,-1.068982761E-3,-1.374406274E-3
4.966481790E-1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
4.990919290E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.015365650E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.039818770E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.064264080E-1,1.527118147E-3,-1.068982761E-3,-2.596100792E-3
5.088701580E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
5.113146900E-1,2.748812549E-3,1.527118147E-4,-2.596100792E-3
5.137600540E-1,-9.162708884E-4,1.527118147E-4,2.290677279E-3
5.162045850E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
5.186483350E-1,1.527118147E-3,-1.068982761E-3,2.290677279E-3
5.210928670E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
5.235382830E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.259827630E-1,3.054236295E-4,1.374406274E-3,1.068982761E-3
5.284265130E-1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
5.308711480E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.333164600E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.357609400E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.382047420E-1,3.054236295E-4,1.374406274E-3,1.068982761E-3
5.406492730E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
5.430946900E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
5.455391690E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.479829190E-1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
5.504274500E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.528728670E-1,-9.162708884E-4,1.527118147E-4,-2.596100792E-3
5.553173460E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.577610960E-1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
5.602057310E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
5.626510440E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
5.650955750E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
5.675393250E-1,3.054236295E-4,-1.068982761E-3,2.290677279E-3
5.699838560E-1,1.527118147E-3,1.374406274E-3,-1.527118147E-4
5.724292730E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
5.748737520E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.773175020E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
5.797620330E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
5.822074500E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
5.846519290E-1,1.527118147E-3,-1.068982761E-3,-2.596100792E-3
5.870956790E-1,1.527118147E-3,-2.290677279E-3,-2.596100792E-3
5.895403150E-1,-2.137965523E-3,1.527118147E-4,-2.596100792E-3
5.919856270E-1,-2.137965523E-3,1.374406274E-3,-1.527118147E-4
5.944301580E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
5.968739080E-1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
5.993184400E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
6.017638560E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
6.042083350E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
6.066520850E-1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
6.090966170E-1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
6.115420330E-1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
6.139865130E-1,-9.162708884E-4,-2.290677279E-3,-1.527118147E-4
6.164302630E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
6.188748980E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
6.213202100E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
6.237647420E-1,-2.137965523E-3,-1.068982761E-3,-2.596100792E-3
6.262084920E-1,-2.137965523E-3,1.527118147E-4,-2.596100792E-3
6.286530230E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
6.310984400E-1,1.527118147E-3,2.596100792E-3,-1.374406274E-3
6.335429190E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
6.359866690E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
6.384313040E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
6.408766170E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
6.433210960E-1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
6.457648980E-1,3.054236295E-4,-1.068982761E-3,1.068982761E-3
6.482094290E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
6.506548460E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
6.530993250E-1,3.054236295E-4,1.374406274E-3,-2.596100792E-3
6.555430750E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
6.579876060E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
6.604330230E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
6.628775020E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
6.653212520E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
6.677658880E-1,1.527118147E-3,-2.290677279E-3,1.068982761E-3
6.702112000E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
6.726557310E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
6.750994810E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
6.775440130E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
6.799893770E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
6.824339080E-1,3.054236295E-4,-1.068982761E-3,-2.596100792E-3
6.848776580E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
6.873221900E-1,1.527118147E-3,1.374406274E-3,-1.527118147E-4
6.897676060E-1,3.970507067E-3,-1.068982761E-3,-1.527118147E-4
6.922120850E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
6.946558350E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
6.971004710E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
6.995457830E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
7.019903150E-1,-9.162708884E-4,1.374406274E-3,-2.596100792E-3
7.044340650E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
7.068785960E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
7.093240130E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
7.117684920E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
7.142122420E-1,3.054236295E-4,-2.290677279E-3,-2.596100792E-3
7.166567730E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
7.191021900E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
7.215466690E-1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
7.239904190E-1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
7.264350540E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
7.288803670E-1,2.748812549E-3,-2.290677279E-3,1.068982761E-3
7.313248980E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
7.337686480E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
7.362131790E-1,-9.162708884E-4,-1.068982761E-3,1.068982761E-3
7.386585960E-1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
7.411030750E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
7.435468250E-1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
7.459914600E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
7.484367730E-1,2.748812549E-3,1.527118147E-4,1.068982761E-3
7.508813040E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
7.533250540E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
7.557695850E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
7.582149500E-1,3.054236295E-4,-2.290677279E-3,-1.374406274E-3
7.606594810E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
7.631032310E-1,3.054236295E-4,1.374406274E-3,-1.374406274E-3
7.655477630E-1,3.054236295E-4,1.374406274E-3,-2.596100792E-3
7.679931790E-1,-3.359660041E-3,1.527118147E-4,-1.374406274E-3
7.704376580E-1,3.054236295E-4,1.374406274E-3,1.068982761E-3
7.728814080E-1,-9.162708884E-4,1.374406274E-3,-1.527118147E-4
7.753260440E-1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
7.777713560E-1,-9.162708884E-4,-2.290677279E-3,-1.374406274E-3
7.802158880E-1,1.527118147E-3,1.527118147E-4,-1.374406274E-3
7.826596380E-1,-9.162708884E-4,1.374406274E-3,-2.596100792E-3
7.851041690E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
7.875495850E-1,1.527118147E-3,1.374406274E-3,1.068982761E-3
7.899940650E-1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
7.924378150E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
7.948823460E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
7.973277630E-1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
7.997722420E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
8.022159920E-1,-9.162708884E-4,-3.512371797E-3,-1.527118147E-4
8.046606270E-1,-2.137965523E-3,1.527118147E-4,-1.527118147E-4
8.071059400E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
8.095504710E-1,-9.162708884E-4,2.596100792E-3,-1.527118147E-4
8.119942210E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
8.144387520E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
8.168841690E-1,-9.162708884E-4,1.374406274E-3,-1.527118147E-4
8.193286480E-1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
8.217723980E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
8.242169290E-1,1.527118147E-3,-2.290677279E-3,-1.527118147E-4
8.266623460E-1,1.527118147E-3,-2.290677279E-3,-1.374406274E-3
8.291068250E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
8.315506270E-1,3.054236295E-4,-2.290677279E-3,-1.527118147E-4
8.339951580E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
8.364405230E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
8.388850540E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
8.413288040E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
8.437733350E-1,3.054236295E-4,1.527118147E-4,-1.374406274E-3
8.462187520E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
8.486632310E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
8.511069810E-1,1.527118147E-3,-2.290677279E-3,1.068982761E-3
8.535516170E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
8.559969290E-1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
8.584414600E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
8.608852100E-1,-9.162708884E-4,-1.068982761E-3,-2.596100792E-3
8.633297420E-1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
8.657751580E-1,3.054236295E-4,1.527118147E-4,-2.596100792E-3
8.682196380E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
8.706633880E-1,-9.162708884E-4,1.527118147E-4,1.068982761E-3
8.731079190E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
8.755533350E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
8.779978150E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
8.804415650E-1,-9.162708884E-4,-2.290677279E-3,1.068982761E-3
8.828862000E-1,1.527118147E-3,-1.068982761E-3,1.068982761E-3
8.853315130E-1,3.054236295E-4,2.596100792E-3,-1.527118147E-4
8.877760440E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
8.902197940E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
8.926643250E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
8.951097420E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
8.975542210E-1,3.054236295E-4,1.374406274E-3,-1.527118147E-4
8.999979710E-1,-9.162708884E-4,-1.068982761E-3,-1.527118147E-4
9.024425020E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
9.048879190E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
9.073323980E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
9.097762000E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
9.122207310E-1,1.527118147E-3,-1.068982761E-3,-1.374406274E-3
9.146660960E-1,-9.162708884E-4,1.527118147E-4,-1.374406274E-3
9.171106270E-1,-9.162708884E-4,1.374406274E-3,-1.374406274E-3
9.195543770E-1,-9.162708884E-4,-2.290677279E-3,1.068982761E-3
9.219989080E-1,-9.162708884E-4,1.527118147E-4,-1.527118147E-4
9.244443250E-1,1.527118147E-3,1.374406274E-3,-1.527118147E-4
9.268888040E-1,1.527118147E-3,1.527118147E-4,-1.527118147E-4
9.293325540E-1,3.054236295E-4,1.527118147E-4,1.068982761E-3
9.317771900E-1,1.527118147E-3,1.527118147E-4,1.068982761E-3
9.342225020E-1,1.527118147E-3,-1.068982761E-3,3.512371797E-3
9.366670330E-1,3.054236295E-4,-1.068982761E-3,-1.374406274E-3
9.391107830E-1,-2.137965523E-3,1.527118147E-4,-1.374406274E-3
9.415553150E-1,3.054236295E-4,-1.068982761E-3,-1.527118147E-4
9.440007310E-1,-9.162708884E-4,-1.068982761E-3,-1.374406274E-3
9.464452100E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
9.488889600E-1,1.527118147E-3,-1.068982761E-3,-1.527118147E-4
