"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.889109580E-1,-9.903892517E0,-5.742774159E-2,1.462612897E-1,9.905138934E0
1.913347080E-1,-9.899106979E0,-6.939185411E-2,1.319043487E-1,9.900228936E0
1.937586140E-1,-9.913464546E0,-6.460621208E-2,1.319043487E-1,9.914552538E0
1.961820000E-1,-9.891928673E0,-7.657032460E-2,1.438684613E-1,9.893271148E0
1.986054890E-1,-9.875179291E0,-6.221338734E-2,1.175474152E-1,9.876074824E0
2.010287180E-1,-9.903892517E0,-7.657032460E-2,1.223330572E-1,9.904943987E0
2.034529890E-1,-9.911071777E0,-7.178468257E-2,1.319043487E-1,9.912209419E0
2.058770000E-1,-9.925428391E0,-7.417750359E-2,1.319043487E-1,9.926581979E0
2.083006980E-1,-9.930213928E0,-7.657032460E-2,1.342971772E-1,9.931417190E0
2.107243430E-1,-9.901499748E0,-7.178468257E-2,1.271187067E-1,9.902575901E0
2.131483540E-1,-9.908679008E0,-6.939185411E-2,1.247258782E-1,9.909706931E0
2.155718430E-1,-9.896714211E0,-9.092725813E-2,1.319043487E-1,9.898010845E0
2.179950730E-1,-9.906285286E0,-7.178468257E-2,1.271187067E-1,9.907360919E0
2.204181450E-1,-9.915857315E0,-7.417750359E-2,1.414756328E-1,9.917143941E0
2.228417910E-1,-9.906285286E0,-5.503492057E-2,1.151545867E-1,9.907107428E0
2.252653850E-1,-9.899106979E0,-5.503492057E-2,1.175474152E-1,9.899957840E0
2.276879370E-1,-9.911071777E0,-5.982056633E-2,1.247258782E-1,9.912037067E0
2.301111660E-1,-9.920642853E0,-5.264209956E-2,1.151545867E-1,9.921450820E0
2.325344480E-1,-9.908679008E0,-6.699903309E-2,1.390828192E-1,9.909881563E0
2.349572600E-1,-9.920642853E0,-8.135596663E-2,1.151545867E-1,9.921644722E0
2.373803330E-1,-9.918250084E0,-5.742774159E-2,1.271187067E-1,9.919230910E0
2.398035100E-1,-9.923035622E0,-5.742774159E-2,1.223330572E-1,9.923955828E0
