"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.709591360E-1,-2.661596489E1,1.265324593E1,1.421157169E1
6.734043440E-1,-2.583291245E1,1.161655617E1,1.395524120E1
6.758487190E-1,-2.500469780E1,1.054187965E1,1.373988628E1
6.782923650E-1,-2.410439873E1,9.426225662E0,1.352213955E1
6.807368440E-1,-2.319482613E1,8.289036751E0,1.333759308E1
6.831820530E-1,-2.217009926E1,7.096513748E0,1.318923855E1
6.856264280E-1,-2.108794594E1,5.856433392E0,1.311027527E1
6.880700740E-1,-1.996990013E1,4.556532383E0,1.309591866E1
6.905145530E-1,-1.872981834E1,3.242274761E0,1.313659668E1
6.929597610E-1,-1.743201256E1,1.870290041E0,1.316291714E1
6.954041360E-1,-1.607707596E1,4.962115884E-1,1.325862980E1
6.978477820E-1,-1.472931862E1,-8.901300430E-1,1.333998585E1
7.002922610E-1,-1.334537029E1,-2.247458696E0,1.333998585E1
7.027374690E-1,-1.193779182E1,-3.636193037E0,1.327538013E1
7.051818440E-1,-1.059212875E1,-5.048556805E0,1.311027527E1
7.076254900E-1,-9.297013283E0,-6.475576401E0,1.283958721E1
7.100699690E-1,-8.023433685E0,-7.899903774E0,1.245434284E1
7.125151780E-1,-6.680162430E0,-9.300602913E0,1.196830082E1
7.149595530E-1,-5.251049519E0,-1.070578766E1,1.133629608E1
7.174031990E-1,-3.725924015E0,-1.208016491E1,1.057478046E1
7.198476780E-1,-2.138585329E0,-1.344945812E1,9.653244972E0
7.222928860E-1,-5.105685592E-1,-1.475444317E1,8.642875671E0
7.247372610E-1,1.162911773E0,-1.600409508E1,7.558328629E0
7.271809070E-1,2.932105064E0,-1.727289009E1,6.459424496E0
7.296253860E-1,4.746761799E0,-1.850818443E1,5.336592674E0
7.320705940E-1,6.597311020E0,-1.976980019E1,4.197010994E0
7.345149690E-1,8.539086342E0,-2.107957077E1,3.153141975E0
7.369586150E-1,1.054038334E1,-2.238425827E1,2.157129526E0
7.394030940E-1,1.264965725E1,-2.363151550E1,1.237986565E0
7.418483030E-1,1.479242992E1,-2.477827644E1,2.730808854E-1
7.442926780E-1,1.699023628E1,-2.585085869E1,-7.205387354E-1
7.467363240E-1,1.929572105E1,-2.673440933E1,-1.893620014E0
7.491808030E-1,2.155574226E1,-2.757698250E1,-3.114557743E0
7.516260110E-1,2.384687042E1,-2.835046196E1,-4.476971149E0
7.540703860E-1,2.599442863E1,-2.903032303E1,-5.941977024E0
7.565140320E-1,2.807738113E1,-2.959054184E1,-7.392924786E0
7.589585110E-1,3.005714226E1,-3.011726189E1,-8.575576782E0
7.614037190E-1,3.188854980E1,-3.050041199E1,-9.533304214E0
7.638480940E-1,3.358117294E1,-3.083540726E1,-1.011984539E1
7.662917400E-1,3.513022614E1,-3.117548752E1,-1.019162941E1
7.687362190E-1,3.659313583E1,-3.158256721E1,-9.906584740E0
