"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.349941360E-1,-1.263079405E0,-5.031854510E-1,2.355427027E0
4.374393960E-1,-1.283848286E0,-5.044071078E-1,2.274795294E0
4.398837190E-1,-1.296065211E0,-5.031854510E-1,2.186833143E0
4.423273650E-1,-1.298508525E0,-4.970769584E-1,2.093984365E0
4.447718440E-1,-1.294843435E0,-4.897467792E-1,1.995027184E0
4.472170530E-1,-1.286291599E0,-4.836383164E-1,1.891183138E0
4.496614280E-1,-1.269187927E0,-4.885250926E-1,1.775122166E0
4.521050740E-1,-1.247197390E0,-4.970769584E-1,1.651731014E0
4.545495530E-1,-1.217876673E0,-5.117372870E-1,1.512457848E0
4.569947610E-1,-1.181225896E0,-5.239542127E-1,1.365854502E0
4.594391360E-1,-1.138466597E0,-5.300627351E-1,1.202147365E0
4.618827820E-1,-1.090820551E0,-5.288410187E-1,1.023779988E0
4.643272610E-1,-1.037065983E0,-5.239542127E-1,8.356390595E-1
4.667724690E-1,-9.759812355E-1,-5.117372870E-1,6.413896084E-1
4.692168440E-1,-9.124531150E-1,-4.909684956E-1,4.361449480E-1
4.716604900E-1,-8.464815617E-1,-4.616478086E-1,2.211267054E-1
4.741049690E-1,-7.768449783E-1,-4.262186885E-1,-1.527118147E-4
4.765501780E-1,-7.072083950E-1,-3.907895386E-1,-2.310529798E-1
4.789945530E-1,-6.374191046E-1,-3.565820754E-1,-4.729484916E-1
4.814381990E-1,-5.653391480E-1,-3.223746419E-1,-7.172874212E-1
4.838826780E-1,-4.932591617E-1,-2.930539846E-1,-9.775083065E-1
4.863278860E-1,-4.175141156E-1,-2.698417902E-1,-1.245059371E0
4.887722610E-1,-3.393256664E-1,-2.490729690E-1,-1.517497301E0
4.912159070E-1,-2.635805905E-1,-2.331909388E-1,-1.800930381E0
4.936603860E-1,-1.878355294E-1,-2.221956849E-1,-2.094137192E0
4.961055940E-1,-1.157555580E-1,-2.099787444E-1,-2.395895720E0
4.985499690E-1,-4.856235534E-2,-1.977618039E-1,-2.701319218E0
5.009936150E-1,8.857285604E-3,-1.794363856E-1,-3.014073133E0
5.034380940E-1,5.894676223E-2,-1.513374150E-1,-3.325605154E0
5.058833030E-1,9.315420687E-2,-1.122431830E-1,-3.633472204E0
5.083276780E-1,1.139230132E-1,-6.337540597E-2,-3.940117598E0
5.107713240E-1,1.224748790E-1,-7.177455351E-3,-4.235767841E0
5.132158030E-1,1.139230132E-1,5.757235363E-2,-4.521644115E0
5.156610110E-1,9.071081877E-2,1.296523362E-1,-4.794082165E0
5.181053860E-1,5.405998230E-2,2.066190839E-1,-5.049416065E0
5.205490320E-1,-2.137965523E-3,2.872509360E-1,-5.292685986E0
5.229935110E-1,-6.810946763E-2,3.739912212E-1,-5.518699646E0
5.254387190E-1,-1.475196183E-1,4.607315361E-1,-5.733717918E0
5.278830940E-1,-2.330382317E-1,5.596888065E-1,-5.935297489E0
5.303267400E-1,-3.246653080E-1,6.647545099E-1,-6.124660015E0
5.327712190E-1,-4.114056230E-1,7.722636461E-1,-6.303027630E0
5.352164280E-1,-4.981459379E-1,8.797727823E-1,-6.474064827E0
5.376608030E-1,-5.775560737E-1,9.860602021E-1,-6.634106636E0
5.401044490E-1,-6.520794630E-1,1.082574010E0,-6.786818504E0
5.425489280E-1,-7.157602906E-1,1.174201131E0,-6.934643745E0
5.449941360E-1,-7.731798887E-1,1.256054640E0,-7.070251465E0
