"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.974840130E-1,1.136590727E-2,9.579366684E0,-4.139583111E-1,9.588313550E0
1.999286480E-1,-2.691925503E-2,9.536295891E0,-4.354937077E-1,9.546272505E0
2.023740130E-1,-2.931207791E-2,9.579366684E0,-4.235295951E-1,9.588769607E0
2.048177630E-1,-3.409772366E-2,9.586544991E0,-4.235295951E-1,9.595956692E0
2.072623980E-1,6.580262445E-3,9.588937759E0,-4.259224236E-1,9.598394687E0
2.097069810E-1,4.007977992E-2,9.553045273E0,-4.259224236E-1,9.562619426E0
2.121514610E-1,4.965107143E-2,9.553045273E0,-3.996013701E-1,9.561528145E0
2.145968770E-1,1.794616925E-3,9.569794655E0,-3.900300860E-1,9.577739630E0
2.170406270E-1,-2.213360928E-2,9.579366684E0,-4.139583111E-1,9.588332360E0
2.194852630E-1,-4.366901144E-2,9.588937759E0,-4.187439680E-1,9.598175912E0
2.219306270E-1,-7.776673418E-3,9.581759453E0,-4.259224236E-1,9.591224354E0
2.243743770E-1,3.290131316E-2,9.550652504E0,-4.115654826E-1,9.559572788E0
2.268190130E-1,4.247260094E-2,9.579366684E0,-4.307080805E-1,9.589138618E0
2.292634920E-1,2.811566554E-2,9.565009117E0,-4.211367965E-1,9.574317005E0
2.317081270E-1,1.375873014E-2,9.596116066E0,-4.163511395E-1,9.605153884E0
2.341534920E-1,-2.213360928E-2,9.598508835E0,-4.139583111E-1,9.607456647E0
2.365972420E-1,-1.256231871E-2,9.574581146E0,-4.307080805E-1,9.584272084E0
2.390418770E-1,4.187439568E-3,9.574581146E0,-4.139583111E-1,9.583526655E0
2.414872420E-1,1.615155302E-2,9.584152222E0,-4.259224236E-1,9.593625206E0
2.439309400E-1,1.615155302E-2,9.584152222E0,-4.163511395E-1,9.593205041E0
2.463755750E-1,6.580262445E-3,9.581759453E0,-4.283152521E-1,9.591330016E0
2.488201580E-1,1.136590727E-2,9.588937759E0,-4.259224236E-1,9.598399161E0
2.512647420E-1,-7.776673418E-3,9.572187424E0,-4.402793646E-1,9.582310706E0
2.537101060E-1,-5.383851007E-3,9.572187424E0,-4.211367965E-1,9.581448599E0
2.561538560E-1,2.811566554E-2,9.562616348E0,-4.139583111E-1,9.571613417E0
2.585984400E-1,4.187439568E-3,9.557830811E0,-4.259224236E-1,9.567317140E0
2.610438040E-1,8.973085321E-3,9.576973915E0,-4.235295951E-1,9.586338571E0
2.634875540E-1,6.580262445E-3,9.555438042E0,-4.139583111E-1,9.564402802E0
2.659321900E-1,-2.452643216E-2,9.565009117E0,-4.307080805E-1,9.574732916E0
2.683767730E-1,-1.495514158E-2,9.586544991E0,-4.139583111E-1,9.595490086E0
2.708213560E-1,4.187439568E-3,9.569794655E0,-4.259224236E-1,9.579269136E0
2.732667210E-1,2.333002165E-2,9.584152222E0,-4.235295951E-1,9.593534042E0
2.757104190E-1,1.854437590E-2,9.584152222E0,-4.235295951E-1,9.593523598E0
2.781550540E-1,8.973085321E-3,9.576973915E0,-4.139583111E-1,9.585920476E0
2.806004190E-1,-2.991028363E-3,9.567401886E0,-4.283152521E-1,9.576985003E0
2.830441690E-1,6.580262445E-3,9.569794655E0,-4.187439680E-1,9.578953990E0
2.854888040E-1,4.187439568E-3,9.574581146E0,-4.402793646E-1,9.584699660E0
2.879333880E-1,2.333002165E-2,9.562616348E0,-4.187439680E-1,9.571808723E0
2.903778670E-1,3.290131316E-2,9.555438042E0,-4.091726840E-1,9.564251197E0
2.928233360E-1,2.333002165E-2,9.569794655E0,-4.115654826E-1,9.578669019E0
2.952670330E-1,-2.991028363E-3,9.574581146E0,-4.235295951E-1,9.583944407E0
2.977116690E-1,-1.256231871E-2,9.574581146E0,-4.163511395E-1,9.583637629E0
3.001570330E-1,-5.383851007E-3,9.581759453E0,-4.019941986E-1,9.590189911E0
3.026007830E-1,6.580262445E-3,9.588937759E0,-4.115654826E-1,9.597768324E0
3.050454190E-1,-1.016949583E-2,9.581759453E0,-4.378865361E-1,9.591765335E0
3.074898980E-1,1.794616925E-3,9.569794655E0,-4.283152521E-1,9.579375079E0
3.099345330E-1,3.050848842E-2,9.567401886E0,-4.259224236E-1,9.576926413E0
3.123798980E-1,6.580262445E-3,9.555438042E0,-4.283152521E-1,9.565034941E0
3.148236480E-1,1.375873014E-2,9.581759453E0,-4.091726840E-1,9.590501853E0
3.172682830E-1,-1.734796353E-2,9.576973915E0,-4.426721931E-1,9.587214872E0
3.197136480E-1,1.854437590E-2,9.565009117E0,-4.187439680E-1,9.574188729E0
3.221573460E-1,-5.383851007E-3,9.576973915E0,-4.259224236E-1,9.586441898E0
3.246019810E-1,6.580262445E-3,9.588937759E0,-4.283152521E-1,9.598501165E0
3.270465650E-1,4.187439568E-3,9.579366684E0,-4.259224236E-1,9.588831707E0
3.294911480E-1,-7.776673418E-3,9.565009117E0,-4.307080805E-1,9.574704661E0
3.319365130E-1,-3.170489892E-2,9.562616348E0,-4.163511395E-1,9.571728417E0
3.343802630E-1,-3.170489892E-2,9.553045273E0,-4.283152521E-1,9.562694868E0
3.368248460E-1,1.136590727E-2,9.569794655E0,-4.115654826E-1,9.578647351E0
3.392702630E-1,1.136590727E-2,9.596116066E0,-4.307080805E-1,9.605783788E0
3.417139610E-1,4.247260094E-2,9.581759453E0,-4.283152521E-1,9.591421797E0
3.441585960E-1,1.854437590E-2,9.567401886E0,-4.019941986E-1,9.575861427E0
3.466031790E-1,1.794616925E-3,9.557830811E0,-4.187439680E-1,9.566999505E0
3.490477630E-1,-1.495514158E-2,9.572187424E0,-3.948157430E-1,9.580337948E0
3.514931270E-1,-1.974078640E-2,9.560223579E0,-4.259224236E-1,9.569726981E0
3.539368250E-1,-1.256231871E-2,9.579366684E0,-4.378865361E-1,9.589377899E0
3.563814610E-1,-2.991028363E-3,9.574581146E0,-4.211367965E-1,9.583838963E0
3.588268250E-1,2.333002165E-2,9.572187424E0,-4.163511395E-1,9.581266338E0
3.612705750E-1,2.811566554E-2,9.579366684E0,-4.115654826E-1,9.588245027E0
3.637152110E-1,6.580262445E-3,9.565009117E0,-4.235295951E-1,9.574383533E0
3.661597940E-1,-1.495514158E-2,9.572187424E0,-4.331009090E-1,9.581992075E0
3.686042730E-1,-1.974078640E-2,9.572187424E0,-4.307080805E-1,9.581892883E0
3.710496900E-1,-2.991028363E-3,9.572187424E0,-4.283152521E-1,9.581765755E0
3.734934400E-1,-5.982056609E-4,9.579366684E0,-4.307080805E-1,9.589044576E0
3.759380750E-1,1.375873014E-2,9.560223579E0,-4.187439680E-1,9.569399704E0
3.783834400E-1,1.854437590E-2,9.567401886E0,-4.235295951E-1,9.576789653E0
3.808271380E-1,-2.991028363E-3,9.576973915E0,-4.163511395E-1,9.586020373E0
3.832717730E-1,-5.982056609E-4,9.569794655E0,-4.163511395E-1,9.578847445E0
3.857163560E-1,-1.495514158E-2,9.562616348E0,-4.139583111E-1,9.571583806E0
3.881609400E-1,-7.776673418E-3,9.562616348E0,-4.331009090E-1,9.572422280E0
3.906063040E-1,-2.991028363E-3,9.569794655E0,-4.139583111E-1,9.578744185E0
3.930500540E-1,3.290131316E-2,9.596116066E0,-4.331009090E-1,9.605940997E0
3.954946900E-1,1.794616925E-3,9.584152222E0,-4.354937077E-1,9.594041474E0
3.979400540E-1,-5.982056609E-4,9.588937759E0,-4.091726840E-1,9.597663778E0
4.003837520E-1,-1.016949583E-2,9.565009117E0,-4.450650215E-1,9.575363476E0
4.028283880E-1,-3.409772366E-2,9.557830811E0,-4.235295951E-1,9.567270759E0
4.052729710E-1,-2.213360928E-2,9.569794655E0,-4.307080805E-1,9.579507768E0
4.077175540E-1,6.580262445E-3,9.572187424E0,-4.259224236E-1,9.581660883E0
4.101629190E-1,1.375873014E-2,9.584152222E0,-4.139583111E-1,9.593097758E0
4.126066690E-1,1.136590727E-2,9.576973915E0,-4.091726840E-1,9.585717544E0
4.150512520E-1,1.854437590E-2,9.562616348E0,-4.211367965E-1,9.571903234E0
4.174966170E-1,1.794616925E-3,9.574581146E0,-4.163511395E-1,9.583629564E0
4.199403670E-1,-1.495514158E-2,9.567401886E0,-4.115654826E-1,9.576261726E0
4.223850020E-1,-7.776673418E-3,9.569794655E0,-4.187439680E-1,9.578954887E0
4.248295860E-1,-1.734796353E-2,9.572187424E0,-4.283152521E-1,9.581780992E0
4.272741690E-1,1.794616925E-3,9.576973915E0,-3.996013701E-1,9.585307186E0
4.297195330E-1,1.615155302E-2,9.565009117E0,-4.211367965E-1,9.574289346E0
4.321632310E-1,1.854437590E-2,9.562616348E0,-4.187439680E-1,9.571798255E0
4.346078670E-1,8.973085321E-3,9.569794655E0,-4.115654826E-1,9.578644810E0
4.370532310E-1,-2.931207791E-2,9.576973915E0,-4.259224236E-1,9.586485199E0
4.394969810E-1,-5.383851007E-3,9.576973915E0,-4.163511395E-1,9.586021418E0
4.419416170E-1,-7.776673418E-3,9.567401886E0,-4.211367965E-1,9.576669334E0
4.443860960E-1,-2.991028363E-3,9.565009117E0,-4.402793646E-1,9.575137298E0
4.468307310E-1,1.854437590E-2,9.576973915E0,-4.331009090E-1,9.586779942E0
4.492760960E-1,1.854437590E-2,9.560223579E0,-4.115654826E-1,9.569096349E0
4.517198460E-1,-5.383851007E-3,9.574581146E0,-4.187439680E-1,9.583735160E0
4.541644810E-1,-2.991028363E-3,9.560223579E0,-4.307080805E-1,9.569921279E0
4.566098460E-1,8.973085321E-3,9.576973915E0,-4.378865361E-1,9.586983598E0
4.590535440E-1,-1.734796353E-2,9.569794655E0,-4.163511395E-1,9.578863135E0
4.614981790E-1,-1.734796353E-2,9.581759453E0,-4.331009090E-1,9.591558349E0
4.639427630E-1,1.794616925E-3,9.584152222E0,-4.307080805E-1,9.593825435E0
4.663873460E-1,2.333002165E-2,9.591330528E0,-4.235295951E-1,9.600705334E0
4.688327110E-1,-1.495514158E-2,9.576973915E0,-4.187439680E-1,9.586135798E0
4.712764610E-1,-5.982056609E-4,9.574581146E0,-4.115654826E-1,9.583422699E0
4.737210960E-1,-2.991028363E-3,9.565009117E0,-4.211367965E-1,9.574276190E0
4.761664610E-1,4.187439568E-3,9.569794655E0,-4.235295951E-1,9.579163042E0
4.786101580E-1,4.187439568E-3,9.572187424E0,-4.498506486E-1,9.582753008E0
4.810547940E-1,1.794616925E-3,9.562616348E0,-3.996013701E-1,9.570962120E0
4.834993770E-1,2.333002165E-2,9.557830811E0,-3.828516304E-1,9.565524004E0
4.859439610E-1,4.187439568E-3,9.574581146E0,-4.091726840E-1,9.583321133E0
4.883893250E-1,4.187439568E-3,9.593723297E0,-4.354937077E-1,9.603603439E0
4.908330230E-1,-1.495514158E-2,9.584152222E0,-4.187439680E-1,9.593307249E0
4.932776580E-1,-5.383851007E-3,9.567401886E0,-4.259224236E-1,9.576879332E0
4.957230230E-1,1.136590727E-2,9.574581146E0,-4.139583111E-1,9.583532480E0
4.981667730E-1,-5.383851007E-3,9.588937759E0,-4.115654826E-1,9.597767578E0
5.006114080E-1,1.854437590E-2,9.588937759E0,-3.996013701E-1,9.597278390E0
5.030559920E-1,1.375873014E-2,9.574581146E0,-4.402793646E-1,9.584708621E0
5.055005750E-1,-5.383851007E-3,9.569794655E0,-4.354937077E-1,9.579700073E0
5.079459400E-1,-1.256231871E-2,9.576973915E0,-4.378865361E-1,9.586987629E0
5.103896380E-1,-1.734796353E-2,9.565009117E0,-4.474578202E-1,9.575485307E0
5.128342730E-1,-1.495514158E-2,9.576973915E0,-4.163511395E-1,9.586031572E0
5.152796380E-1,-7.776673418E-3,9.579366684E0,-4.163511395E-1,9.588413571E0
5.177233880E-1,-2.991028363E-3,9.557830811E0,-4.378865361E-1,9.567856780E0
5.201680230E-1,1.375873014E-2,9.572187424E0,-3.924229145E-1,9.580237843E0
5.226125020E-1,1.375873014E-2,9.579366684E0,-4.259224236E-1,9.588840664E0
5.250571380E-1,-2.991028363E-3,9.574581146E0,-4.307080805E-1,9.584264318E0
5.275025020E-1,-1.974078640E-2,9.581759453E0,-4.235295951E-1,9.591135555E0
5.299462520E-1,1.375873014E-2,9.567401886E0,-4.259224236E-1,9.576887702E0
5.323908880E-1,6.580262445E-3,9.576973915E0,-4.378865361E-1,9.586981657E0
5.348362520E-1,1.136590727E-2,9.579366684E0,-4.259224236E-1,9.588837529E0
5.372799500E-1,-5.982056609E-4,9.574581146E0,-4.259224236E-1,9.584050000E0
5.397245860E-1,-1.016949583E-2,9.576973915E0,-4.211367965E-1,9.586234349E0
5.421691690E-1,-1.256231871E-2,9.588937759E0,-4.259224236E-1,9.598400652E0
5.446137520E-1,-1.016949583E-2,9.581759453E0,-4.235295951E-1,9.591120630E0
