"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.461189311E1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
3.461433744E1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
3.461678108E1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
3.461922551E1,-1.221694518E-3,-2.290677279E-3,-2.443389036E-3,3.565093249E-3
3.462167077E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.462411515E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.462655879E1,1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
3.462900322E1,1.221694518E-3,1.527118147E-4,-2.443389036E-3,2.736057085E-3
3.463144848E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.463389285E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.463633645E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.463878087E1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.464122613E1,1.221694518E-3,-1.068982761E-3,1.221694518E-3,2.031698583E-3
3.464367051E1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
3.464611416E1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
3.464855858E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.465100384E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.465344822E1,1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.465589181E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.465833624E1,1.221694518E-3,-1.068982761E-3,0.000000000E0,1.623348896E-3
3.466078150E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.466322587E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.466566952E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.466811395E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.467055921E1,0.000000000E0,1.374406274E-3,1.221694518E-3,1.838893717E-3
3.467300358E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.467544718E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.467789160E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.468033686E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.468278124E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.468522488E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.468766931E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.469011457E1,-1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
3.469255895E1,-1.221694518E-3,1.527118147E-4,-2.443389036E-3,2.736057085E-3
3.469500254E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.469744697E1,0.000000000E0,1.374406274E-3,1.221694518E-3,1.838893717E-3
3.469989223E1,0.000000000E0,-1.068982761E-3,0.000000000E0,1.068982761E-3
3.470233660E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.470478025E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.470722468E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.470966994E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.471211431E1,-1.221694518E-3,-1.068982761E-3,-1.221694518E-3,2.031698583E-3
3.471455790E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.471700233E1,1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
3.471944759E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.472189197E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.472433561E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.472678004E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.472922530E1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
3.473166968E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.473411327E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.473655770E1,1.221694518E-3,1.527118147E-4,2.443389036E-3,2.736057085E-3
3.473900296E1,0.000000000E0,1.374406274E-3,2.443389036E-3,2.803416235E-3
3.474144733E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.474389098E1,-1.221694518E-3,1.374406274E-3,0.000000000E0,1.838893717E-3
3.474633540E1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
3.474878067E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.475122504E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.475366863E1,0.000000000E0,1.527118147E-4,-2.443389036E-3,2.448156629E-3
3.475611306E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.475855832E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.476100270E1,-1.221694518E-3,1.374406274E-3,-1.221694518E-3,2.207729059E-3
3.476344634E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.476589077E1,0.000000000E0,1.527118147E-4,2.443389036E-3,2.448156629E-3
3.476833603E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.477078041E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.477322400E1,-1.221694518E-3,1.527118147E-4,-2.443389036E-3,2.736057085E-3
3.477566843E1,-2.443389036E-3,1.374406274E-3,-1.221694518E-3,3.058051681E-3
3.477811369E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.478055806E1,0.000000000E0,1.527118147E-4,1.221694518E-3,1.231202012E-3
3.478300171E1,1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.478544613E1,-1.221694518E-3,1.374406274E-3,-2.443389036E-3,3.058051681E-3
3.478789140E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.479033577E1,0.000000000E0,1.527118147E-4,-1.221694518E-3,1.231202012E-3
3.479277936E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.479522379E1,0.000000000E0,1.374406274E-3,-1.221694518E-3,1.838893717E-3
3.479766905E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.480011343E1,-1.221694518E-3,1.374406274E-3,1.221694518E-3,2.207729059E-3
3.480255707E1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
3.480500150E1,0.000000000E0,1.527118147E-4,0.000000000E0,1.527118147E-4
3.480744676E1,0.000000000E0,1.374406274E-3,0.000000000E0,1.374406274E-3
3.480989113E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.481233473E1,-1.221694518E-3,1.527118147E-4,-1.221694518E-3,1.734472798E-3
3.481477916E1,-1.221694518E-3,1.527118147E-4,1.221694518E-3,1.734472798E-3
3.481722442E1,0.000000000E0,-1.068982761E-3,-1.221694518E-3,1.623348896E-3
3.481966879E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.482211244E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
3.482455686E1,-1.221694518E-3,1.527118147E-4,0.000000000E0,1.231202012E-3
