"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.915940260E-1,1.190429255E-1,-1.017188931E1,-3.637090325E-1,1.017908579E1
1.940377240E-1,1.070788130E-1,-1.016710377E1,-3.780659735E-1,1.017469404E1
1.964823070E-1,1.094716340E-1,-1.017188931E1,-3.684946895E-1,1.017915048E1
1.989276200E-1,1.214357466E-1,-1.017906761E1,-3.661018610E-1,1.018637299E1
2.013713180E-1,1.142572835E-1,-1.018385315E1,-3.708875179E-1,1.019124513E1
2.038159010E-1,9.990034252E-2,-1.017906761E1,-3.661018610E-1,1.018613902E1
2.062604840E-1,1.094716340E-1,-1.015274620E1,-3.565305769E-1,1.015959416E1
2.087050160E-1,1.118644550E-1,-1.015992451E1,-3.661018610E-1,1.016713383E1
2.111503280E-1,1.118644550E-1,-1.016231823E1,-3.780659735E-1,1.016996359E1
2.135940260E-1,1.118644550E-1,-1.016231823E1,-3.756731451E-1,1.016987491E1
2.160386090E-1,1.070788130E-1,-1.016710377E1,-3.684946895E-1,1.017434289E1
2.184839220E-1,1.070788130E-1,-1.016471100E1,-3.804588020E-1,1.017239227E1
2.209276200E-1,1.333998591E-1,-1.015992451E1,-3.780659735E-1,1.016783140E1
2.233722030E-1,1.094716340E-1,-1.017667484E1,-3.804588020E-1,1.018437253E1
2.258167340E-1,1.046859920E-1,-1.017667484E1,-3.756731451E-1,1.018414456E1
2.282612660E-1,1.094716340E-1,-1.016231823E1,-3.708875179E-1,1.016967322E1
2.307066300E-1,1.070788130E-1,-1.015513897E1,-3.708875179E-1,1.016247366E1
2.331502760E-1,1.094716340E-1,-1.015753174E1,-3.996013701E-1,1.016597837E1
2.355949110E-1,9.990034252E-2,-1.017428207E1,-3.565305769E-1,1.018101713E1
2.380402240E-1,1.166501045E-1,-1.016949654E1,-3.661018610E-1,1.017675280E1
2.404839220E-1,1.118644550E-1,-1.018146038E1,-3.876372576E-1,1.018945100E1
2.429285050E-1,1.118644550E-1,-1.017667484E1,-3.684946895E-1,1.018395860E1
2.453730360E-1,1.046859920E-1,-1.016471100E1,-3.708875179E-1,1.017201388E1
2.478175680E-1,1.046859920E-1,-1.017428207E1,-3.780659735E-1,1.018184211E1
2.502628800E-1,1.214357466E-1,-1.015753174E1,-3.780659735E-1,1.016529053E1
2.527065780E-1,1.046859920E-1,-1.020299530E1,-3.804588020E-1,1.021062296E1
2.551511610E-1,1.094716340E-1,-1.017667484E1,-3.661018610E-1,1.018384630E1
2.575965260E-1,1.190429255E-1,-1.016949654E1,-3.637090325E-1,1.017669471E1
2.600401720E-1,1.262213886E-1,-1.017188931E1,-3.804588020E-1,1.017978452E1
2.624847550E-1,9.750752151E-2,-1.016710377E1,-3.732803464E-1,1.017442111E1
2.649293380E-1,1.142572835E-1,-1.016471100E1,-3.613162339E-1,1.017177240E1
2.673738700E-1,1.166501045E-1,-1.017428207E1,-3.828516304E-1,1.018215097E1
2.698191820E-1,1.070788130E-1,-1.015274620E1,-3.613162339E-1,1.015973773E1
2.722628800E-1,1.094716340E-1,-1.016949654E1,-3.852444589E-1,1.017737968E1
2.747074630E-1,1.022931710E-1,-1.018624592E1,-3.613162339E-1,1.019316532E1
2.771527760E-1,9.272187948E-2,-1.015992451E1,-3.708875179E-1,1.016711468E1
2.795964740E-1,1.333998591E-1,-1.016949654E1,-3.972085714E-1,1.017812507E1
2.820410570E-1,1.190429255E-1,-1.014556789E1,-3.684946895E-1,1.015295560E1
2.844855880E-1,9.511470050E-2,-1.017188931E1,-3.780659735E-1,1.017935719E1
2.869301200E-1,1.142572835E-1,-1.015513897E1,-3.756731451E-1,1.016272761E1
2.893754840E-1,1.214357466E-1,-1.016710377E1,-3.804588020E-1,1.017494445E1
2.918191820E-1,1.142572835E-1,-1.017667484E1,-3.613162339E-1,1.018372795E1
2.942637660E-1,1.118644550E-1,-1.016471100E1,-3.804588020E-1,1.017244377E1
2.967090780E-1,1.238285750E-1,-1.016231823E1,-3.828516304E-1,1.017028125E1
2.991527760E-1,9.272187948E-2,-1.016949654E1,-3.900300860E-1,1.017739557E1
3.015973590E-1,1.022931710E-1,-1.014796066E1,-3.756731451E-1,1.015542711E1
3.040418910E-1,1.046859920E-1,-1.018146038E1,-3.661018610E-1,1.018857817E1
3.064864220E-1,1.046859920E-1,-1.017667484E1,-3.732803464E-1,1.018405657E1
3.089317340E-1,1.142572835E-1,-1.015753174E1,-3.708875179E-1,1.016494286E1
3.113754320E-1,1.142572835E-1,-1.015513897E1,-3.780659735E-1,1.016281635E1
3.138200160E-1,1.094716340E-1,-1.015992451E1,-3.804588020E-1,1.016763487E1
3.162653800E-1,1.118644550E-1,-1.017667484E1,-3.637090325E-1,1.018378656E1
3.187090260E-1,1.022931710E-1,-1.016710377E1,-3.804588020E-1,1.017473399E1
3.211536090E-1,9.032905847E-2,-1.017906761E1,-3.972085714E-1,1.018721510E1
3.235981930E-1,1.166501045E-1,-1.015035343E1,-3.876372576E-1,1.015842235E1
3.260427240E-1,1.214357466E-1,-1.017428207E1,-3.876372576E-1,1.018238798E1
3.284880360E-1,1.166501045E-1,-1.015753174E1,-3.876372576E-1,1.016559496E1
3.309317340E-1,1.070788130E-1,-1.015753174E1,-3.565305769E-1,1.016435098E1
3.333763180E-1,1.070788130E-1,-1.017188931E1,-3.780659735E-1,1.017947601E1
3.358216300E-1,9.990034252E-2,-1.016231823E1,-3.948157430E-1,1.017047547E1
3.382653280E-1,9.511470050E-2,-1.016471100E1,-3.924229145E-1,1.017272787E1
3.407099110E-1,9.032905847E-2,-1.016471100E1,-3.780659735E-1,1.017214053E1
3.431544430E-1,1.118644550E-1,-1.016231823E1,-3.708875179E-1,1.016969926E1
3.455989740E-1,1.142572835E-1,-1.015992451E1,-3.780659735E-1,1.016759827E1
3.480443380E-1,1.022931710E-1,-1.016231823E1,-3.756731451E-1,1.016977414E1
3.504879840E-1,1.142572835E-1,-1.017188931E1,-3.732803464E-1,1.017937744E1
3.529326200E-1,1.070788130E-1,-1.017428207E1,-3.541377485E-1,1.018100659E1
3.553779320E-1,1.070788130E-1,-1.015992451E1,-3.852444589E-1,1.016778959E1
3.578216300E-1,9.990034252E-2,-1.016710377E1,-3.708875179E-1,1.017435682E1
3.602662130E-1,9.272187948E-2,-1.017428207E1,-3.876372576E-1,1.018208602E1
3.627107450E-1,1.166501045E-1,-1.016471100E1,-3.732803464E-1,1.017223157E1
3.651552760E-1,1.094716340E-1,-1.016949654E1,-3.661018610E-1,1.017667305E1
3.676005880E-1,9.511470050E-2,-1.015992451E1,-3.661018610E-1,1.016696333E1
3.700442860E-1,1.022931710E-1,-1.016949654E1,-3.684946895E-1,1.017668473E1
3.724888700E-1,1.214357466E-1,-1.018385315E1,-3.732803464E-1,1.019141550E1
3.749342340E-1,9.750752151E-2,-1.018624592E1,-3.852444589E-1,1.019399465E1
3.773778800E-1,9.272187948E-2,-1.016949654E1,-4.043870270E-1,1.017795589E1
3.798224630E-1,1.118644550E-1,-1.016710377E1,-3.684946895E-1,1.017439438E1
3.822669950E-1,1.118644550E-1,-1.017188931E1,-3.924229145E-1,1.018007080E1
3.847115780E-1,1.070788130E-1,-1.017667484E1,-3.924229145E-1,1.018480105E1
3.871568910E-1,1.094716340E-1,-1.016231823E1,-3.900300860E-1,1.017038934E1
3.896005880E-1,1.286142170E-1,-1.016471100E1,-3.661018610E-1,1.017211492E1
3.920451720E-1,1.214357466E-1,-1.016710377E1,-3.661018610E-1,1.017441773E1
3.944904840E-1,1.022931710E-1,-1.017188931E1,-3.924229145E-1,1.017997012E1
3.969341820E-1,1.238285750E-1,-1.017906761E1,-3.804588020E-1,1.018692789E1
3.993787660E-1,1.046859920E-1,-1.016949654E1,-3.589234054E-1,1.017636698E1
4.018232970E-1,1.094716340E-1,-1.016471100E1,-3.684946895E-1,1.017197729E1
4.042678280E-1,1.357926875E-1,-1.017906761E1,-3.684946895E-1,1.018664054E1
4.067131930E-1,1.070788130E-1,-1.016231823E1,-3.684946895E-1,1.016956076E1
4.091568380E-1,9.272187948E-2,-1.016471100E1,-3.661018610E-1,1.017172442E1
4.116014220E-1,9.750752151E-2,-1.016949654E1,-3.613162339E-1,1.017638035E1
4.140467860E-1,1.238285750E-1,-1.018385315E1,-3.637090325E-1,1.019109821E1
4.164904840E-1,1.166501045E-1,-1.016471100E1,-3.756731451E-1,1.017231966E1
4.189350680E-1,1.142572835E-1,-1.015753174E1,-3.852444589E-1,1.016547682E1
4.213795990E-1,9.511470050E-2,-1.017667484E1,-3.828516304E-1,1.018431800E1
4.238241300E-1,1.046859920E-1,-1.016710377E1,-3.708875179E-1,1.017440493E1
4.262694430E-1,1.094716340E-1,-1.017667484E1,-3.732803464E-1,1.018410689E1
4.287131410E-1,1.022931710E-1,-1.017906761E1,-3.493520916E-1,1.018557452E1
4.311577240E-1,1.262213886E-1,-1.016471100E1,-3.589234054E-1,1.017182911E1
4.336030360E-1,9.750752151E-2,-1.016710377E1,-3.541377485E-1,1.017373679E1
4.360467340E-1,9.750752151E-2,-1.018624592E1,-3.637090325E-1,1.019320351E1
4.384913180E-1,7.836493850E-2,-1.017188931E1,-3.661018610E-1,1.017877712E1
4.409358490E-1,1.022931710E-1,-1.015753174E1,-3.756731451E-1,1.016499116E1
4.433804320E-1,8.793623000E-2,-1.016471100E1,-3.756731451E-1,1.017203091E1
4.458257450E-1,1.238285750E-1,-1.016471100E1,-3.708875179E-1,1.017222890E1
4.482694430E-1,1.190429255E-1,-1.017906761E1,-3.708875179E-1,1.018651786E1
4.507140260E-1,1.118644550E-1,-1.017667484E1,-3.708875179E-1,1.018404547E1
4.531593380E-1,1.094716340E-1,-1.016710377E1,-3.852444589E-1,1.017498876E1
4.556030360E-1,1.094716340E-1,-1.015992451E1,-3.637090325E-1,1.016702190E1
4.580476200E-1,1.046859920E-1,-1.017188931E1,-3.684946895E-1,1.017910013E1
4.604921510E-1,9.272187948E-2,-1.016471100E1,-3.684946895E-1,1.017181082E1
4.629366820E-1,1.094716340E-1,-1.016710377E1,-3.708875179E-1,1.017445530E1
4.653819950E-1,9.990034252E-2,-1.017188931E1,-3.924229145E-1,1.017994636E1
