"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.375230930E-1,-1.564307809E-1,-1.286142170E-1,9.892526627E0
2.399673640E-1,-1.396810263E-1,-1.480558962E-1,9.890133858E0
2.424108540E-1,-1.396810263E-1,-1.286142170E-1,9.892526627E0
2.448551760E-1,-1.157527938E-1,-1.429711580E-1,9.878170013E0
2.473002810E-1,-1.253240854E-1,-1.310070455E-1,9.870991707E0
2.497446040E-1,-1.516451389E-1,-1.381855011E-1,9.885348320E0
2.521880410E-1,-1.492523104E-1,-1.286142170E-1,9.875777245E0
2.546324160E-1,-1.229312643E-1,-1.480558962E-1,9.899705887E0
2.570775200E-1,-1.372881979E-1,-1.381855011E-1,9.885348320E0
2.595218430E-1,-1.109671518E-1,-1.310070455E-1,9.873384476E0
2.619652810E-1,-1.229312643E-1,-1.405783296E-1,9.892526627E0
2.644096560E-1,-1.229312643E-1,-1.310070455E-1,9.873384476E0
2.668547600E-1,-1.205384433E-1,-1.333998591E-1,9.885348320E0
2.692990310E-1,-1.205384433E-1,-1.405783296E-1,9.878170013E0
2.717425200E-1,-1.325025558E-1,-1.262213886E-1,9.887741089E0
2.741868430E-1,-1.157527938E-1,-1.429711580E-1,9.885348320E0
2.766319470E-1,-1.157527938E-1,-1.405783296E-1,9.875777245E0
2.790762700E-1,-1.444666684E-1,-1.381855011E-1,9.861420631E0
2.815197080E-1,-1.325025558E-1,-1.310070455E-1,9.882955551E0
2.839640830E-1,-1.396810263E-1,-1.310070455E-1,9.902098656E0
2.864091870E-1,-1.492523104E-1,-1.286142170E-1,9.897313118E0
2.888534580E-1,-1.444666684E-1,-1.238285750E-1,9.887741089E0
2.912969470E-1,-1.253240854E-1,-1.310070455E-1,9.902098656E0
2.937413220E-1,-1.181456149E-1,-1.480558962E-1,9.880562782E0
2.961863740E-1,-1.133599728E-1,-1.528415531E-1,9.875777245E0
2.986306970E-1,-1.540379524E-1,-1.166501045E-1,9.866206169E0
3.010741350E-1,-1.301097274E-1,-1.286142170E-1,9.878170013E0
3.035185100E-1,-1.253240854E-1,-1.405783296E-1,9.887741089E0
3.059636140E-1,-1.372881979E-1,-1.429711580E-1,9.904491425E0
3.084079370E-1,-1.133599728E-1,-1.310070455E-1,9.866206169E0
3.108513740E-1,-1.396810263E-1,-1.286142170E-1,9.882955551E0
3.132957490E-1,-1.109671518E-1,-1.333998591E-1,9.904491425E0
3.157408540E-1,-1.301097274E-1,-1.357926875E-1,9.868598938E0
3.181851240E-1,-1.157527938E-1,-1.576271951E-1,9.868598938E0
3.206286140E-1,-1.301097274E-1,-1.453639716E-1,9.887741089E0
3.230729370E-1,-1.372881979E-1,-1.166501045E-1,9.897313118E0
3.255180410E-1,-1.229312643E-1,-1.480558962E-1,9.899705887E0
3.279623640E-1,-1.277169138E-1,-1.190429255E-1,9.878170013E0
3.304058010E-1,-1.492523104E-1,-1.286142170E-1,9.887741089E0
3.328501760E-1,-1.277169138E-1,-1.453639716E-1,9.892526627E0
3.352952810E-1,-1.420738399E-1,-1.480558962E-1,9.875777245E0
3.377396040E-1,-1.348953694E-1,-1.286142170E-1,9.882955551E0
3.401830410E-1,-1.109671518E-1,-1.453639716E-1,9.885348320E0
3.426274160E-1,-1.253240854E-1,-1.286142170E-1,9.882955551E0
3.450724680E-1,-1.420738399E-1,-1.405783296E-1,9.878170013E0
3.475167910E-1,-1.372881979E-1,-1.429711580E-1,9.875777245E0
