"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.529818330E-1,8.399150101E-4,-7.635590737E-5,-1.603474026E-3
1.554078220E-1,-3.817795368E-4,-7.635590737E-5,1.450762269E-3
1.578338120E-1,2.672456671E-3,-7.635590737E-5,-3.817795368E-4
1.602598020E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
1.626857390E-1,-3.817795368E-4,-1.298050396E-3,-3.817795368E-4
1.651117290E-1,8.399150101E-4,-6.872031372E-4,2.290677221E-4
1.675377180E-1,-9.926267667E-4,-1.298050396E-3,2.290677221E-4
1.699636560E-1,8.399150101E-4,5.344913807E-4,-1.603474026E-3
1.723896450E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
1.748156350E-1,2.290677221E-4,5.344913807E-4,-2.214321401E-3
1.772416240E-1,8.399150101E-4,-7.635590737E-5,8.399150101E-4
1.796675620E-1,8.399150101E-4,-6.872031372E-4,-9.926267667E-4
1.820935520E-1,-3.817795368E-4,-7.635590737E-5,-9.926267667E-4
1.845195410E-1,2.290677221E-4,-7.635590737E-5,-9.926267667E-4
1.869455310E-1,2.061609412E-3,-6.872031372E-4,-2.214321401E-3
1.893714680E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
1.917974580E-1,2.290677221E-4,-1.298050396E-3,2.290677221E-4
1.942234470E-1,8.399150101E-4,5.344913807E-4,-3.817795368E-4
1.966493850E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
1.990753740E-1,1.450762269E-3,-1.298050396E-3,-3.817795368E-4
2.015013640E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
2.039273020E-1,1.450762269E-3,-7.635590737E-5,8.399150101E-4
2.063532910E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
2.087792810E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
2.112052700E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
2.136312080E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
2.160571970E-1,2.290677221E-4,5.344913807E-4,2.061609412E-3
2.184831870E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
2.209091240E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
2.233351140E-1,2.290677221E-4,5.344913807E-4,2.290677221E-4
2.257611040E-1,1.450762269E-3,5.344913807E-4,2.290677221E-4
2.281870930E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
2.306130310E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
2.330390200E-1,-3.817795368E-4,-6.872031372E-4,-9.926267667E-4
2.354650100E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
2.378909470E-1,2.290677221E-4,-1.908897655E-3,8.399150101E-4
2.403169370E-1,8.399150101E-4,5.344913807E-4,1.450762269E-3
2.427429270E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
2.451689160E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
2.475948540E-1,-3.817795368E-4,-7.635590737E-5,1.450762269E-3
2.500208430E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
2.524468330E-1,-3.817795368E-4,-7.635590737E-5,1.450762269E-3
2.548728220E-1,1.450762269E-3,-6.872031372E-4,-3.817795368E-4
2.572987600E-1,2.290677221E-4,-1.298050396E-3,-9.926267667E-4
2.597247490E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
2.621507390E-1,2.061609412E-3,1.145338640E-3,8.399150101E-4
2.645766770E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
2.670026660E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
2.694286560E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
2.718546450E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
2.742805830E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
2.767065720E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
2.791325620E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
2.815584990E-1,8.399150101E-4,-1.298050396E-3,-9.926267667E-4
2.839844890E-1,1.450762269E-3,1.145338640E-3,-3.817795368E-4
2.864104790E-1,8.399150101E-4,-7.635590737E-5,8.399150101E-4
2.888364680E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
2.912624060E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
2.936883950E-1,-3.817795368E-4,-1.908897655E-3,-3.817795368E-4
2.961143850E-1,-9.926267667E-4,5.344913807E-4,2.290677221E-4
2.985403220E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
3.009663120E-1,1.450762269E-3,-7.635590737E-5,8.399150101E-4
3.033923020E-1,2.290677221E-4,-6.872031372E-4,1.450762269E-3
3.058182910E-1,-3.817795368E-4,-1.298050396E-3,-3.817795368E-4
3.082442290E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
3.106702180E-1,2.290677221E-4,1.145338640E-3,-9.926267667E-4
3.130962080E-1,2.290677221E-4,1.145338640E-3,2.290677221E-4
3.155221970E-1,-3.817795368E-4,1.756185899E-3,-3.817795368E-4
3.179481350E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
3.203741240E-1,-9.926267667E-4,-1.298050396E-3,2.290677221E-4
3.228001140E-1,1.450762269E-3,-7.635590737E-5,-9.926267667E-4
3.252260520E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
3.276520410E-1,-3.817795368E-4,5.344913807E-4,8.399150101E-4
3.300780310E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
3.325040200E-1,-9.926267667E-4,-1.298050396E-3,-3.817795368E-4
3.349299580E-1,-9.926267667E-4,-6.872031372E-4,8.399150101E-4
3.373559470E-1,2.290677221E-4,5.344913807E-4,2.290677221E-4
3.397819370E-1,2.290677221E-4,-6.872031372E-4,-9.926267667E-4
3.422079270E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
3.446338640E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
3.470598540E-1,2.061609412E-3,-7.635590737E-5,8.399150101E-4
3.494858430E-1,-3.817795368E-4,5.344913807E-4,-1.603474026E-3
3.519117810E-1,-9.926267667E-4,1.145338640E-3,-9.926267667E-4
3.543377700E-1,2.290677221E-4,-7.635590737E-5,-9.926267667E-4
3.567637600E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
3.591897490E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
3.616156870E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
3.640416770E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
3.664676660E-1,2.290677221E-4,1.145338640E-3,-3.817795368E-4
3.688936560E-1,1.450762269E-3,-7.635590737E-5,8.399150101E-4
3.713195930E-1,1.450762269E-3,-6.872031372E-4,2.290677221E-4
3.737455830E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
3.761715720E-1,1.450762269E-3,5.344913807E-4,-9.926267667E-4
3.785975620E-1,8.399150101E-4,-6.872031372E-4,8.399150101E-4
3.810234990E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
3.834494890E-1,2.061609412E-3,-7.635590737E-5,8.399150101E-4
3.858754790E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
3.883014160E-1,1.450762269E-3,-7.635590737E-5,2.290677221E-4
3.907274060E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
3.931533950E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
3.955793850E-1,1.450762269E-3,-7.635590737E-5,2.290677221E-4
3.980053220E-1,2.290677221E-4,5.344913807E-4,-9.926267667E-4
4.004313120E-1,8.399150101E-4,-7.635590737E-5,8.399150101E-4
4.028573020E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
4.052832910E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
4.077092290E-1,8.399150101E-4,1.756185899E-3,2.290677221E-4
4.101352180E-1,8.399150101E-4,5.344913807E-4,2.290677221E-4
4.125612080E-1,8.399150101E-4,5.344913807E-4,-9.926267667E-4
4.149871450E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
4.174131350E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
4.198391240E-1,8.399150101E-4,-6.872031372E-4,2.290677221E-4
4.222651140E-1,2.061609412E-3,5.344913807E-4,8.399150101E-4
4.246910520E-1,-9.926267667E-4,1.145338640E-3,8.399150101E-4
4.271170410E-1,-3.817795368E-4,-7.635590737E-5,2.061609412E-3
4.295430310E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
4.319690200E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
4.343949580E-1,8.399150101E-4,1.145338640E-3,2.290677221E-4
4.368209470E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
4.392469370E-1,2.290677221E-4,-1.298050396E-3,8.399150101E-4
4.416729270E-1,-3.817795368E-4,5.344913807E-4,-1.603474026E-3
4.440988640E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
4.465248540E-1,2.290677221E-4,-1.298050396E-3,-9.926267667E-4
4.489508430E-1,-9.926267667E-4,-6.872031372E-4,-9.926267667E-4
4.513767810E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
4.538027700E-1,1.450762269E-3,-1.298050396E-3,2.290677221E-4
4.562287600E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
4.586547490E-1,2.672456671E-3,-6.872031372E-4,-9.926267667E-4
4.610806870E-1,8.399150101E-4,-6.872031372E-4,-9.926267667E-4
4.635066770E-1,-3.817795368E-4,1.145338640E-3,-9.926267667E-4
4.659326660E-1,-9.926267667E-4,-6.872031372E-4,-3.817795368E-4
4.683586560E-1,-3.817795368E-4,-6.872031372E-4,-3.817795368E-4
4.707846450E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
4.732105830E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
4.756365720E-1,-3.817795368E-4,5.344913807E-4,2.290677221E-4
4.780625620E-1,-3.817795368E-4,-6.872031372E-4,8.399150101E-4
4.804884990E-1,-3.817795368E-4,-1.298050396E-3,1.450762269E-3
4.829144890E-1,2.290677221E-4,1.145338640E-3,-3.817795368E-4
4.853404790E-1,2.290677221E-4,-7.635590737E-5,-9.926267667E-4
4.877664680E-1,1.450762269E-3,-1.298050396E-3,2.290677221E-4
4.901924060E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
4.926183950E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
4.950443850E-1,2.290677221E-4,-1.298050396E-3,-3.817795368E-4
4.974703220E-1,2.290677221E-4,5.344913807E-4,8.399150101E-4
4.998963120E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
5.023223020E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
5.047482910E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
5.071742290E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
5.096002180E-1,2.290677221E-4,5.344913807E-4,2.290677221E-4
5.120262080E-1,-9.926267667E-4,5.344913807E-4,1.450762269E-3
5.144521970E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
5.168781350E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
5.193041240E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
5.217301140E-1,-3.817795368E-4,-7.635590737E-5,1.450762269E-3
5.241561040E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
5.265820410E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
5.290080310E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
5.314340200E-1,8.399150101E-4,-1.298050396E-3,8.399150101E-4
5.338600100E-1,8.399150101E-4,-1.298050396E-3,8.399150101E-4
5.362859470E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
5.387119370E-1,2.290677221E-4,5.344913807E-4,-9.926267667E-4
5.411379270E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
5.435639160E-1,2.061609412E-3,5.344913807E-4,8.399150101E-4
5.459898540E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
5.484158430E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
5.508418330E-1,8.399150101E-4,-1.298050396E-3,2.290677221E-4
5.532677700E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
5.556937600E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
5.581197490E-1,-1.603474026E-3,-7.635590737E-5,8.399150101E-4
5.605457390E-1,2.290677221E-4,-1.298050396E-3,-3.817795368E-4
5.629717290E-1,-9.926267667E-4,-7.635590737E-5,-9.926267667E-4
5.653976660E-1,8.399150101E-4,1.756185899E-3,2.290677221E-4
5.678236560E-1,8.399150101E-4,1.145338640E-3,8.399150101E-4
5.702496450E-1,2.290677221E-4,1.756185899E-3,8.399150101E-4
5.726755830E-1,-3.817795368E-4,1.145338640E-3,2.290677221E-4
5.751015720E-1,8.399150101E-4,1.145338640E-3,-3.817795368E-4
5.775275620E-1,-3.817795368E-4,-7.635590737E-5,1.450762269E-3
5.799535520E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
5.823794890E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
5.848054790E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
5.872314680E-1,-9.926267667E-4,-1.298050396E-3,-3.817795368E-4
5.896574580E-1,-9.926267667E-4,5.344913807E-4,8.399150101E-4
5.920834470E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
5.945093850E-1,8.399150101E-4,-6.872031372E-4,8.399150101E-4
5.969353740E-1,8.399150101E-4,-1.298050396E-3,-3.817795368E-4
5.993613640E-1,-3.817795368E-4,-1.298050396E-3,-3.817795368E-4
6.017873020E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
6.042132910E-1,8.399150101E-4,-6.872031372E-4,2.290677221E-4
6.066392810E-1,2.290677221E-4,1.756185899E-3,-9.926267667E-4
6.090652700E-1,-9.926267667E-4,5.344913807E-4,1.450762269E-3
6.114912080E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
6.139171970E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
6.163431870E-1,-9.926267667E-4,-1.298050396E-3,-9.926267667E-4
6.187691770E-1,1.450762269E-3,-6.872031372E-4,8.399150101E-4
6.211951140E-1,8.399150101E-4,5.344913807E-4,-3.817795368E-4
6.236211040E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
6.260470930E-1,2.290677221E-4,-7.635590737E-5,-9.926267667E-4
6.284730830E-1,2.290677221E-4,-1.908897655E-3,-3.817795368E-4
6.308990200E-1,-9.926267667E-4,-6.872031372E-4,8.399150101E-4
6.333250100E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
6.357509990E-1,2.290677221E-4,-1.298050396E-3,-3.817795368E-4
6.381769890E-1,8.399150101E-4,-1.298050396E-3,-9.926267667E-4
6.406029270E-1,2.290677221E-4,-1.298050396E-3,-3.817795368E-4
6.430289160E-1,8.399150101E-4,5.344913807E-4,2.290677221E-4
6.454549060E-1,2.290677221E-4,-7.635590737E-5,1.450762269E-3
6.478808950E-1,8.399150101E-4,5.344913807E-4,-9.926267667E-4
6.503068330E-1,8.399150101E-4,5.344913807E-4,-9.926267667E-4
6.527328220E-1,8.399150101E-4,-6.872031372E-4,8.399150101E-4
6.551588120E-1,1.450762269E-3,-1.298050396E-3,2.290677221E-4
6.575848020E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
6.600107390E-1,-3.817795368E-4,5.344913807E-4,2.290677221E-4
6.624367290E-1,-3.817795368E-4,1.145338640E-3,-9.926267667E-4
6.648627180E-1,-3.817795368E-4,-7.635590737E-5,-9.926267667E-4
6.672887080E-1,-1.603474026E-3,-6.872031372E-4,2.290677221E-4
6.697146450E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
6.721406350E-1,-9.926267667E-4,-1.298050396E-3,2.290677221E-4
6.745666240E-1,-3.817795368E-4,-6.872031372E-4,-3.817795368E-4
6.769926140E-1,-3.817795368E-4,-6.872031372E-4,8.399150101E-4
6.794185520E-1,2.290677221E-4,1.145338640E-3,8.399150101E-4
6.818445410E-1,-3.817795368E-4,5.344913807E-4,2.290677221E-4
6.842705310E-1,2.061609412E-3,-6.872031372E-4,2.290677221E-4
6.866965200E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
6.891224580E-1,-9.926267667E-4,-6.872031372E-4,2.290677221E-4
6.915484470E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
6.939744370E-1,2.290677221E-4,-1.298050396E-3,2.290677221E-4
6.964003740E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
6.988263640E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
7.012523540E-1,-3.817795368E-4,-7.635590737E-5,-9.926267667E-4
7.036783430E-1,8.399150101E-4,5.344913807E-4,8.399150101E-4
7.061042810E-1,-9.926267667E-4,-6.872031372E-4,8.399150101E-4
7.085302700E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
7.109562600E-1,-9.926267667E-4,-7.635590737E-5,8.399150101E-4
7.133822490E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
7.158082390E-1,8.399150101E-4,5.344913807E-4,-9.926267667E-4
7.182341770E-1,-3.817795368E-4,5.344913807E-4,8.399150101E-4
7.206601660E-1,1.450762269E-3,5.344913807E-4,8.399150101E-4
7.230861560E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
7.255121450E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
7.279380830E-1,2.290677221E-4,-7.635590737E-5,1.450762269E-3
7.303640720E-1,-3.817795368E-4,-6.872031372E-4,-9.926267667E-4
7.327900620E-1,1.450762269E-3,-7.635590737E-5,-9.926267667E-4
7.352160520E-1,2.290677221E-4,-6.872031372E-4,-1.603474026E-3
7.376419890E-1,1.450762269E-3,-1.298050396E-3,-3.817795368E-4
7.400679790E-1,-3.817795368E-4,-1.298050396E-3,-3.817795368E-4
7.424939680E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
7.449199580E-1,-1.603474026E-3,1.145338640E-3,-3.817795368E-4
7.473458950E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
7.497718850E-1,2.061609412E-3,-7.635590737E-5,2.290677221E-4
7.521978740E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
7.546238640E-1,-9.926267667E-4,-6.872031372E-4,2.061609412E-3
7.570498020E-1,8.399150101E-4,5.344913807E-4,1.450762269E-3
7.594757910E-1,8.399150101E-4,-6.872031372E-4,1.450762269E-3
7.619017810E-1,1.450762269E-3,-7.635590737E-5,-3.817795368E-4
7.643277700E-1,2.290677221E-4,5.344913807E-4,-1.603474026E-3
7.667537080E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
7.691796970E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
7.716056870E-1,1.450762269E-3,1.145338640E-3,-9.926267667E-4
7.740316770E-1,8.399150101E-4,5.344913807E-4,-9.926267667E-4
7.764576140E-1,-9.926267667E-4,-7.635590737E-5,8.399150101E-4
7.788836040E-1,2.290677221E-4,1.145338640E-3,1.450762269E-3
7.813095930E-1,-3.817795368E-4,-7.635590737E-5,8.399150101E-4
7.837355830E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
7.861615200E-1,8.399150101E-4,1.145338640E-3,-3.817795368E-4
7.885875100E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
7.910134990E-1,8.399150101E-4,5.344913807E-4,2.290677221E-4
7.934394890E-1,1.450762269E-3,-7.635590737E-5,2.290677221E-4
7.958654270E-1,2.290677221E-4,5.344913807E-4,-3.817795368E-4
7.982914160E-1,-9.926267667E-4,-6.872031372E-4,2.290677221E-4
8.007174060E-1,-3.817795368E-4,-6.872031372E-4,8.399150101E-4
8.031433950E-1,-1.603474026E-3,-7.635590737E-5,8.399150101E-4
8.055693330E-1,-3.817795368E-4,-1.298050396E-3,-9.926267667E-4
8.079953220E-1,8.399150101E-4,-7.635590737E-5,-3.817795368E-4
8.104213120E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
8.128473020E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
8.152732390E-1,8.399150101E-4,-6.872031372E-4,-9.926267667E-4
8.176992290E-1,-9.926267667E-4,-1.908897655E-3,8.399150101E-4
8.201252180E-1,-1.603474026E-3,-1.298050396E-3,2.290677221E-4
8.225512080E-1,-3.817795368E-4,5.344913807E-4,2.290677221E-4
8.249771450E-1,2.290677221E-4,1.145338640E-3,-3.817795368E-4
8.274031350E-1,8.399150101E-4,1.756185899E-3,8.399150101E-4
8.298291240E-1,1.450762269E-3,-7.635590737E-5,8.399150101E-4
8.322551140E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
8.346810520E-1,8.399150101E-4,-6.872031372E-4,8.399150101E-4
8.371070410E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
8.395330310E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
8.419590200E-1,2.290677221E-4,5.344913807E-4,2.290677221E-4
8.443849580E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
8.468109470E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
8.492369370E-1,2.061609412E-3,-1.908897655E-3,2.290677221E-4
8.516629270E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
8.540888640E-1,-3.817795368E-4,-1.908897655E-3,-9.926267667E-4
8.565148540E-1,2.290677221E-4,-7.635590737E-5,-9.926267667E-4
8.589408430E-1,8.399150101E-4,-6.872031372E-4,1.450762269E-3
8.613668330E-1,2.290677221E-4,-6.872031372E-4,1.450762269E-3
8.637928220E-1,8.399150101E-4,-6.872031372E-4,-9.926267667E-4
8.662187600E-1,2.290677221E-4,-6.872031372E-4,-1.603474026E-3
8.686447490E-1,-3.817795368E-4,-6.872031372E-4,-9.926267667E-4
8.710707390E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
8.734967290E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
8.759226660E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
8.783486560E-1,-3.817795368E-4,-6.872031372E-4,8.399150101E-4
8.807746450E-1,-3.817795368E-4,-6.872031372E-4,8.399150101E-4
8.832006350E-1,8.399150101E-4,1.145338640E-3,1.450762269E-3
8.856265720E-1,8.399150101E-4,-1.298050396E-3,-3.817795368E-4
8.880525620E-1,8.399150101E-4,5.344913807E-4,1.450762269E-3
8.904785520E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
8.929045410E-1,1.450762269E-3,5.344913807E-4,-3.817795368E-4
8.953304790E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
8.977564680E-1,-3.817795368E-4,-6.872031372E-4,2.290677221E-4
9.001824580E-1,8.399150101E-4,-7.635590737E-5,2.290677221E-4
9.026084470E-1,2.061609412E-3,-7.635590737E-5,-3.817795368E-4
9.050343850E-1,1.450762269E-3,-6.872031372E-4,-3.817795368E-4
9.074603740E-1,-3.817795368E-4,-1.298050396E-3,-3.817795368E-4
9.098863640E-1,-3.817795368E-4,-6.872031372E-4,-3.817795368E-4
9.123123540E-1,2.290677221E-4,-2.519744914E-3,2.290677221E-4
9.147382910E-1,-3.817795368E-4,5.344913807E-4,-3.817795368E-4
9.171642810E-1,2.290677221E-4,-7.635590737E-5,-2.214321401E-3
9.195902700E-1,8.399150101E-4,1.145338640E-3,-9.926267667E-4
9.220162600E-1,2.290677221E-4,-7.635590737E-5,-3.817795368E-4
9.244421970E-1,8.399150101E-4,-7.635590737E-5,8.399150101E-4
9.268681870E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
9.292941770E-1,2.290677221E-4,-6.872031372E-4,2.290677221E-4
9.317201660E-1,8.399150101E-4,-6.872031372E-4,-3.817795368E-4
9.341461040E-1,2.290677221E-4,-7.635590737E-5,8.399150101E-4
9.365720930E-1,2.290677221E-4,5.344913807E-4,8.399150101E-4
9.389980830E-1,2.061609412E-3,-7.635590737E-5,2.290677221E-4
9.414240720E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
9.438500620E-1,2.290677221E-4,-1.298050396E-3,-3.817795368E-4
9.462759990E-1,2.290677221E-4,-6.872031372E-4,-3.817795368E-4
9.487019890E-1,2.290677221E-4,2.367033157E-3,-9.926267667E-4
9.511279790E-1,2.290677221E-4,-7.635590737E-5,2.290677221E-4
9.535539680E-1,-3.817795368E-4,-7.635590737E-5,-1.603474026E-3
9.559799060E-1,-9.926267667E-4,5.344913807E-4,-9.926267667E-4
9.584058950E-1,-3.817795368E-4,-6.872031372E-4,-3.817795368E-4
9.608318850E-1,-3.817795368E-4,-1.298050396E-3,2.290677221E-4
9.632578740E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
9.656838120E-1,2.290677221E-4,-6.872031372E-4,8.399150101E-4
9.681098020E-1,2.290677221E-4,1.145338640E-3,-3.817795368E-4
9.705357910E-1,-3.817795368E-4,5.344913807E-4,2.290677221E-4
9.729617810E-1,-3.817795368E-4,-7.635590737E-5,-3.817795368E-4
