"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.923274580E-1,-2.386840582E-1,-8.135596663E-2,9.866504669E0
1.947534470E-1,-2.506481707E-1,-1.268195957E-1,9.866504669E0
1.971793850E-1,-2.386840582E-1,-1.148554832E-1,9.868897438E0
1.996053740E-1,-2.386840582E-1,-1.244267747E-1,9.883255005E0
2.020313640E-1,-2.386840582E-1,-1.028913707E-1,9.856933594E0
2.044573020E-1,-2.386840582E-1,-1.100698411E-1,9.873683929E0
2.068832910E-1,-2.458625287E-1,-1.052841991E-1,9.856933594E0
2.093092810E-1,-2.410768867E-1,-1.196411327E-1,9.871291161E0
2.117352700E-1,-2.219343036E-1,-1.052841991E-1,9.861719131E0
2.141612080E-1,-2.673979402E-1,-9.332008660E-2,9.842576981E0
2.165871970E-1,-2.195414752E-1,-1.028913707E-1,9.885647774E0
2.190131870E-1,-2.291127741E-1,-1.244267747E-1,9.866504669E0
2.214391240E-1,-2.243271172E-1,-1.028913707E-1,9.856933594E0
2.238651140E-1,-2.362912297E-1,-1.292124242E-1,9.864111900E0
2.262911040E-1,-2.410768867E-1,-1.076770201E-1,9.868897438E0
2.287170930E-1,-2.506481707E-1,-1.124626622E-1,9.871291161E0
2.311430310E-1,-2.506481707E-1,-1.076770201E-1,9.868897438E0
2.335690200E-1,-2.362912297E-1,-1.220339537E-1,9.868897438E0
2.359950100E-1,-2.267199457E-1,-1.124626622E-1,9.880862236E0
2.384209470E-1,-2.386840582E-1,-9.571290761E-2,9.880862236E0
2.408469370E-1,-2.315055877E-1,-1.052841991E-1,9.873683929E0
2.432729270E-1,-2.362912297E-1,-1.100698411E-1,9.866504669E0
2.456989160E-1,-2.506481707E-1,-9.810572863E-2,9.861719131E0
2.481248540E-1,-2.434697002E-1,-1.124626622E-1,9.888040543E0
2.505508430E-1,-2.315055877E-1,-1.244267747E-1,9.864111900E0
2.529768330E-1,-2.315055877E-1,-9.810572863E-2,9.864111900E0
2.554028220E-1,-2.195414752E-1,-1.028913707E-1,9.864111900E0
2.578287600E-1,-2.482553422E-1,-8.853443712E-2,9.861719131E0
2.602547490E-1,-2.554338276E-1,-1.004985496E-1,9.873683929E0
2.626807390E-1,-2.530409992E-1,-1.124626622E-1,9.878469467E0
2.651066770E-1,-2.482553422E-1,-1.124626622E-1,9.876076698E0
2.675326660E-1,-2.219343036E-1,-1.196411327E-1,9.888040543E0
2.699586560E-1,-2.386840582E-1,-9.810572863E-2,9.873683929E0
2.723846450E-1,-2.410768867E-1,-1.196411327E-1,9.873683929E0
2.748105830E-1,-2.338984162E-1,-9.571290761E-2,9.861719131E0
2.772365720E-1,-2.362912297E-1,-1.052841991E-1,9.864111900E0
2.796625620E-1,-2.338984162E-1,-1.052841991E-1,9.868897438E0
2.820884990E-1,-2.458625287E-1,-8.853443712E-2,9.868897438E0
2.845144890E-1,-2.434697002E-1,-9.810572863E-2,9.854540825E0
2.869404790E-1,-2.027917206E-1,-1.052841991E-1,9.871291161E0
2.893664680E-1,-2.315055877E-1,-1.124626622E-1,9.854540825E0
2.917924060E-1,-2.267199457E-1,-1.244267747E-1,9.859326363E0
2.942183950E-1,-2.386840582E-1,-1.124626622E-1,9.868897438E0
2.966443850E-1,-2.602194548E-1,-1.028913707E-1,9.885647774E0
2.990703220E-1,-2.219343036E-1,-1.004985496E-1,9.885647774E0
3.014963120E-1,-2.315055877E-1,-1.148554832E-1,9.876076698E0
3.039223020E-1,-2.243271172E-1,-1.052841991E-1,9.866504669E0
3.063482910E-1,-2.338984162E-1,-1.124626622E-1,9.859326363E0
3.087742290E-1,-2.362912297E-1,-1.076770201E-1,9.868897438E0
3.112002180E-1,-2.362912297E-1,-9.810572863E-2,9.859326363E0
3.136262080E-1,-2.410768867E-1,-1.124626622E-1,9.859326363E0
3.160521970E-1,-2.338984162E-1,-1.100698411E-1,9.854540825E0
3.184781350E-1,-2.482553422E-1,-1.124626622E-1,9.871291161E0
3.209041240E-1,-2.147558331E-1,-9.571290761E-2,9.868897438E0
3.233301140E-1,-2.386840582E-1,-1.004985496E-1,9.878469467E0
3.257560520E-1,-2.458625287E-1,-1.148554832E-1,9.873683929E0
3.281820410E-1,-2.338984162E-1,-1.196411327E-1,9.885647774E0
3.306080310E-1,-2.338984162E-1,-1.339980662E-1,9.885647774E0
3.330340200E-1,-2.243271172E-1,-1.028913707E-1,9.892826080E0
3.354599580E-1,-2.410768867E-1,-1.004985496E-1,9.856933594E0
3.378859470E-1,-2.506481707E-1,-1.028913707E-1,9.871291161E0
3.403119370E-1,-2.338984162E-1,-1.028913707E-1,9.868897438E0
3.427379270E-1,-2.530409992E-1,-1.052841991E-1,9.873683929E0
3.451638640E-1,-2.362912297E-1,-9.332008660E-2,9.868897438E0
3.475898540E-1,-2.291127741E-1,-1.124626622E-1,9.885647774E0
3.500158430E-1,-2.362912297E-1,-8.374879509E-2,9.864111900E0
3.524417810E-1,-2.434697002E-1,-1.076770201E-1,9.854540825E0
3.548677700E-1,-2.410768867E-1,-1.363908947E-1,9.876076698E0
3.572937600E-1,-1.980060786E-1,-1.124626622E-1,9.861719131E0
3.597197490E-1,-2.219343036E-1,-1.196411327E-1,9.864111900E0
3.621456870E-1,-2.291127741E-1,-1.124626622E-1,9.852148056E0
3.645716770E-1,-2.506481707E-1,-1.100698411E-1,9.861719131E0
3.669976660E-1,-2.362912297E-1,-9.810572863E-2,9.878469467E0
3.694236560E-1,-2.147558331E-1,-1.028913707E-1,9.873683929E0
3.718495930E-1,-2.410768867E-1,-1.220339537E-1,9.861719131E0
3.742755830E-1,-2.386840582E-1,-1.124626622E-1,9.856933594E0
3.767015720E-1,-2.243271172E-1,-1.124626622E-1,9.871291161E0
3.791275620E-1,-2.362912297E-1,-1.316052526E-1,9.871291161E0
3.815534990E-1,-2.267199457E-1,-9.092725813E-2,9.876076698E0
3.839794890E-1,-2.506481707E-1,-1.196411327E-1,9.868897438E0
3.864054790E-1,-2.458625287E-1,-1.004985496E-1,9.866504669E0
3.888314160E-1,-2.650051117E-1,-1.028913707E-1,9.892826080E0
3.912574060E-1,-2.506481707E-1,-1.316052526E-1,9.885647774E0
3.936833950E-1,-2.291127741E-1,-1.172483116E-1,9.871291161E0
3.961093850E-1,-2.219343036E-1,-1.004985496E-1,9.876076698E0
3.985353220E-1,-2.602194548E-1,-8.853443712E-2,9.866504669E0
4.009613120E-1,-2.530409992E-1,-1.268195957E-1,9.883255005E0
4.033873020E-1,-2.434697002E-1,-9.332008660E-2,9.885647774E0
4.058132910E-1,-2.386840582E-1,-1.124626622E-1,9.876076698E0
4.082392290E-1,-2.243271172E-1,-1.004985496E-1,9.876076698E0
4.106652180E-1,-2.195414752E-1,-8.853443712E-2,9.871291161E0
4.130912080E-1,-2.243271172E-1,-8.374879509E-2,9.873683929E0
4.155171450E-1,-2.338984162E-1,-1.148554832E-1,9.871291161E0
4.179431350E-1,-2.673979402E-1,-9.332008660E-2,9.876076698E0
4.203691240E-1,-2.506481707E-1,-1.220339537E-1,9.854540825E0
4.227951140E-1,-2.434697002E-1,-1.172483116E-1,9.880862236E0
4.252210520E-1,-2.338984162E-1,-1.076770201E-1,9.871291161E0
4.276470410E-1,-2.315055877E-1,-1.148554832E-1,9.864111900E0
4.300730310E-1,-2.195414752E-1,-1.076770201E-1,9.873683929E0
4.324990200E-1,-2.434697002E-1,-1.220339537E-1,9.871291161E0
4.349249580E-1,-2.362912297E-1,-1.268195957E-1,9.849755287E0
4.373509470E-1,-2.410768867E-1,-1.004985496E-1,9.878469467E0
4.397769370E-1,-2.578266263E-1,-1.124626622E-1,9.871291161E0
4.422029270E-1,-2.291127741E-1,-1.004985496E-1,9.880862236E0
4.446288640E-1,-2.338984162E-1,-1.028913707E-1,9.873683929E0
4.470548540E-1,-2.530409992E-1,-9.332008660E-2,9.873683929E0
4.494808430E-1,-2.530409992E-1,-1.052841991E-1,9.866504669E0
4.519067810E-1,-2.338984162E-1,-1.004985496E-1,9.856933594E0
4.543327700E-1,-2.291127741E-1,-8.374879509E-2,9.876076698E0
4.567587600E-1,-2.291127741E-1,-7.657032460E-2,9.885647774E0
4.591847490E-1,-2.291127741E-1,-9.571290761E-2,9.868897438E0
4.616106870E-1,-2.219343036E-1,-1.220339537E-1,9.885647774E0
4.640366770E-1,-2.338984162E-1,-1.076770201E-1,9.864111900E0
4.664626660E-1,-2.530409992E-1,-1.124626622E-1,9.854540825E0
4.688886560E-1,-2.362912297E-1,-1.052841991E-1,9.883255005E0
4.713146450E-1,-2.386840582E-1,-1.196411327E-1,9.861719131E0
4.737405830E-1,-2.003988922E-1,-1.172483116E-1,9.844969749E0
4.761665720E-1,-2.243271172E-1,-1.244267747E-1,9.871291161E0
4.785925620E-1,-2.075773627E-1,-1.172483116E-1,9.895218849E0
4.810184990E-1,-2.458625287E-1,-1.124626622E-1,9.873683929E0
4.834444890E-1,-2.291127741E-1,-1.268195957E-1,9.868897438E0
4.858704790E-1,-2.338984162E-1,-1.004985496E-1,9.878469467E0
4.882964680E-1,-2.267199457E-1,-1.004985496E-1,9.876076698E0
4.907224060E-1,-2.434697002E-1,-1.100698411E-1,9.871291161E0
4.931483950E-1,-2.362912297E-1,-1.124626622E-1,9.866504669E0
4.955743850E-1,-2.362912297E-1,-1.124626622E-1,9.873683929E0
4.980003220E-1,-2.458625287E-1,-1.004985496E-1,9.888040543E0
5.004263120E-1,-2.530409992E-1,-1.004985496E-1,9.876076698E0
5.028523020E-1,-2.123630047E-1,-9.332008660E-2,9.856933594E0
5.052782910E-1,-2.506481707E-1,-9.571290761E-2,9.861719131E0
5.077042290E-1,-2.171486616E-1,-9.810572863E-2,9.873683929E0
5.101302180E-1,-2.195414752E-1,-1.268195957E-1,9.888040543E0
5.125562080E-1,-2.195414752E-1,-1.220339537E-1,9.868897438E0
5.149821970E-1,-2.243271172E-1,-9.810572863E-2,9.873683929E0
5.174081350E-1,-2.434697002E-1,-1.052841991E-1,9.864111900E0
5.198341240E-1,-2.386840582E-1,-1.124626622E-1,9.873683929E0
5.222601140E-1,-2.315055877E-1,-7.657032460E-2,9.873683929E0
5.246861040E-1,-2.219343036E-1,-9.092725813E-2,9.861719131E0
5.271120410E-1,-2.195414752E-1,-1.220339537E-1,9.856933594E0
5.295380310E-1,-2.554338276E-1,-1.100698411E-1,9.876076698E0
5.319640200E-1,-2.147558331E-1,-8.853443712E-2,9.883255005E0
5.343900100E-1,-2.291127741E-1,-1.100698411E-1,9.873683929E0
5.368159470E-1,-2.602194548E-1,-1.220339537E-1,9.868897438E0
5.392419370E-1,-2.458625287E-1,-9.332008660E-2,9.861719131E0
5.416679270E-1,-2.386840582E-1,-1.148554832E-1,9.861719131E0
5.440939160E-1,-2.315055877E-1,-1.316052526E-1,9.880862236E0
5.465198540E-1,-2.506481707E-1,-1.148554832E-1,9.871291161E0
5.489458430E-1,-2.434697002E-1,-1.172483116E-1,9.859326363E0
5.513718330E-1,-2.434697002E-1,-9.332008660E-2,9.871291161E0
5.537977700E-1,-2.267199457E-1,-1.124626622E-1,9.880862236E0
5.562237600E-1,-2.362912297E-1,-1.100698411E-1,9.864111900E0
5.586497490E-1,-2.386840582E-1,-9.810572863E-2,9.861719131E0
5.610757390E-1,-2.075773627E-1,-9.092725813E-2,9.883255005E0
5.635017290E-1,-2.410768867E-1,-9.810572863E-2,9.864111900E0
5.659276660E-1,-2.434697002E-1,-8.135596663E-2,9.871291161E0
5.683536560E-1,-2.410768867E-1,-1.004985496E-1,9.871291161E0
5.707796450E-1,-2.027917206E-1,-9.332008660E-2,9.871291161E0
5.732055830E-1,-2.099701911E-1,-8.853443712E-2,9.861719131E0
5.756315720E-1,-2.410768867E-1,-9.332008660E-2,9.866504669E0
5.780575620E-1,-2.458625287E-1,-1.220339537E-1,9.876076698E0
5.804835520E-1,-2.434697002E-1,-1.076770201E-1,9.852148056E0
5.829094890E-1,-2.506481707E-1,-1.028913707E-1,9.864111900E0
5.853354790E-1,-2.410768867E-1,-1.100698411E-1,9.859326363E0
5.877614680E-1,-2.291127741E-1,-1.004985496E-1,9.868897438E0
5.901874580E-1,-2.219343036E-1,-1.100698411E-1,9.864111900E0
5.926134470E-1,-2.434697002E-1,-1.268195957E-1,9.885647774E0
5.950393850E-1,-2.386840582E-1,-1.124626622E-1,9.885647774E0
5.974653740E-1,-2.458625287E-1,-9.332008660E-2,9.873683929E0
5.998913640E-1,-2.386840582E-1,-1.292124242E-1,9.890433311E0
6.023173020E-1,-2.243271172E-1,-1.339980662E-1,9.868897438E0
6.047432910E-1,-2.171486616E-1,-1.220339537E-1,9.878469467E0
6.071692810E-1,-2.315055877E-1,-1.172483116E-1,9.852148056E0
6.095952700E-1,-2.386840582E-1,-1.172483116E-1,9.864111900E0
6.120212080E-1,-2.458625287E-1,-1.100698411E-1,9.878469467E0
6.144471970E-1,-2.482553422E-1,-9.092725813E-2,9.861719131E0
6.168731870E-1,-2.458625287E-1,-9.571290761E-2,9.844969749E0
6.192991770E-1,-2.195414752E-1,-1.100698411E-1,9.876076698E0
6.217251140E-1,-2.291127741E-1,-1.052841991E-1,9.900004387E0
6.241511040E-1,-2.219343036E-1,-1.124626622E-1,9.890433311E0
6.265770930E-1,-2.482553422E-1,-1.124626622E-1,9.876076698E0
6.290030830E-1,-2.243271172E-1,-1.124626622E-1,9.871291161E0
6.314290200E-1,-2.267199457E-1,-9.571290761E-2,9.859326363E0
6.338550100E-1,-2.338984162E-1,-1.028913707E-1,9.844969749E0
6.362809990E-1,-2.386840582E-1,-1.100698411E-1,9.864111900E0
6.387069890E-1,-2.171486616E-1,-9.571290761E-2,9.861719131E0
6.411329270E-1,-2.458625287E-1,-1.076770201E-1,9.861719131E0
6.435589160E-1,-2.434697002E-1,-8.853443712E-2,9.866504669E0
6.459849060E-1,-2.458625287E-1,-1.124626622E-1,9.880862236E0
6.484108950E-1,-2.362912297E-1,-1.148554832E-1,9.871291161E0
6.508368330E-1,-2.769692242E-1,-9.332008660E-2,9.868897438E0
6.532628220E-1,-2.458625287E-1,-1.220339537E-1,9.864111900E0
6.556888120E-1,-2.267199457E-1,-1.124626622E-1,9.871291161E0
6.581148020E-1,-2.267199457E-1,-9.571290761E-2,9.876076698E0
6.605407390E-1,-2.291127741E-1,-1.196411327E-1,9.864111900E0
6.629667290E-1,-2.362912297E-1,-1.244267747E-1,9.866504669E0
6.653927180E-1,-2.243271172E-1,-1.244267747E-1,9.880862236E0
6.678187080E-1,-2.362912297E-1,-1.196411327E-1,9.880862236E0
6.702446450E-1,-2.386840582E-1,-1.100698411E-1,9.876076698E0
6.726706350E-1,-2.434697002E-1,-1.028913707E-1,9.876076698E0
6.750966240E-1,-2.195414752E-1,-1.172483116E-1,9.885647774E0
6.775226140E-1,-2.410768867E-1,-1.148554832E-1,9.868897438E0
6.799485520E-1,-2.338984162E-1,-1.052841991E-1,9.868897438E0
6.823745410E-1,-2.338984162E-1,-1.148554832E-1,9.888040543E0
6.848005310E-1,-2.506481707E-1,-1.244267747E-1,9.878469467E0
6.872265200E-1,-2.434697002E-1,-1.339980662E-1,9.883255005E0
6.896524580E-1,-2.410768867E-1,-1.172483116E-1,9.864111900E0
6.920784470E-1,-2.267199457E-1,-9.810572863E-2,9.861719131E0
6.945044370E-1,-2.291127741E-1,-1.052841991E-1,9.888040543E0
6.969303740E-1,-2.195414752E-1,-1.172483116E-1,9.876076698E0
6.993563640E-1,-2.338984162E-1,-1.124626622E-1,9.864111900E0
7.017823540E-1,-2.386840582E-1,-1.124626622E-1,9.873683929E0
7.042083430E-1,-2.506481707E-1,-1.220339537E-1,9.871291161E0
7.066342810E-1,-2.219343036E-1,-1.076770201E-1,9.861719131E0
7.090602700E-1,-2.291127741E-1,-1.004985496E-1,9.880862236E0
7.114862600E-1,-2.267199457E-1,-1.124626622E-1,9.880862236E0
7.139122490E-1,-2.338984162E-1,-1.028913707E-1,9.878469467E0
7.163382390E-1,-2.386840582E-1,-1.124626622E-1,9.876076698E0
7.187641770E-1,-2.243271172E-1,-1.268195957E-1,9.864111900E0
7.211901660E-1,-2.386840582E-1,-1.148554832E-1,9.868897438E0
7.236161560E-1,-2.482553422E-1,-1.124626622E-1,9.883255005E0
7.260421450E-1,-2.315055877E-1,-1.148554832E-1,9.861719131E0
7.284680830E-1,-2.338984162E-1,-9.571290761E-2,9.883255005E0
7.308940720E-1,-2.171486616E-1,-1.004985496E-1,9.866504669E0
7.333200620E-1,-2.410768867E-1,-1.220339537E-1,9.856933594E0
7.357460520E-1,-2.291127741E-1,-1.148554832E-1,9.876076698E0
7.381719890E-1,-2.434697002E-1,-1.028913707E-1,9.878469467E0
7.405979790E-1,-2.267199457E-1,-9.332008660E-2,9.873683929E0
7.430239680E-1,-2.434697002E-1,-1.124626622E-1,9.871291161E0
7.454499580E-1,-2.410768867E-1,-1.172483116E-1,9.878469467E0
7.478758950E-1,-2.147558331E-1,-1.052841991E-1,9.885647774E0
7.503018850E-1,-2.243271172E-1,-1.076770201E-1,9.883255005E0
7.527278740E-1,-2.410768867E-1,-1.172483116E-1,9.890433311E0
7.551538640E-1,-2.362912297E-1,-1.196411327E-1,9.873683929E0
7.575798020E-1,-2.482553422E-1,-1.196411327E-1,9.861719131E0
7.600057910E-1,-2.315055877E-1,-9.810572863E-2,9.888040543E0
7.624317810E-1,-2.386840582E-1,-1.124626622E-1,9.878469467E0
7.648577700E-1,-2.338984162E-1,-1.076770201E-1,9.895218849E0
7.672837080E-1,-2.338984162E-1,-1.196411327E-1,9.871291161E0
7.697096970E-1,-2.410768867E-1,-7.178468257E-2,9.861719131E0
7.721356870E-1,-2.291127741E-1,-8.853443712E-2,9.885647774E0
7.745616770E-1,-2.362912297E-1,-9.092725813E-2,9.871291161E0
7.769876140E-1,-2.386840582E-1,-1.052841991E-1,9.880862236E0
7.794136040E-1,-2.386840582E-1,-1.004985496E-1,9.892826080E0
7.818395930E-1,-2.458625287E-1,-9.571290761E-2,9.871291161E0
7.842655830E-1,-2.434697002E-1,-1.148554832E-1,9.895218849E0
7.866915200E-1,-2.626122832E-1,-1.004985496E-1,9.866504669E0
7.891175100E-1,-2.721835673E-1,-1.148554832E-1,9.861719131E0
7.915434990E-1,-2.602194548E-1,-1.363908947E-1,9.878469467E0
7.939694890E-1,-2.602194548E-1,-1.148554832E-1,9.868897438E0
7.963954270E-1,-2.267199457E-1,-1.052841991E-1,9.880862236E0
7.988214160E-1,-2.362912297E-1,-9.332008660E-2,9.897611618E0
8.012474060E-1,-2.195414752E-1,-9.571290761E-2,9.878469467E0
8.036733950E-1,-2.410768867E-1,-9.571290761E-2,9.873683929E0
8.060993330E-1,-2.338984162E-1,-1.220339537E-1,9.871291161E0
8.085253220E-1,-2.386840582E-1,-1.220339537E-1,9.866504669E0
8.109513120E-1,-2.267199457E-1,-1.052841991E-1,9.873683929E0
8.133773020E-1,-2.458625287E-1,-1.076770201E-1,9.878469467E0
8.158032390E-1,-2.721835673E-1,-1.244267747E-1,9.871291161E0
8.182292290E-1,-2.721835673E-1,-1.052841991E-1,9.888040543E0
8.206552180E-1,-2.315055877E-1,-1.148554832E-1,9.878469467E0
8.230812080E-1,-2.147558331E-1,-1.220339537E-1,9.876076698E0
8.255071450E-1,-2.123630047E-1,-1.124626622E-1,9.861719131E0
8.279331350E-1,-2.410768867E-1,-1.172483116E-1,9.876076698E0
8.303591240E-1,-2.291127741E-1,-1.004985496E-1,9.868897438E0
8.327851140E-1,-2.506481707E-1,-1.076770201E-1,9.871291161E0
8.352110520E-1,-2.458625287E-1,-1.220339537E-1,9.888040543E0
8.376370410E-1,-2.338984162E-1,-1.076770201E-1,9.878469467E0
8.400630310E-1,-2.219343036E-1,-1.268195957E-1,9.873683929E0
8.424890200E-1,-2.362912297E-1,-1.172483116E-1,9.880862236E0
8.449149580E-1,-2.171486616E-1,-1.172483116E-1,9.868897438E0
8.473409470E-1,-2.434697002E-1,-1.076770201E-1,9.876076698E0
8.497669370E-1,-2.673979402E-1,-1.052841991E-1,9.885647774E0
8.521929270E-1,-2.673979402E-1,-1.292124242E-1,9.885647774E0
8.546188640E-1,-2.506481707E-1,-1.028913707E-1,9.883255005E0
8.570448540E-1,-2.338984162E-1,-1.244267747E-1,9.885647774E0
8.594708430E-1,-2.386840582E-1,-1.172483116E-1,9.878469467E0
8.618968330E-1,-2.434697002E-1,-1.004985496E-1,9.885647774E0
8.643228220E-1,-2.291127741E-1,-9.092725813E-2,9.880862236E0
8.667487600E-1,-2.458625287E-1,-1.196411327E-1,9.866504669E0
8.691747490E-1,-2.147558331E-1,-1.196411327E-1,9.864111900E0
8.716007390E-1,-2.075773627E-1,-1.124626622E-1,9.868897438E0
8.740267290E-1,-2.386840582E-1,-1.052841991E-1,9.880862236E0
8.764526660E-1,-2.243271172E-1,-1.004985496E-1,9.880862236E0
8.788786560E-1,-2.386840582E-1,-9.571290761E-2,9.864111900E0
8.813046450E-1,-2.386840582E-1,-8.135596663E-2,9.866504669E0
8.837306350E-1,-2.506481707E-1,-1.052841991E-1,9.888040543E0
8.861565720E-1,-2.338984162E-1,-1.004985496E-1,9.868897438E0
8.885825620E-1,-2.362912297E-1,-1.220339537E-1,9.871291161E0
8.910085520E-1,-2.554338276E-1,-1.172483116E-1,9.854540825E0
8.934345410E-1,-2.338984162E-1,-1.196411327E-1,9.876076698E0
8.958604790E-1,-2.482553422E-1,-1.124626622E-1,9.873683929E0
8.982864680E-1,-2.482553422E-1,-1.172483116E-1,9.883255005E0
9.007124580E-1,-2.315055877E-1,-8.374879509E-2,9.890433311E0
9.031384470E-1,-2.434697002E-1,-1.172483116E-1,9.895218849E0
9.055643850E-1,-2.410768867E-1,-1.244267747E-1,9.880862236E0
9.079903740E-1,-2.410768867E-1,-1.220339537E-1,9.883255005E0
9.104163640E-1,-2.315055877E-1,-1.316052526E-1,9.885647774E0
9.128423540E-1,-2.338984162E-1,-1.052841991E-1,9.861719131E0
9.152682910E-1,-2.410768867E-1,-1.028913707E-1,9.880862236E0
9.176942810E-1,-2.410768867E-1,-1.100698411E-1,9.876076698E0
9.201202700E-1,-2.315055877E-1,-1.220339537E-1,9.864111900E0
9.225462600E-1,-2.362912297E-1,-1.124626622E-1,9.885647774E0
9.249721970E-1,-2.362912297E-1,-1.100698411E-1,9.890433311E0
9.273981870E-1,-2.458625287E-1,-9.332008660E-2,9.878469467E0
9.298241770E-1,-2.243271172E-1,-1.004985496E-1,9.892826080E0
